,open,high,low,close,adjclose,volume
2020-10-13,197.87100114822388,197.94800214767457,196.5429918289185,197.0200083732605,190.37357282638553,1755530.0
2020-10-14,197.2820029258728,197.79099550247193,195.77800045013427,196.13000116348266,189.5159691810608,1706440.0
2020-10-15,194.42600688934328,196.2179931640625,194.1179963111877,195.97200288772584,189.36490449905395,1801060.0
2020-10-16,196.57399463653562,197.29200248718263,195.7570002555847,195.83200225830078,189.22971343994143,1822130.0
2020-10-19,196.41800127029418,196.72199773788455,193.33299713134767,193.74800319671633,187.2239736557007,2052710.0
2020-10-20,194.34700689315795,195.7750050544739,193.99550828933715,194.30850105285646,187.76544075012208,2258890.0
2020-10-21,194.31699285507204,195.333003616333,193.94699964523318,194.13049659729003,187.5980136871338,3476380.0
2020-10-22,194.2450065612793,195.18300218582155,193.21600160598757,194.86449165344237,188.30473823547365,2577610.0
2020-10-23,195.39800119400027,195.46700048446655,194.1929940223694,195.29899530410768,188.72242059707645,2070730.0
2020-10-26,193.91900024414062,194.32700290679935,191.21599855422974,192.79600152969363,186.31238336563112,3018660.0
2020-10-27,193.02499675750735,193.27899789810184,192.30000133514403,192.51599807739257,186.04822463989257,3577920.0
2020-10-28,190.01099777221683,190.33100128173825,187.49999446868895,187.78900299072265,181.4920913696289,4470740.0
2020-10-29,187.86500339508058,190.52000226974485,187.01600427627565,189.05599937438964,182.71259117126465,3497150.0
2020-10-30,188.36800537109374,188.9720046043396,186.00000028610228,187.6209994316101,181.3310030937195,4008530.0
2020-11-02,189.14299907684324,190.0430021286011,187.88700037002567,189.1179927825928,182.8092281341553,3024880.0
2020-11-03,190.51999578475952,192.37899446487427,190.25400123596194,191.46100120544435,185.06540184020997,3730790.0
2020-11-04,193.54200096130373,196.4830032348633,192.9549963951111,194.6480013847351,188.1378207206726,3946680.0
2020-11-05,197.1010004043579,198.3740037918091,196.82900485992434,197.51799812316898,190.90845222473146,4878850.0
2020-11-06,197.37300357818606,198.0230037689209,196.3760046005249,197.47100334167482,190.86358757019045,2603600.0
2020-11-09,202.76000194549565,202.93300113677978,198.5120005607605,198.9359931945801,192.26785354614262,6089200.0
2020-11-10,198.43899326324464,199.15800495147707,197.18899993896486,198.64099903106694,191.98123950958257,3035430.0
2020-11-11,199.55399894714358,200.2069919586182,199.0499990463257,199.78149700164795,193.08323650360109,2429440.0
2020-11-12,199.47099952697755,199.90799827575685,197.64500102996828,198.61599292755128,191.96512622833254,2937360.0
2020-11-13,199.43799743652343,200.9320022583008,199.11299495697023,200.50399665832524,193.78246345520023,2345300.0
2020-11-16,201.72199935913088,202.42199802398682,201.1449941635132,202.36999778747563,195.58266868591312,2872490.0
2020-11-17,201.45199279785157,202.3589963912964,200.79499835968016,201.8060033798218,195.04468746185304,3117200.0
2020-11-18,201.92699527740479,202.21500148773194,199.89500007629397,199.98199977874756,193.2856252670288,3668880.0
2020-11-19,199.70200481414795,200.87800159454346,199.1409950256348,200.6250059127808,193.9066465377808,2649740.0
2020-11-20,200.59400157928465,200.80300426483154,199.68399753570554,199.80900115966796,193.12555389404298,2724380.0
2020-11-23,200.66599731445314,201.2569948196411,199.55000820159916,200.69299583435057,193.9784938812256,3185700.0
2020-11-24,201.86599407196044,203.39100265502933,201.35900192260743,202.9670068740845,196.16802616119386,3627310.0
2020-11-25,202.94499568939213,203.10700550079346,202.12099742889401,202.62049846649174,195.82888469696047,3493180.0
2020-11-27,202.87099800109863,203.10399551391606,202.29099750518802,202.85150642395018,196.04376106262208,2878370.0
2020-11-30,202.8739948272705,203.10900497436523,201.34199829101564,202.62040081024168,195.83699626922606,4008850.0
