,open,high,low,close,adjclose,volume
2018-01-02,52.236664009094234,52.93344917297363,52.04516658782959,52.76316423416138,48.61717290878296,8040950.0
2018-01-03,53.009863471984865,53.378214263916014,52.720379447937006,53.076521492004396,48.91125259399414,6543385.0
2018-01-04,53.141082763671875,53.35285081863403,52.65629062652588,52.89297885894776,48.761209678649905,5907565.0
2018-01-05,53.315674781799316,53.57737979888916,52.99095077514649,53.27910070419311,49.13989953994751,5633760.0
2018-01-08,53.10211915969849,53.522389030456544,52.89827127456665,53.35478191375733,49.194741058349614,4222075.0
2018-01-09,53.253736686706546,53.47953729629517,52.80373430252075,53.02062520980835,48.8982497215271,5841935.0
2018-01-10,52.75366859436035,52.860048675537115,52.25835256576538,52.500945472717284,48.41391124725342,6292890.0
2018-01-11,52.49359521865845,52.71528434753418,52.09824724197387,52.27892723083497,48.19659461975098,5260740.0
2018-01-12,52.32361869812012,52.83461627960205,52.07912073135376,52.58983383178711,48.52418766021729,4985095.0
2018-01-16,52.46868772506714,53.048065757751466,52.028185558319095,52.21669387817383,48.15452480316162,10237520.0
2018-01-17,52.25081367492675,52.77842931747436,51.93584022521973,52.69680337905884,48.59358053207398,8969125.0
2018-01-18,52.84020471572876,53.05334539413452,52.62204818725586,52.852658081054685,48.766924667358396,8380980.0
2018-01-19,52.92921552658081,53.053408813476565,52.518614101409916,52.837891578674316,48.74509525299072,6701070.0
2018-01-22,52.755395603179934,53.27936897277832,52.59223108291626,53.20074691772461,49.07230224609375,5025270.0
2018-01-23,53.31173057556152,53.77331352233887,53.19023113250732,53.61509971618652,49.43678169250488,5869890.0
2018-01-24,53.757533931732176,53.88889455795288,53.13318662643433,53.31822175979614,49.167370510101314,9667685.0
2018-01-25,53.52823848724365,53.601736927032476,53.03009424209595,53.24264898300171,49.09710874557495,6802550.0
2018-01-26,53.43830890655517,53.82666063308716,53.16374187469483,53.69169368743896,49.525584602355956,5374055.0
2018-01-29,53.60899906158447,53.69349918365479,53.15900058746338,53.32249908447265,49.19558410644531,14327170.0
2018-01-30,52.91700038909912,53.178497886657716,52.586001300811766,52.703000926971434,48.612039470672606,7977750.0
2018-01-31,52.905498409271246,53.28299913406372,52.45550022125244,53.04249877929688,48.89632625579834,8457965.0
2018-02-01,52.76149845123291,53.25899906158447,52.16500110626221,52.46600112915039,48.37548408508301,9708315.0
2018-02-02,51.861499309539795,52.12000198364258,51.04200029373169,51.26550188064576,47.23956861495972,12133320.0
2018-02-05,50.77649812698364,51.56049814224243,49.14249925613403,49.33350019454956,45.44276266098022,25929605.0
2018-02-06,48.66500034332275,50.58449993133545,48.35749969482422,50.3949993133545,46.45246105194092,23698080.0
2018-02-07,50.41500129699707,51.063000202178955,49.937501430511475,50.0090012550354,46.0992112159729,12975340.0
2018-02-08,50.158001041412355,50.40149898529053,48.267500972747804,48.29749927520752,44.519650077819826,14464140.0
2018-02-09,48.89999904632568,49.766500568389894,47.71150016784668,49.46399989128113,45.582223081588744,18709205.0
2018-02-12,49.87099943161011,50.3499997138977,49.14350123405457,50.0139995098114,46.111772108078,9527955.0
2018-02-13,49.775001716613765,50.296999073028566,49.52300062179565,50.13300085067749,46.21401262283325,5081740.0
2018-02-14,49.887500286102295,50.91129837036132,49.70650024414063,50.79699811935425,46.86935625076294,8807155.0
2018-02-15,51.2450008392334,52.009499168396,50.74500131607056,51.900999355316166,47.90197687149048,7183245.0
2018-02-16,51.761001110076904,52.441500663757324,51.66650123596191,51.90999994277954,47.89290533065796,5902490.0
2018-02-20,51.87849817276001,52.4494987487793,51.63149890899658,51.922998905181885,47.93948793411255,9555150.0
2018-02-21,51.891000270843506,52.309500026702885,51.26000156402588,51.27899894714355,47.33881912231445,8334825.0
2018-02-22,51.40450057983398,51.875999736785886,51.05049800872803,51.397499561309814,47.4340386390686,6385505.0
2018-02-23,51.819501113891604,52.497000598907476,51.55949935913086,52.390499973297125,48.351238155364996,5751485.0
2018-02-26,52.70450048446656,53.12650012969971,52.47900123596192,53.00349998474121,48.932565689086914,6028860.0
2018-02-27,53.11899938583374,53.329499912261966,52.32400188446045,52.34800176620483,48.343301105499265,6791530.0
2018-02-28,52.52000188827515,52.85899810791016,51.97700233459472,52.010999488830564,48.02340583801269,7867430.0
2018-03-01,52.07900066375732,52.473997592926025,51.12949934005737,51.57150049209595,47.60295839309693,11091505.0
2018-03-02,51.10349969863891,51.97000007629395,50.90149965286255,51.87350025177002,47.88720645904541,9850210.0
2018-03-05,51.780500221252446,52.690999317169194,51.65999965667724,52.50550155639648,48.470171737670896,5820990.0
2018-03-06,52.61950092315674,52.733499717712405,52.10900115966797,52.44349842071533,48.40200023651123,5653950.0
2018-03-07,52.11450090408325,52.821000480651854,51.85900087356568,52.595500469207764,48.523507595062256,6361725.0
2018-03-08,52.71050004959107,52.89000129699707,52.39649791717529,52.768498516082765,48.6815863609314,4365570.0
2018-03-09,52.932500743865965,53.53300075531006,52.79349899291992,53.4800006866455,49.34049625396728,6639860.0
2018-03-12,53.68600091934204,53.91300077438355,53.47399950027466,53.69150114059448,49.53053903579712,7151285.0
2018-03-13,53.91799831390381,54.132998085021974,53.021500492095946,53.20449876785278,49.07284593582153,7196485.0
2018-03-14,53.32549791336059,53.439500617980954,52.75350074768066,53.00300045013427,48.87676544189453,7517250.0
2018-03-15,53.01849880218506,53.31349906921387,52.767999267578126,53.060500621795654,48.93054819107056,6173415.0
2018-03-16,53.08850183486938,53.405502033233645,52.88699798583985,53.13150062561035,49.09449234008789,6487420.0
2018-03-19,52.754499721527104,52.880499839782715,51.881998729705806,52.269501304626466,48.28397617340088,10296815.0
2018-03-20,52.20999917984009,52.62299909591675,51.960999488830566,52.27849864959717,48.30849552154541,5120000.0
2018-03-21,52.240001296997065,52.74400157928467,51.82600021362305,52.09300050735474,48.1408787727356,5923040.0
2018-03-22,51.45450029373169,51.89250020980835,50.82649927139282,50.87700080871582,47.12894821166992,10941300.0
2018-03-23,50.83000001907349,51.01399908065796,49.69950017929077,49.787499237060544,46.115804481506345,10752315.0
2018-03-26,50.46899785995483,51.175999069213866,49.811999607086186,51.01300096511841,47.25739145278931,13018985.0
2018-03-27,51.23199872970581,51.564999198913576,49.44450073242188,49.99600095748901,46.28072900772094,15338265.0
2018-03-28,49.95999994277955,50.74300012588501,49.53199996948242,50.097000503540045,46.339832687377935,13862810.0
2018-03-29,50.31500034332276,51.10049934387207,49.89500160217285,50.66899938583374,46.876638126373294,9526050.0
2018-04-02,50.49100189208984,50.744498538970944,49.20550050735474,49.74599990844727,46.02034721374512,13464405.0
2018-04-03,49.929498291015626,50.49649925231934,49.41899948120117,50.33299856185913,46.574119853973386,9441270.0
2018-04-04,49.556500625610354,51.02349987030029,49.41399898529053,50.80900011062622,47.00013265609741,9486090.0
2018-04-05,51.10349855422974,51.21849784851074,50.490000057220456,50.86850147247315,47.06262760162354,8545190.0
2018-04-06,50.50050191879273,50.960500335693354,49.81150035858154,49.980001354217535,46.21933927536011,10458180.0
2018-04-09,50.29249811172485,51.09449920654297,50.1365008354187,50.24800138473511,46.476736354827885,5718545.0
2018-04-10,50.87299995422363,51.366001796722415,50.58900003433227,51.14899988174439,47.33445901870728,8109460.0
2018-04-11,50.9445013999939,51.41199817657471,50.86549921035767,50.994999790191656,47.193926715850836,4614750.0
2018-04-12,51.321501636505126,51.70250062942505,50.926999473571776,51.26800012588501,47.47747278213501,6079780.0
2018-04-13,51.5805004119873,51.747498989105225,51.05100021362304,51.37399978637695,47.5746109008789,6107885.0
2018-04-16,51.66999969482422,51.853501033782955,51.27299976348877,51.63750066757203,47.81614389419556,5174670.0
