,open,high,low,close,adjclose,volume
2018-01-02,55.778664588928216,56.54444904327393,55.654667091369625,56.47016353607178,52.90242519378663,9980810.0
2018-01-03,56.70136299133301,57.03071441650391,56.44887943267822,56.79502143859863,53.20757637023926,7744970.0
2018-01-04,56.88758316040038,57.13235092163086,56.668790626525876,56.92897834777832,53.32984275817871,7240800.0
2018-01-05,57.36467380523681,57.66487979888916,57.131450462341306,57.455100440979,53.832026100158686,6702480.0
2018-01-08,57.251118850708,57.63888874053956,57.05877132415772,57.45578231811524,53.8237907409668,5078700.0
2018-01-09,57.38473663330078,57.604536628723146,57.09273414611817,57.31262435913086,53.68726654052734,7306170.0
2018-01-10,57.04566841125488,57.153548049926755,56.72735290527344,56.94494647979736,53.32901401519775,8018570.0
2018-01-11,56.94359512329102,57.10028343200683,56.62074699401856,56.828927803039555,53.20363178253174,6648050.0
2018-01-12,56.87011852264404,57.43961639404297,56.808120536804196,57.35883350372315,53.720745277404795,6176110.0
2018-01-16,57.25418758392334,57.62206535339356,56.729185295104976,56.937694549560554,53.307410430908206,13133810.0
2018-01-17,56.940813255310054,57.52142868041992,56.675340270996095,57.43880405426025,53.77480335235596,11055760.0
2018-01-18,57.633705139160156,57.89284534454346,57.542548179626465,57.75965843200684,54.091979598999025,10390650.0
2018-01-19,57.88571624755859,57.97740936279297,57.462613868713376,57.732892227172854,54.06022148132325,8383930.0
2018-01-22,57.6383960723877,58.13986911773682,57.455231285095216,58.07374725341797,54.377197265625,6155680.0
2018-01-23,58.18123111724853,58.397814369201654,58.033231544494626,58.23010005950927,54.52216625213622,6894930.0
2018-01-24,58.39303436279297,58.54239387512207,57.76918697357178,57.96522159576416,54.277381324768065,11623730.0
2018-01-25,58.226738357543944,58.2997371673584,57.7265947341919,57.886648941040036,54.20321846008301,8236970.0
2018-01-26,58.12530899047851,58.57666053771973,57.99124164581299,58.529693603515625,54.80903396606445,6502440.0
2018-01-29,58.469498825073245,58.56499881744385,58.132001113891604,58.23899841308594,54.54263839721679,17376770.0
2018-01-30,57.83300018310547,58.06099796295166,57.53600177764892,57.679001808166504,54.00439395904541,9652890.0
