,open,high,low,close,adjclose,volume
2018-08-15,49.56649932861328,49.65599946975708,49.35599975585937,49.51400098800659,44.9415415763855,4375820.0
2018-08-16,49.660999011993404,49.7039999961853,49.48099889755249,49.54200019836426,44.96415596008301,2657540.0
2018-08-17,49.508999919891366,49.63799991607666,49.40700016021729,49.54900026321411,44.970020771026604,2549360.0
2018-08-20,49.595498943328856,49.637999820709226,49.46599903106689,49.5419994354248,44.96205635070801,2736570.0
2018-08-21,49.62599935531617,49.71700162887573,49.53199892044067,49.592000293731694,45.00942659378052,2400040.0
2018-08-22,49.59300127029419,49.70400037765503,49.495999336242676,49.63900003433227,45.05486001968384,1936890.0
2018-08-23,49.58500022888183,49.77100028991699,49.57200031280517,49.6670000076294,45.07911319732666,2511920.0
2018-08-24,49.68549861907959,49.8559998512268,49.664000415802,49.823000812530516,45.233081531524654,1961810.0
2018-08-27,49.898000812530526,49.99200105667114,49.81400089263917,49.949999046325686,45.356554222106936,2282640.0
2018-08-28,50.00900001525879,50.08099985122681,49.92899942398071,50.01899843215942,45.42421541213989,2296960.0
2018-08-29,50.02300004959107,50.166998863220215,49.94499893188477,50.10399923324585,45.50430517196655,2886220.0
2018-08-30,50.04299964904785,50.170999431610106,49.970998477935794,50.04200067520141,45.4418885231018,2788080.0
2018-08-31,50.04000101089478,50.161001682281494,49.985998439788816,50.1020004272461,45.49986114501954,2914720.0
2018-09-04,50.017000865936275,50.081998729705816,49.87300148010254,50.01799869537354,45.44800281524658,3262730.0
2018-09-05,49.95499868392944,49.978998470306394,49.66099920272827,49.75799951553344,45.1990761756897,4307140.0
2018-09-06,49.72300062179566,49.81900062561036,49.500998878479,49.656001091003425,45.09917507171632,3665110.0
2018-09-07,49.559500217437744,49.73200006484985,49.48199815750122,49.56600084304809,45.01313982009887,3492680.0
2018-09-10,49.634998893737794,49.670998859405515,49.48600091934205,49.60599889755248,45.05006475448608,3998150.0
2018-09-11,49.54099884033203,49.75299882888794,49.4490005493164,49.699999427795404,45.14035587310791,3450890.0
2018-09-12,49.67699995040894,49.71900062561035,49.4999997138977,49.67099857330323,45.11315784454346,4152290.0
2018-09-13,49.79499969482422,49.94500093460083,49.733999633789054,49.85399961471557,45.29066190719604,3136350.0
2018-09-14,49.86400060653686,49.91199893951415,49.72000007629395,49.80799989700318,45.24666566848755,2453540.0
2018-09-17,49.77649974822997,49.8419997215271,49.550000000000004,49.58899965286255,45.03597383499145,3864170.0
