,SMA_200,EMA_50,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0
2019-09-26,60.27402540695668,64.36242616840008,63.736602648785244,64.88204052448273,66.02747840018021,3.5308318494245365,0.4759741694543831
2019-09-27,60.325575402140615,64.38229171745185,64.0022843410437,64.95139035701752,65.90049637299133,2.9225117761355737,0.4565945814214371
2019-09-30,60.373445410013204,64.37463328185775,63.98446896741872,64.94694034099578,65.90941171457284,2.96386979440055,0.10521489155090974
2019-10-01,60.42251540160179,64.3884123622615,64.05253366334354,64.96989036560059,65.88724706785764,2.8239441288722333,0.3670688659889846
2019-10-02,60.46844789111615,64.38027851212007,64.14590262236221,64.98714037895202,65.82837813554183,2.5889360623790885,0.020860072564295035
2019-10-03,60.51468788719177,64.3356793260596,63.78488985155628,64.91499031066894,66.0450907697816,3.4817858054179602,-0.23975328016574965
2019-10-04,60.568017878770824,64.31749578298516,63.65473183412148,64.83049025535584,66.0062486765902,3.627177325370388,0.09239446625079725
2019-10-07,60.623987887859336,64.33147641815546,63.652446852478974,64.78959035396575,65.92673385545253,3.5102660636506755,0.44917599494402255
2019-10-08,60.682307889223104,64.33498712082555,63.61680250981903,64.75734034538269,65.89787818094635,3.522497463548105,0.35255157757489197
2019-10-09,60.739450382947915,64.3037130637287,63.438010851019904,64.69641517162323,65.95481949222655,3.890182531026159,0.03952935165875433
2019-10-10,60.80745539283752,64.30466558879229,63.4110855868799,64.64821531772614,65.88534504857239,3.8272664597657715,0.3705823419760656
2019-10-11,60.88248039388656,64.31754143279656,63.442278914741735,64.59986524105072,65.75745156735971,3.583866071514297,0.5143118353668751
2019-10-14,60.9502053976059,64.353873132189,63.43798611211896,64.60386511802673,65.7697441239345,3.609316575030889,0.7745287658637932
2019-10-15,61.016625384330744,64.38748585943058,63.433545811832616,64.60881502628327,65.78408424073392,3.638107939210909,0.7561892386705488
2019-10-16,61.08578037118911,64.43809419621442,63.3995062252918,64.62626491069793,65.85302359610405,3.7964709459885655,0.9286635787592145
2019-10-17,61.151122871041295,64.47016891656384,63.40428538078924,64.62227492332458,65.84026446585993,3.7695656613157333,0.7601519223559079
2019-10-18,61.21576788008213,64.4991427561982,63.42190423651114,64.60962504863738,65.79734586076363,3.6766064227493707,0.7523222513587267
2019-10-21,61.28724039256573,64.50676469655954,63.41932456061666,64.60495010375976,65.79057564690287,3.6703860655844847,0.5373440552816027
2019-10-22,61.35345038902759,64.5348131146996,63.411323641150126,64.61900000095366,65.8266763607572,3.7378367346623005,0.7496527125343792
2019-10-23,61.41470039498806,64.53689889405574,63.42767283104583,64.6299999141693,65.83232699729278,3.7206470206411986,0.4825341096954475
2019-10-24,61.474515399336816,64.54054993352584,63.421216853512945,64.62014991760253,65.81908298169212,3.7107096335070486,0.5041080203873424
2019-10-25,61.53549539840222,64.57280289645742,63.40671417841588,64.6448500585556,65.88298593869533,3.8305785503971728,0.7900127688911643
2019-10-28,61.59968539249897,64.63379097971881,63.365917779461185,64.74189992904664,66.11788207863209,4.250669662439472,1.0036762617137682
2019-10-29,61.66755039298535,64.71905409321377,63.201711885140675,64.84599995613098,66.4902880271213,5.071363143764269,1.096610913964633
2019-10-30,61.73476038992405,64.78218920796414,63.21876556146138,64.95339997291565,66.68803438436991,5.341165857915294,0.8965099323952749
2019-10-31,61.800615388035766,64.85406415444879,63.4301543858489,65.12200002670288,66.81384566755685,5.195926538374872,0.9412342002625811
2019-11-01,61.86622538816928,64.92425768545468,63.547037202537695,65.26060003757478,66.97416287261186,5.251446765890817,0.9036616368066128
2019-11-04,61.93347537457943,65.0159730259088,63.49205902342848,65.39004988193513,67.28804074044177,5.8051365977960225,0.9934030574239524
2019-11-05,61.99932037961483,65.11573878361482,63.48356567413482,65.54699990749359,67.61043414085235,6.296044780908005,0.9877790402463813
2019-11-06,62.068030385375025,65.20747456695737,63.73669275430361,65.7428750371933,67.74905732008298,6.103116974287207,0.926712526638077
2019-11-07,62.13557038533688,65.29188734923294,63.880651883055,65.8944749403,67.90829799754499,6.1122667995139395,0.8638665198046367
2019-11-08,62.20276537692547,65.38463686001263,63.97998563579945,66.04567495346069,68.11136427112193,6.255335626797163,0.8900211195550525
2019-11-11,62.26858538305759,65.48496488358191,63.99301007885533,66.18062503814699,68.36823999743864,6.611043513205555,0.9028077279771227
2019-11-12,62.33729538321495,65.58104478332244,64.04989128680432,66.31682527065277,68.58375925450122,6.836678247478273,0.8569087295531811
2019-11-13,62.408750377655025,65.68014099871203,64.06346086587871,66.4383252620697,68.81318965826068,7.149079651912358,0.8515301792315199
2019-11-14,62.474735380887985,65.78056682634181,64.1542181604322,66.58757526397706,69.02093236752192,7.308742190710993,0.8397414084611251
2019-11-15,62.54067038738728,65.87470148468788,64.29473977499293,66.73617520332337,69.1776106316538,7.316677711577502,0.7958967077476492
2019-11-18,62.60743538606167,65.98071313402504,64.55265446731822,66.93040001869201,69.3081455700658,7.105128762743824,0.8464623292306663
2019-11-19,62.67149039256573,66.0864890772866,64.74495304167947,67.10320003509523,69.46144702851099,7.028716938036903,0.8338920088727845
2019-11-20,62.734065397381784,66.19007771743586,65.15319237391934,67.31019998073579,69.46720758755224,6.409155246704916,0.8286496106634712
2019-11-21,62.79454539370536,66.27827073451141,65.67698855898018,67.50064994335176,69.32431132772334,5.403389110777566,0.757270817255947
2019-11-22,62.856385387182236,66.35124044365679,66.08501492263967,67.63944983482361,69.19388474700754,4.596237597969486,0.6606849148135311
2019-11-25,62.91631038022041,66.418485811139,66.33699226863682,67.73634974956512,69.13570723049342,4.131777062395618,0.6177853298319903
2019-11-26,62.98020037889481,66.51172162443318,66.43186764153315,67.83574968338013,69.23963172522711,4.139062510253166,0.8419978809248592
2019-11-27,63.04171787405014,66.60463449233225,66.67098439592289,67.9633496952057,69.2557149944885,3.8031241987884936,0.855027352236605
2019-11-29,63.10465287828446,66.7067664212649,66.84820469124035,68.09304961204529,69.33789453285023,3.656305387693285,0.9482281485102032
2019-12-02,63.16612288999558,66.79618743149007,67.09906382722924,68.2101997613907,69.32133569555215,3.2579758981746716,0.8495532799964676
2019-12-03,63.221352884054184,66.84845461706918,67.22929077837928,68.2534998512268,69.27770892407433,3.0011913677101107,0.43922179036974024
2019-12-04,63.27406787776947,66.88235829444677,67.25565982109207,68.2611497783661,69.26663973564014,2.9460094373995003,0.22742075432835165
2019-12-05,63.327257883787155,66.9219521693984,67.3309602886945,68.28299982070924,69.23503935272397,2.7885111506949274,0.2946525843475727
2019-12-06,63.381387894630436,66.96701295106506,67.45835974617309,68.31854990005493,69.17874005393678,2.5181745079198574,0.3561086772270043
2019-12-09,63.43571290302277,67.03450268832607,67.55213503368945,68.37009996891022,69.188064904131,2.392756294323756,0.6943245172390453
2019-12-10,63.48787290358543,67.08836540997815,67.59917806277998,68.39335000038146,69.18752193798294,2.322365953991277,0.5092247593870427
2019-12-11,63.53996792125702,67.14235113851751,67.65374921794748,68.4198499584198,69.18595069889213,2.2394107585383503,0.5294684020826679
2019-12-12,63.59425292301178,67.20908243485404,67.68333015360157,68.4566500043869,69.22996985517223,2.2592979666278463,0.7504456534502568
2019-12-13,63.65214792680741,67.29621649232128,67.64183120560013,68.51615006923676,69.39046893287339,2.5521540914167447,1.0231791678533504
2019-12-16,63.710627930641174,67.39475695905426,67.57297393160772,68.59754995822907,69.62212598485041,2.987208806277306,1.091194993981202
2019-12-17,63.772392932415,67.50778611466963,67.42356229215562,68.68250005245208,69.94143781274855,3.665963700607941,1.1332721223718563
2019-12-18,63.83364793610573,67.60999063072607,67.3492597844812,68.75430013179779,70.15934047911438,4.087134461766636,0.9838655149326917
2019-12-19,63.89603794288635,67.70908904065539,67.29618252459017,68.82475016593932,70.35331780728848,4.44191264817879,0.9292416908766272
2019-12-20,63.96218294572831,67.81888948973149,67.24561859640689,68.928250207901,70.61088181939512,4.882269915220458,0.9697255992924336
2019-12-23,64.0292179453373,67.93203101838148,67.24776321109134,69.0565002155304,70.86523721996947,5.238426502339,0.9554278070091543
2019-12-24,64.09150295042991,68.03677488026692,67.31538925536654,69.18335032463074,71.05131139389493,5.400030673562693,0.8799996678700709
2019-12-26,64.15255792999267,68.138901287634,67.31341333250828,69.27560028553009,71.2377872385519,5.664871743974377,0.8479275969332584
2019-12-27,64.21428793334961,68.25337569428468,67.2851571896141,69.38445023059845,71.4837432715828,6.0511916834604085,0.8985980980157483
2019-12-30,64.27553794956208,68.36308652706713,67.25789679770243,69.47655039310455,71.69520398850666,6.386769587288879,0.8548213971741986
2019-12-31,64.33297794723511,68.45480854356225,67.29394735979365,69.56230018138885,71.83065300298405,6.521787852558938,0.7512170407208802
2020-01-02,64.38992793369293,68.54783563511685,67.46523778256257,69.69720011711121,71.92916245165985,6.404740307496732,0.7530955033615329
2020-01-03,64.45158793854714,68.67882244909487,67.67439050568798,69.9059501671791,72.13750982867022,6.384462713558359,0.9440950557092173
2020-01-06,64.51104292607307,68.7834959869894,67.965666343344,70.07874994516372,72.19183354698345,6.030597302244123,0.800330691873363
2020-01-07,64.56567292690278,68.88975098020173,68.26444522852057,70.24984975576402,72.23525428300746,5.652409319439273,0.8130718554031385
2020-01-08,64.6260514216423,68.99564303729085,68.46390305756697,70.39494961500168,72.32599617243639,5.486321300024603,0.8094303491470416
2020-01-09,64.6896124303341,69.11515513551085,68.74625913855706,70.57670958757402,72.40716003659097,5.187123230066895,0.9005822597148729
2020-01-10,64.75510742473602,69.25381570063007,69.01287762978595,70.78600949048996,72.55914135119397,5.009837038326708,1.025902809850978
2020-01-13,64.8213974108696,69.3841366329023,69.27210315101874,70.9726595044136,72.67321585780846,4.792144933751865,0.9717103217295315
2020-01-14,64.89006241083145,69.53444495191997,69.35071021336952,71.16195939779281,72.9732085822161,5.090498349823312,1.0672989083261637
2020-01-15,64.95565241646767,69.67125107906037,69.45078345055066,71.3226595377922,73.19453562503375,5.249036139067929,0.9541811468711358
2020-01-16,65.01860741996765,69.80630011469455,69.50313283363116,71.46455959081649,73.42598634800183,5.489229258294871,0.9207248348349842
2020-01-17,65.08391493320465,69.96419033918627,69.53729973771762,71.65048456907273,73.76366940042784,5.898591877122489,1.0162861851420273
2020-01-21,65.14936995148659,70.13324177323186,69.57400761407156,71.85738466024398,74.1407617064164,6.355302400633365,1.0293951016888043
2020-01-22,65.215529961586,70.29291860084552,69.63057962185125,72.04218467950821,74.45378973716517,6.69498036014701,0.9484184072771619
2020-01-23,65.28120996713638,70.45311787035342,69.6933140774768,72.22588475465774,74.75845543183868,7.012917005541065,0.9248874943610575
2020-01-24,65.34681496858597,70.61566224335992,69.8078211110169,72.42563474893569,75.04344838685448,7.228969817091608,0.9149196492861158
2020-01-27,65.41226497483254,70.76144018682172,70.00116175174655,72.61023482561112,75.21930789947568,7.186516005989533,0.8301488550247574
2020-01-28,65.46862998580932,70.84648176009051,70.19170812558662,72.70383490800859,75.21596169043056,6.91057572300152,0.5450147259186386
2020-01-29,65.53119998979568,70.97156092784667,70.39743004044298,72.85308483839034,75.3087396363377,6.741388654700699,0.7408554533949071
2020-01-30,65.59344999742508,71.10075462383213,70.71243817701216,73.03128494977952,75.35013172254688,6.350283373384241,0.7662347594927571
2020-01-31,65.65877499127389,71.24570534540683,71.02270196133983,73.22978488206863,75.43686780279742,6.02782849706071,0.8550417447389491
2020-02-03,65.71437500333785,71.31944245142095,71.17084434030363,73.2916849899292,75.41252563955476,5.787397710714338,0.46093920559487395
2020-02-04,65.77234249830246,71.41791521164237,71.48220798056076,73.41580999851227,75.34941201646379,5.2675357473838345,0.6072319522591566
2020-02-05,65.83681250548362,71.57054603777104,71.71687899185461,73.60666014671325,75.49644130157189,5.134810222585607,0.9506715306243324
2020-02-06,65.90292999458313,71.73454415233441,71.94247428254904,73.81478512287138,75.68709596319373,5.072996791105498,1.0174655817118416
2020-02-07,65.96931500172616,71.91515026625152,72.03749967004428,74.02962504863739,76.02175042723049,5.381968035862068,1.0798769077011448
2020-02-10,66.03324501538276,72.06804637298701,72.15671737016773,74.18777512073517,76.21883287130261,5.475451305183486,0.9003396424392848
2020-02-11,66.10147001552582,72.24777006797156,72.23420907241791,74.39147517681121,76.54874128120451,5.799766974014111,1.023701135821863
2020-02-12,66.1703125140667,72.41544566795638,72.28134570115034,74.55680013179779,76.83225456244523,6.1039487387468565,0.9321549377780438
