,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0
2019-03-19,48.48387418787645,49.01834985494614,49.55282552201582,2.1807166852874165,1.08903702268695
2019-03-20,48.47530030175022,49.068599829673765,49.661899357597314,2.4182451913565965,1.0413791137735953
2019-03-21,48.48320555039367,49.11599982500076,49.748794099607856,2.5767337603295273,0.9567053700594592
2019-03-22,48.438802747228195,49.18709985971451,49.93539697220082,3.0426559590645317,1.1387170299980722
2019-03-25,48.43494857814351,49.23326487302781,50.0315811679121,3.2429955516586024,0.9058757985114821
2019-03-26,48.44275726704585,49.27681481599808,50.11087236495031,3.3851926187463235,0.8484080612597931
2019-03-27,48.458215950476465,49.32086488008499,50.183513809693515,3.4981094987117705,0.8223413446752538
2019-03-28,48.498769530924534,49.368414933681485,50.23806033643844,3.5230841578575296,0.7780366233600997
2019-03-29,48.55724612512537,49.42191491365433,50.286583702183286,3.4991310637786235,0.7822374828322408
2019-04-01,48.61522360098995,49.47991501331329,50.34460642563663,3.4951208468756705,0.818660078736214
2019-04-02,48.689352350516195,49.545814936161044,50.40227752180589,3.4572550143675564,0.8498019238011781
2019-04-03,48.7619452135399,49.61751492977142,50.47308464600293,3.4486600848208004,0.8965106325083224
2019-04-04,48.84063094963564,49.69486494064331,50.54909893165099,3.437916541389101,0.9279473625994799
2019-04-05,48.963354636474314,49.76871493577957,50.57407523508483,3.236411871773162,0.850331197705005
2019-04-08,49.08866997550915,49.846564946174624,50.6044599168401,3.0409115311511092,0.9093146712070097
2019-04-09,49.16686047656234,49.91906495571136,50.671269434860385,3.0136961892871357,0.9479727488872197
2019-04-10,49.250782024391434,49.9834647989273,50.71614757346317,2.931700623329302,0.8791093338871664
2019-04-11,49.30865521972332,50.053664786815645,50.79867435390797,2.976843235217268,0.9693459028906907
2019-04-12,49.398174997841,50.1179648900032,50.837754782165405,2.872382762316741,0.8744397137888718
2019-04-15,49.466949457782064,50.17401492834091,50.881080398899755,2.8184528249082086,0.847906227583148
2019-04-16,49.53650588695937,50.22001483917236,50.903523791385346,2.722057946027694,0.7545578536570999
2019-04-17,49.59725066405994,50.269564859867096,50.94187905567425,2.6748359476805352,0.8216021107818878
2019-04-18,49.67551363793285,50.32121475934982,50.96691588076679,2.566317703198914,0.8142197903628288
2019-04-22,49.67405025150907,50.358164756298066,51.04227926108706,2.7169953793974777,0.8828564203807071
2019-04-23,49.72069276505538,50.41024977684021,51.09980678862504,2.7357809764379644,0.8717966937969962
2019-04-24,49.764022832362194,50.47434973716735,51.18467664197251,2.814605471904079,0.9685511896634196
2019-04-25,49.82295128235396,50.53884970903397,51.254748135713974,2.8330618160153227,0.938714080712256
2019-04-26,49.91204972289937,50.604549665451046,51.29704960800272,2.736907835875729,0.9053797731084814
2019-04-29,50.01810101735479,50.66369966745377,51.30929831755275,2.5485649659877216,0.8324814657721904
2019-04-30,50.116451309605814,50.71569962024689,51.31494793088796,2.363166889654182,0.796454499484279
2019-05-01,50.196914947182655,50.76704967975616,51.33718441232967,2.2460818037289005,0.8551362017598304
2019-05-02,50.26236812355927,50.807649655342104,51.35293118712494,2.146454462986563,0.7754079748876694
2019-05-03,50.314507792666916,50.83639964580536,51.3582914989438,2.0532211438049957,0.6576949995505617
2019-05-06,50.3868781868358,50.88112457990646,51.37537097297712,1.942749485792004,0.8504069217608036
2019-05-07,50.44802879370343,50.91347459793091,51.378920402158386,1.8283796496041687,0.7154125876375637
2019-05-08,50.483160376835855,50.9262246966362,51.36928901643654,1.7400242112571436,0.41172438535006284
2019-05-09,50.53409227987076,50.94197481632232,51.34985735277388,1.6013613053762878,0.39215784128925074
2019-05-10,50.53918993272475,50.943874933719634,51.348559934714515,1.5887484080133103,0.31112047305472673
2019-05-13,50.56960032396076,50.95437494516373,51.33914956636669,1.5102711852203192,0.38646082791680564
2019-05-14,50.53135044093818,50.9461748957634,51.360999350588614,1.628481257617287,-0.03537826570924222
2019-05-15,50.55618440153421,50.95212486743927,51.34806533334432,1.55416664932096,0.16519530848922873
2019-05-16,50.58771367713796,50.96692487478256,51.346136072427164,1.4880677952466665,0.5409738176296194
2019-05-17,50.61904955144389,50.98477485418319,51.3505001569225,1.4346451613654614,0.6356532272357178
2019-05-20,50.62078099577075,50.98562485218048,51.350468708590206,1.4311636170685256,0.3812850024102141
2019-05-21,50.58194440237819,50.97257483243942,51.36320526250065,1.5327082508401293,0.1024689934685603
2019-05-22,50.57528672698596,50.959824895858766,51.344363064731574,1.5091816726554632,0.402708152572826
2019-05-23,50.567540880352404,50.943324880599974,51.319108880847544,1.4753022152689323,0.35852772286313667
2019-05-24,50.52746840828113,50.91547480344772,51.303481198614314,1.5241197167047456,0.10506354317734101
2019-05-28,50.51068122605942,50.8974749135971,51.284268601134784,1.519893425732018,0.2873881122106902
2019-05-29,50.50189165776048,50.88312495708466,51.26435825640884,1.498466533436048,0.3699946315461886
2019-05-30,50.50313708359618,50.863075015544894,51.22301294749361,1.415321161131957,0.37209850424695684
2019-05-31,50.509549076425934,50.85177500486374,51.194000933301545,1.3459743672863864,0.5441582579923042
2019-06-03,50.49160096200145,50.8352750825882,51.178949203174945,1.3521088261188972,0.2610026455861544
2019-06-04,50.450657487690265,50.79405006408691,51.137442640483556,1.352097641213437,-0.06939370084087693
2019-06-05,50.464921306807696,50.775650036334994,51.08637876586229,1.2239281202897103,0.45228921493634294
2019-06-06,50.45239813896002,50.78640002250672,51.12040190605342,1.3153201778376893,0.914070789522331
2019-06-07,50.421584027605064,50.80464994907379,51.18771587054252,1.5079955155786322,1.0408331946348932
2019-06-10,50.301932489282834,50.850399885177616,51.3988672810724,2.15718026655934,1.279991986691451
2019-06-11,50.21582777441806,50.89559982299805,51.57537187157804,2.671240936128332,1.1438922404525265
2019-06-12,50.210727970502674,50.95734987735749,51.7039717842123,2.930379655346121,1.02211842703809
2019-06-13,50.20022649895811,51.01034992694855,51.82047335493899,3.176310020027742,0.9546532391066422
2019-06-14,50.160566514359985,51.054299879074094,51.9480332437882,3.5011090812369683,0.960260034822258
2019-06-17,50.139844933873526,51.08964988708496,52.03945484029639,3.7181893213620807,0.8692067303612379
2019-06-18,50.130423382396515,51.140299968719475,52.150176555042435,3.9494355212646868,0.8820772020730757
2019-06-19,50.120955752166694,51.221650052070615,52.322344351974536,4.297769785959583,0.9848535289937353
2019-06-20,50.09814773266615,51.29655006885529,52.49495240504443,4.672448086978662,0.9532911327759479
2019-06-21,50.049641514416166,51.394900116920475,52.740158719424784,5.234988683483856,1.0237281835279908
2019-06-24,50.08841308039255,51.50060014724731,52.912787214102075,5.484157710073768,0.932803680746268
2019-06-25,50.11649163679628,51.60980013847351,53.10310864015074,5.786918366940202,0.9376860929923609
2019-06-26,50.19129953867303,51.705300073623654,53.21930060857428,5.856268246368654,0.8265186545674413
2019-06-27,50.26529105895611,51.81734993934631,53.369408819736506,5.990498866526089,0.8848594940555237
2019-06-28,50.37041850307555,51.91065001010895,53.450881517142356,5.93416382470057,0.7718262182869831
2019-07-01,50.53438555019822,52.022649965286256,53.51091438037429,5.7216017103362615,0.7984516059916875
2019-07-02,50.81325175658296,52.14699998378753,53.480748210992104,5.115340202194699,0.7785380686318686
2019-07-03,51.030190234760354,52.26729996681213,53.50440969886391,4.733780902542501,0.8575671114042333
2019-07-05,51.17294872477542,52.388249940872186,53.603551156968955,4.639594632263588,0.9499914900080509
2019-07-08,51.3317519304419,52.49684997558594,53.66194802072998,4.438735069574192,0.8837231568694277
2019-07-09,51.41533661064046,52.57989996433258,53.74446331802471,4.429690259898181,0.8379378377317991
2019-07-10,51.50021180850786,52.665200033187865,53.83018825786787,4.424129117314146,0.8484159944420182
2019-07-11,51.6202630578512,52.75070003986359,53.88113702187598,4.285960114872872,0.8079782833038482
2019-07-12,51.76896223132471,52.83315004348755,53.89733785565039,4.028485188889542,0.7644507063186418
2019-07-15,51.91082960238672,52.91220010757446,53.91357061276221,3.78502690552229,0.7725267768226473
2019-07-16,52.10247796705425,53.0016502571106,53.900822547166946,3.3929973338357238,0.8216020942843851
2019-07-17,52.31656806707433,53.06855020046235,53.820532333850366,2.8340029284669144,0.6206479970190885
2019-07-18,52.45223835718656,53.12040014743805,53.788561937689536,2.515650440873848,0.6538548585461276
2019-07-19,52.57035305342675,53.18315016269683,53.79594727196692,2.304478419933481,0.8711265192333119
2019-07-22,52.61662294805883,53.21755020141602,53.8184774547732,2.2583799933774293,0.728355742633324
2019-07-23,52.67770488341911,53.26520026683808,53.85269565025705,2.2059257469261104,0.8496203726178561
2019-07-24,52.701264100932725,53.30915022373199,53.917036346531255,2.280607063695598,0.9004448874739932
2019-07-25,52.77740989629333,53.369900236129766,53.962390575966204,2.2203164600833944,0.9549432155897741
2019-07-26,52.806798901635716,53.41245027065277,54.01810163966982,2.2678284405530285,0.8719545377959665
2019-07-29,52.912793760258566,53.469050254821774,54.02530674938498,2.0806671968632733,0.8693889908437796
2019-07-30,52.99457331822834,53.518500218391424,54.04242711855451,1.9579281856745216,0.8640763891064853
2019-07-31,53.11072778045047,53.56610025882721,54.02147273720396,1.7002263602406027,0.8029386461310841
2019-08-01,53.1767777250523,53.59370022773743,54.01062273042256,1.5558638456142795,0.6322771298362827
2019-08-02,53.188293674166125,53.60675019264221,54.025206711118294,1.5612083066864197,0.662800016715999
2019-08-05,53.208508384186466,53.61565016269684,54.02279194120721,1.5187422973512363,0.4427096547314307
2019-08-06,53.128842189011436,53.59880017757416,54.06875816613689,1.7536138383909465,-0.1051603401167297
2019-08-07,53.1149737582632,53.593200163841246,54.071426569419295,1.7846532922686074,0.2614107658845187
2019-08-08,53.12930687277046,53.60325009346009,54.077193314149724,1.768337628271752,0.5472088417277168
2019-08-09,53.14922962403359,53.62715005874634,54.10507049345909,1.782382372321513,0.7582539997259008
2019-08-12,53.16758708519121,53.642149977684014,54.11671287017682,1.7693656674470777,0.6220587016440957
2019-08-13,53.16720102014679,53.64189990043641,54.11659878072602,1.7698809369940065,0.4295344819139218
2019-08-14,53.221055113440514,53.676149840354924,54.131244567269334,1.6957055536507948,0.7843907208150036
2019-08-15,53.23719889198939,53.680449805259705,54.123700718530024,1.6514426197184673,0.19717999868834055
2019-08-16,53.2384962214752,53.68144971370697,54.124403205938734,1.6503037626372539,0.4735289752120661
2019-08-19,53.2549444461632,53.70489972591399,54.15485500566478,1.6756582064100713,0.7845850572110877
2019-08-20,53.2446253383692,53.72614973545075,54.2076741325323,1.7925140716488766,0.8892341012402853
2019-08-21,53.237103053170124,53.73919971942902,54.24129638568791,1.868642141603623,0.8164728878992841
2019-08-22,53.22326539450688,53.750899744033816,54.27853409356075,1.9632577390874288,0.8715640437033558
2019-08-23,53.218560592332146,53.76024969100952,54.30193878968689,2.0152030609633194,0.7674496033992013
2019-08-26,53.20698013156418,53.748199639320376,54.28941914707657,2.013907484857439,0.39911637850945597
2019-08-27,53.2058769071357,53.74324969768524,54.28062248823478,1.9997778086451852,0.5537341273631912
2019-08-28,53.20611926553744,53.74479975700378,54.28348024847013,2.0045864675350136,0.6189958931081001
2019-08-29,53.212023283261,53.752749781608586,54.293476279956174,2.011902648867266,0.6019457735106344
2019-08-30,53.209694397914895,53.770199828147895,54.330705258380895,2.0848181037987668,0.7870630098555212
2019-09-03,53.22787220537726,53.795599870681755,54.36332753598625,2.1106843930330568,0.747830583007978
2019-09-04,53.3895828214463,53.848099870681764,54.30661691991723,1.7030017784717146,0.7528809287252017
2019-09-05,53.456713466998075,53.893199810981756,54.32968615496544,1.6198197379801476,0.9281918785434972
2019-09-06,53.4571434044079,53.93084991455078,54.40455642469365,1.7567181340306206,0.9962470023211929
2019-09-09,53.44284913739658,53.95694995403289,54.47105077066921,1.905596283979316,0.9270082907658526
2019-09-10,53.46452759526947,53.976149983406074,54.487772371542675,1.895735017387826,0.6620820810418787
2019-09-11,53.51001805176287,53.99075005054474,54.47148204932661,1.7807939261144596,0.3712914755857319
2019-09-12,53.516797474704425,53.9998000574112,54.482802640117974,1.788905078141987,0.6202885442912428
2019-09-13,53.63125337333565,54.04000011444092,54.44874685554619,1.5127562555131844,0.7152926610026709
2019-09-16,53.67244672299371,54.050700206756595,54.42895369051948,1.399624731283683,0.26378338845160854
2019-09-17,53.666343151185295,54.04795014858246,54.42955714597962,1.4121053484844226,0.3140095843908426
2019-09-18,53.66465856291784,54.04550011634827,54.4263416697787,1.4093367722032706,0.5085342660309886
2019-09-19,53.666573976972664,54.04939009666443,54.4322062163562,1.416541866641313,0.6115538095779554
2019-09-20,53.66642555244816,54.050740065574644,54.43505457870113,1.4220508827824778,0.6551580250084158
2019-09-23,53.666006734806466,54.05034014701844,54.43467355923041,1.422131335960422,0.4891503605277019
2019-09-24,53.739373785133964,54.075940208435064,54.412506631736164,1.2447917576793268,0.6115088821904258
2019-09-25,53.763906721864274,54.08284024238586,54.40177376290745,1.1794259291568596,0.2744994795287409
2019-09-26,53.777849773527144,54.087290186882015,54.396730600236886,1.144225980949293,0.29755390345933574
2019-09-27,53.79557029041152,54.09269014358521,54.3898099967589,1.0985582428420797,0.29521451638191876
2019-09-30,53.74129617051453,54.07524016857146,54.40918416662839,1.235108700454813,0.002552687059393372
2019-10-01,53.728655661960914,54.068140192031855,54.407624722102796,1.255765516865221,0.3039096280025144
2019-10-02,53.65655790954881,54.04569017410279,54.43482243865677,1.4400121944984996,-0.03283968624892429
2019-10-03,53.51214018776825,53.99859018802643,54.4850401882846,1.8017137060961206,-0.1923530507106201
2019-10-04,53.49176818225502,53.96184017181397,54.431912161372914,1.742238545098689,0.18532510253038606
2019-10-07,53.51316481662519,53.93894016742706,54.364715518228934,1.5787308741338244,0.4988965082830111
2019-10-08,53.499437881277686,53.92044013023376,54.34144237918983,1.5615682955822574,0.32370492282626157
2019-10-09,53.44432565488684,53.90236503124237,54.3604044075979,1.699514951115948,0.06677788699400776
2019-10-10,53.43832637052342,53.887115139961246,54.33590390939907,1.6656626292655852,0.4152011388982287
2019-10-11,53.43688689838544,53.863315134048456,54.28974336971147,1.5833716680890322,0.35540967926997624
2019-10-14,53.42979732729925,53.85816508769989,54.28653284810053,1.590725416297075,0.3959243334360358
2019-10-15,53.42711855457386,53.854965043067935,54.28281153156201,1.588884100665282,0.48484704728932754
2019-10-16,53.428482411217864,53.84736495018005,54.26624748914224,1.5558144371585865,0.5628263412534575
2019-10-17,53.42105538589331,53.824425020217895,54.22779465454248,1.4988349031989368,0.31601945569573897
2019-10-18,53.43179595993114,53.80347512722015,54.17515429450917,1.3816176981511645,0.4294096030381196
2019-10-21,53.39990228799389,53.776550159454345,54.1531980309148,1.4007885234127027,0.137527321457262
2019-10-22,53.41115191852756,53.75065016746521,54.09014841640286,1.2632340181185266,0.3267303176220728
2019-10-23,53.38347359909451,53.728550157547,54.07362671599949,1.2845184075901177,0.16449551903715434
2019-10-24,53.36276356576705,53.70505020618439,54.04733684660173,1.274690700793446,0.18878561271623065
2019-10-25,53.37336619808955,53.6952003288269,54.01703445956425,1.1987445014319846,0.6224242465811475
2019-10-28,53.34943757722988,53.7120002746582,54.074562972086525,1.3500249313909238,1.0061189749114423
2019-10-29,53.299113319904336,53.72930021286011,54.159487105815884,1.601312100665733,1.1412322837652777
2019-10-30,53.2938937369664,53.75385020256042,54.21380666815444,1.7113433320990639,0.9002004163206091
2019-10-31,53.32991757129189,53.80210018634796,54.27428280140403,1.7552571866920705,1.0166426912788835
2019-11-01,53.296614088273444,53.84120019435883,54.38578630044421,2.0229344967032943,1.0571207387190358
2019-11-04,53.24531657450333,53.87205014228821,54.49878371007309,2.326748531490959,1.0448481936227658
2019-11-05,53.21188706080627,53.9140001487732,54.61611323674013,2.604566851020069,0.9963579764895647
2019-11-06,53.24462233728368,53.96327518463136,54.681928031979034,2.663488622174467,0.8671626660858476
2019-11-07,53.248440700220186,53.99637508392334,54.74430946762649,2.770313312849923,0.8186272079582185
2019-11-08,53.27287305380738,54.02772510051727,54.782577147227165,2.794313642876906,0.7247298501493871
2019-11-11,53.294804336230314,54.062275133132935,54.82974593003556,2.8392101331757114,0.7591142803667055
2019-11-12,53.314338807674105,54.09277522563934,54.87121164360458,2.878153005528431,0.7307352174507643
2019-11-13,53.32997428386545,54.12307525634765,54.91617622882985,2.930731370033096,0.7414093765867664
2019-11-14,53.37653923887723,54.17052523612976,54.9645112333823,2.931431784320136,0.786198403715664
2019-11-15,53.41906578396178,54.21607517719269,55.01308457042361,2.9401220602047444,0.7797487803471949
2019-11-18,53.518638493942994,54.27930008411407,55.039961674285145,2.802768602367068,0.8212329204020369
2019-11-19,53.60598171224446,54.337500014305114,55.06901831636577,2.6924989256703906,0.8140722851116101
2019-11-20,53.7540422314715,54.40320001602173,55.052357800571954,2.3864691207835182,0.8140998400473592
2019-11-21,53.951079350622,54.4673499584198,54.9836205662176,1.8957067240903749,0.7979542481534109
2019-11-22,54.0997699121899,54.507949886322024,54.91612986045415,1.4976896947450655,0.5956068492513532
2019-11-25,54.175194362537106,54.53429979801179,54.89340523348647,1.316989259254316,0.5998292212897072
2019-11-26,54.19996851091788,54.56194981098175,54.923931111045626,1.3268635058603344,0.8757792306696478
2019-11-27,54.270513770636605,54.600849776268014,54.93118578189942,1.210003166562393,0.952795433979215
2019-11-29,54.28637527904481,54.63879972934723,54.99122417964964,1.2900153445835052,1.0819671595834974
2019-12-02,54.29857431603143,54.66369972705841,55.02882513808539,1.3358971780179165,0.8865806657592772
2019-12-03,54.29365704848388,54.661649742126464,55.02964243576905,1.3464382995340916,0.29938461218485546
2019-12-04,54.27958380393914,54.6552497434616,55.030915682984066,1.374674679141518,0.27073952327927464
2019-12-05,54.27761235571339,54.65454980850219,55.03148726129099,1.3793451930699632,0.2644856846928427
2019-12-06,54.27474629377138,54.6535999059677,55.032453518164026,1.3863811820196523,0.23657584687345337
2019-12-09,54.31329981416971,54.66859990119934,55.023899988228976,1.2998323998483754,0.49774933721699166
2019-12-10,54.33110695821012,54.67529995918274,55.019492960155354,1.2590438506220176,0.38190001006943713
2019-12-11,54.351926214370565,54.68269995212554,55.01347368988051,1.2097929986798939,0.3749908686075312
2019-12-12,54.373414342534,54.69664993286133,55.019885523188655,1.181920979526504,0.6366634175200178
2019-12-13,54.377344130357336,54.710349907875056,55.043355685392775,1.217341062809713,0.7832531614137842
2019-12-16,54.35794895374312,54.73279983997345,55.10765072620379,1.3697486235906609,1.004465648132199
2019-12-17,54.32788030587592,54.754349884986866,55.18081946409781,1.5577559774036407,1.021315246470025
2019-12-18,54.31281969461895,54.77164994716644,55.230480199713924,1.6754297268389047,0.9046709628740803
2019-12-19,54.30076273363574,54.788749933242784,55.276737132849824,1.7813408781971751,0.8732172864214538
2019-12-20,54.288633951218365,54.81079988956451,55.33296582791065,1.9053396024076534,0.8879985337163278
2019-12-23,54.28989635797836,54.848199920654295,55.40650348333023,2.0358136219004583,0.9350681443294886
2019-12-24,54.29016939298622,54.848299980163574,55.40643056734093,2.035179166461698,0.2847272972326761
2019-12-26,54.27202205907988,54.83814990997314,55.4042777608664,2.0647226495520443,0.3170453956968212
2019-12-27,54.26746731715762,54.83309990882873,55.39873250049984,2.0631063814068193,0.46985597551011193
2019-12-30,54.26207079976268,54.81934998512268,55.37662917048267,2.0331477316357605,0.45931140219538674
2019-12-31,54.23874782994992,54.801499881744384,55.364251933538846,2.053783392822528,0.311194492660308
2020-01-02,54.252581373627194,54.80659992694855,55.360618480269906,2.0217220336959585,0.3279847547589606
2020-01-03,54.29245567193923,54.83439995527267,55.376344238606116,1.976658024070642,0.68876446915141
2020-01-06,54.34003534078184,54.8608498263359,55.38166431188996,1.898674509063277,0.6393481510620467
2020-01-07,54.398279173484596,54.892299678325664,55.38632018316673,1.7999628645040446,0.6930070530117112
2020-01-08,54.4207648500024,54.917349660396575,55.41393447079075,1.8084806111912037,0.752374373530382
2020-01-09,54.45924140190757,54.94815962553024,55.43707784915291,1.779561779519566,0.7679806599211562
2020-01-10,54.486928552794936,54.989009573459626,55.491090594124316,1.8261140710089048,0.9262159336341547
2020-01-13,54.48873473902939,55.02340965509414,55.55808457115889,1.9434452332789995,0.9204338541286957
2020-01-14,54.470416906130794,55.05890960931778,55.64740231250477,2.1376838276048753,0.9673713527396502
2020-01-15,54.44992948045825,55.08310972929,55.71628997812175,2.2989996459661057,0.9042224166204836
2020-01-16,54.422110023089566,55.10780975580216,55.79350948851475,2.4885755240540908,0.9267107153484145
2020-01-17,54.37498492392757,55.14658474683762,55.918184569747666,2.798359414104226,1.0002046127454474
2020-01-21,54.32209647622967,55.19243479013444,56.062773104039216,3.1538319235749537,1.0041525300655292
2020-01-22,54.279263629477065,55.237084810733805,56.194905991990545,3.4680366805694067,0.9551552757184835
2020-01-23,54.23543929024049,55.280084807872775,56.32473032550506,3.779464236579856,0.9374284051897323
2020-01-24,54.2734919535741,55.36658477544785,56.459677597321594,3.94856510043753,0.9443419519279507
2020-01-27,54.33338595116508,55.45293480157852,56.572483651991966,4.037834442557134,0.9042093548591176
2020-01-28,54.40773272134106,55.517134854793554,56.626536988246045,3.99661162757826,0.7550316138222546
2020-01-29,54.48022065603834,55.598584892749784,56.71694912946123,4.022995329355157,0.8596395556187651
2020-01-30,54.59712653819674,55.70058494329453,56.80404334839232,3.9621070630448694,0.9206839930551505
2020-01-31,54.717936854398566,55.812434866428376,56.906932878458186,3.9220579236479756,0.9753614155187352
2020-02-03,54.82099337836208,55.87693494796753,56.93287651757297,3.7795257402315814,0.7140583821145047
2020-02-04,54.94029990155702,55.95330994606019,56.966319990563356,3.620911954912856,0.7863687860222021
2020-02-05,55.03314997566599,56.04441001892089,57.05567006217579,3.608781118093645,0.9255038087842635
2020-02-06,55.11845927715096,56.139384946823114,57.160310616495266,3.6371102769978814,0.9545452524334145
2020-02-07,55.2007414716287,56.242724876403805,57.28470828117891,3.7053091117648123,0.9963008971295462
2020-02-10,55.28380843224787,56.331374878883366,57.378941325518866,3.7193001196503563,0.9098186844806735
2020-02-11,55.33815220389291,56.43517486572266,57.532197527552405,3.887726633043719,1.0076583357146334
2020-02-12,55.40533435414094,56.53084985256195,57.65636535098296,3.9819514525483526,0.9405309195940601
2020-02-13,55.47637216640272,56.639849758148195,57.80332734989367,4.10833572727865,0.9878260619707923
2020-02-14,55.57885569895631,56.738249673843384,57.89764364873046,4.086816148019315,0.8979446429642134
2020-02-18,55.647356597735104,56.83311467647552,58.01887275521593,4.172771756362051,0.9143702336294192
2020-02-19,55.71361141627906,56.921264595985406,58.128917775691754,4.243240863596423,0.8774821801506794
2020-02-20,55.77283348533191,57.01961462497711,58.26639576462231,4.373165788107784,0.9236451208987312
2020-02-21,55.866111832501055,57.102364583015444,58.33861733352983,4.329952917158532,0.8019749120259824
2020-02-24,55.96482643861792,57.16033968448638,58.35585293035484,4.183016589710471,0.6410110334474455
2020-02-25,56.01424582284449,57.17563977241516,58.33703372198583,4.062548155800425,0.2797306524058602
2020-02-26,55.97744659870852,57.16821475505829,58.358982911408056,4.165839921542797,-0.01803325772482155
2020-02-27,55.88335974202695,57.14576467037201,58.40816959871707,4.418192443926029,0.0279781430002454
