,SMA_200,EMA_50,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0
2019-05-24,55.05969134223461,58.2048080823032,57.81539521606765,59.14312500715256,60.470854798237475,4.489887170907326,0.13711538479180382
2019-05-28,55.06994385826587,58.21167844970085,57.74120205988702,59.07165019750596,60.4020983351249,4.504523348071659,0.24006963255223454
2019-05-29,55.07947885859013,58.209024305186595,57.63336897319074,58.998550021648406,60.36373107010607,4.627846101155831,0.18701870787524988
2019-05-30,55.086791356921196,58.191101820738766,57.49494834769393,58.88817506551743,60.28140178334093,4.731770737583343,0.0922508163188996
2019-05-31,55.09764886152744,58.183980213546114,57.43166766371189,58.7936500453949,60.155632427077904,4.633093473976908,0.2121294597438658
2019-06-03,55.10600635492801,58.155294691040325,57.2713345677861,58.67910007715225,60.0868655865184,4.798183706005025,0.064344814763898
2019-06-04,55.1096238566637,58.10212624141586,57.08188809256786,58.5025501036644,59.923212114760936,4.856752427301639,-0.09938636521062656
2019-06-05,55.11825635278225,58.08467028113393,57.09080863021042,58.38717499017715,59.683541350143884,4.4405860026104325,0.21837600909005175
2019-06-06,55.130376356482515,58.10415384649397,57.09094856024916,58.374624989032746,59.65830141781633,4.398063127685221,0.5805795775880352
2019-06-07,55.143651363253596,58.14075570131418,57.0827999705156,58.38762505769729,59.69245014487898,4.469526156928947,0.749028047167441
2019-06-10,55.16180887138843,58.21002024786706,56.989599665866905,58.450875084400174,59.91215050293344,5.000012117605629,0.9982382292702461
2019-06-11,55.18143137037754,58.28766654855962,56.878071801526005,58.508675076961524,60.13927835239704,5.573885490623895,1.0155533120454308
2019-06-12,55.20075138843059,58.3609541949534,56.871749561245494,58.62312521696091,60.37450087267632,5.975033399306743,0.9377633974858696
2019-06-13,55.21893639218808,58.4244854158597,56.85681266152236,58.7014752459526,60.54613783038284,6.284893443312317,0.8468181912809192
2019-06-14,55.23576638138294,58.494799622397416,56.80404310993758,58.75942507743836,60.714807044939135,6.655551734632537,0.8728357500904679
2019-06-17,55.2496913818121,58.55165056591211,56.78295381517051,58.782900040149684,60.78284626512886,6.804517040204482,0.7904074688019433
2019-06-18,55.26311890375614,58.6142722026281,56.75097985573826,58.833850245475766,60.916720635213274,7.080517018848949,0.8155866210330338
2019-06-19,55.27784391510487,58.69716350271197,56.72747655597227,58.95282525539399,61.17817395481571,7.549591354718358,0.8988532448497071
2019-06-20,55.29493391931057,58.78637279873204,56.65840206027968,59.0517501616478,61.44509826301593,8.105934522911152,0.9011640405501959
2019-06-21,55.315741418480876,58.90622091193029,56.52446540500851,59.204025273323055,61.883585141637596,9.05195163992315,0.9923335438711507
2019-06-24,55.33594641649723,59.0037219898086,56.56739799935369,59.364675214290614,62.16195242922754,9.424046218865017,0.8624637509483051
2019-06-25,55.359076411604875,59.103183857975594,56.6110784035393,59.52267507314682,62.43427174275434,9.783151264722182,0.8464292592407944
2019-06-26,55.37896139848232,59.16329424495268,56.76924764297576,59.64727512121201,62.52530259944826,9.650155761139715,0.6717710501647164
2019-06-27,55.40217388927937,59.23277287546008,57.01447925454564,59.806425039768214,62.59837082499079,9.336608176683598,0.702112499658199
2019-06-28,55.42394139993191,59.29772303304977,57.24842799513919,59.950400092601775,62.65237219006436,9.014025238493865,0.6736882853595809
2019-07-01,55.445048889517786,59.3688123240762,57.645709260663594,60.13330012083054,62.62089098099749,8.273588361751095,0.6964149026756579
2019-07-02,55.46865139400959,59.45017262486843,58.34240354365595,60.365500159263604,62.38859677487126,6.702823998045495,0.7664232213869245
2019-07-03,55.49226388657094,59.54998935445913,58.859381902917654,60.58242515802384,62.30546841313002,5.688261077735926,0.9100518275498063
2019-07-05,55.520508884549145,59.67091134444827,59.098213479957586,60.785025103092195,62.471836726226805,5.5500894184834335,1.0479198064378121
2019-07-08,55.549863881468774,59.78042457546708,59.31905725662506,60.956324982643125,62.59359270866119,5.371937125423052,0.9602710139685791
2019-07-09,55.57837387049198,59.88517257844894,59.3974911391753,61.08354983329773,62.76960852742016,5.520500032247075,0.9056646494500545
2019-07-10,55.60985388028621,59.99902859219128,59.425471027815306,61.2134748339653,63.001478640115295,5.8418634491825685,0.9404426012674144
2019-07-11,55.64044387090206,60.122968659666334,59.45555189326323,61.363624773025506,63.271697652787786,6.218905375358592,0.9705993043628939
2019-07-12,55.671478874087335,60.23918561147496,59.580954717669215,61.51889980316163,63.45684488865405,6.300324263578002,0.9044493157622657
2019-07-15,55.70453136146069,60.36082536837934,59.67924212481839,61.67507488965988,63.67090765450138,6.47208866276093,0.917350730037003
2019-07-16,55.73782886850834,60.47959698606403,59.88428123338917,61.84732503652573,63.810368839662296,6.348031388511085,0.8928023868721511
2019-07-17,55.770581374287616,60.569044209904675,60.1408365256294,61.97792498111725,63.81501343660509,5.928202520647628,0.7129936124047925
