,SMA_30,SMA_100,SMA_200,EMA_50,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0,RSI_14,HLC3,OHLC4,LR_14,STOCHk_14_3_3,STOCHd_14_3_3
2020-06-24,80.10535853703817,74.98506317400933,73.58241285872458,78.27641886286219,1.7384740196715285,-0.014603541791468277,1.7530775614629968,78.04269155812018,81.45197502613067,84.86125849414115,8.371272684098209,0.9052571055234496,65.60343084276865,84.42925030390421,84.38668732643126,83.14250716796288,76.29864063602939,71.22659743259017
2020-06-25,80.30955839792888,75.0284231379032,73.65261034941673,78.4386376398065,1.6147833026073215,-0.11063540708454012,1.7254187096918616,78.4401722479921,81.63532481670379,84.83047738541548,7.82786759502895,0.621695731504896,56.99827947899847,82.88599880536397,83.11849862337112,82.96037075147518,74.99414361703285,74.05230196646477
2020-06-26,80.58000840504965,75.07295067620277,73.72908534693717,78.63045583403512,1.5726238419017733,-0.12223589423207071,1.694859736133844,78.90043223004443,81.86829991340636,84.83616759676829,7.250346438123425,0.7462545226365965,59.88174538068988,82.82333378791809,82.74450008869171,83.12539509092062,71.82232424018396,74.37170283108206
2020-06-29,80.76985843340555,75.08497066903115,73.79498535275458,78.75579093624248,1.4017339121969172,-0.23450065914954155,1.6362345713464588,79.20859418865734,81.98169991970062,84.75480565074389,6.765182312051282,0.4720171182727731,53.54240624581028,82.22733416557311,82.46387511491776,82.96125346361933,58.9432521780318,68.58657334508287
2020-06-30,80.9777084239324,75.09929319930076,73.86294285082816,78.90695603691005,1.3144129305580776,-0.2574573126307049,1.5718702431887825,79.57383994968119,82.13217489480971,84.69050983993823,6.229799584401834,0.5934838710948472,56.14929940242445,82.04700067838031,81.98612526655197,83.02763624034085,60.008103259265795,63.591226559160525
2020-07-01,81.17349997997283,75.11988068127631,73.93980158019065,79.103751813376,1.335900120489228,-0.1887760981596438,1.5246762186488718,79.79673187831632,82.31584979057311,84.8349677028299,6.120614483519018,0.819436922421997,60.18420008993162,83.56308280626932,83.32418770790099,83.54767772014323,63.21741190482752,60.72292244737505
2020-07-02,81.38156663735707,75.14809568762779,74.01786659455298,79.29817339601077,1.3483801321550004,-0.14103686919509717,1.4894170013500976,79.96034404198541,82.48139997959137,85.00245591719734,6.113028969512539,0.813381025664957,60.58893032687168,84.07216707865398,84.04787485599518,83.61205076815004,75.26755554941288,66.16435690450207
2020-07-06,81.55429157257079,75.17039565777777,74.09650908064842,79.50040180314521,1.3741817267020053,-0.0921882197184738,1.4663699464204791,80.25116218583833,82.69189996957779,85.13263775331725,5.903208862385332,0.8611813239642243,61.796707563563736,84.63616704940796,84.6701255440712,83.7590396034324,84.56984231393295,74.35160325605779
2020-07-07,81.80904159069061,75.20765818142891,74.18227058529854,79.74875860467809,1.4887024691346795,0.017866018171360354,1.4708364509633192,80.11378508673448,82.88488734960556,85.65598961247665,6.686628531405658,1.0320288847032137,65.75590085543284,85.80833360354104,85.72012475728988,84.200311459447,88.37444798535599,82.73728194956728
2020-07-08,82.02882825692495,75.2285591585636,74.26330107998848,79.9563993758835,1.4984493041249038,0.022090282529267702,1.4763590215956361,80.10223380770337,83.01686733961104,85.93150087151871,7.021786355739702,0.8476819484538578,61.80342872705701,85.51019879976907,85.56564877033233,84.51304418605757,84.87553818286095,85.93994282738329
