index,close,SMA_signal,Position,Entry/Exit Position,Portfolio Holdings,Portfolio Cash,Portfolio Total,Portfolio Daily Returns,Portfolio Cumulative Returns,Base Daily Returns,Base Cumulative Returns
2022-06-28,89.30200061798097,0,400,0.0,35720.80024719238,104668.19690704346,140388.99715423584,-0.005870357501479795,-0.06407335230509403,-0.02268138597615499,-0.20548763489674804
2022-06-29,89.39799766540527,0,400,0.0,35759.19906616211,104668.19690704346,140427.39597320557,0.0002735172965695476,-0.06381736017862916,0.0010749708490289667,-0.20463355726506893
2022-06-30,88.22850093841554,0,400,0.0,35291.40037536621,104668.19690704346,139959.59728240967,-0.003331249486995813,-0.06693601811726846,-0.013081911871973606,-0.2150384709748524
2022-07-01,88.73450231552124,0,400,0.0,35493.800926208496,104668.19690704346,140161.99783325195,0.0014461355617785276,-0.06558668111165311,0.005735123817403487,-0.21053661941399482
2022-07-05,89.20799703598023,0,400,0.0,35683.19881439209,104668.19690704346,140351.39572143555,0.0013512784571529934,-0.06432402852376251,0.005336083576322315,-0.2063239768347419
2022-07-06,89.72899799346924,0,400,0.0,35891.599197387695,104668.19690704346,140559.79610443115,0.001484847243052867,-0.06293469263712526,0.005840294309924721,-0.20168867527272616
2022-07-07,91.24249963760376,0,400,0.0,36496.999855041504,104668.19690704346,141165.19676208496,0.004307068410970283,-0.05889868825276645,0.01686747515273357,-0.18822317883874307
2022-07-08,91.27249774932862,0,400,0.0,36508.999099731445,104668.19690704346,141177.1960067749,8.500143778467084e-05,-0.05881869328816691,0.0003287734536427944,-0.1879562881696627
2022-07-11,90.18399686813355,0,400,0.0,36073.59874725342,104668.19690704346,140741.79565429688,-0.0030840699829250973,-0.061721362304687055,-0.011925836457160832,-0.19764058867301715
2022-07-12,88.94300060272217,0,400,0.0,35577.20024108887,104668.19690704346,140245.39714813232,-0.003527015580956805,-0.0650306856791173,-0.013760714855274858,-0.208681627743734
2022-07-13,88.75800151824951,0,400,0.0,35503.200607299805,104668.19690704346,140171.39751434326,-0.0005276439390798915,-0.06552401657104434,-0.0020799735023442345,-0.2103275489899452
2022-07-14,89.29849853515624,0,400,0.0,35719.3994140625,104668.19690704346,140387.59632110596,0.0015423888938581598,-0.06408269119262633,0.006089558210654378,-0.20551879263216932
2022-07-15,90.83100156784057,0,400,0.0,36332.40062713623,104668.19690704346,141000.5975341797,0.004366491265165751,-0.05999601643880148,0.017161576709836757,-0.19188424244740254
2022-07-18,90.19250221252442,0,400,0.0,36077.000885009766,104668.19690704346,140745.19779205322,-0.001811338012695729,-0.061698681386311294,-0.007029531154506441,-0.19756491734156612
2022-07-19,92.64300403594972,0,400,0.0,37057.20161437988,104668.19690704346,141725.39852142334,0.006964363578630506,-0.055164009857177176,0.027169684433979713,-0.17576300936698208
2022-07-20,93.7155037879944,0,400,0.0,37486.201515197754,104668.19690704346,142154.3984222412,0.0030269796754391898,-0.0523040105183914,0.011576694465007753,-0.1662210695596662
2022-07-21,94.68700008392334,0,400,0.0,37874.800033569336,104668.19690704346,142542.9969406128,0.002733636965754238,-0.049713353729247456,0.010366441588220976,-0.15757774897976717
2022-07-22,93.80100049972535,0,400,0.0,37520.40019989014,104668.19690704346,142188.5971069336,-0.0024862661883476855,-0.0520760192871087,-0.009357140720613222,-0.16546041252873922
2022-07-25,93.42250261306762,0,400,0.0,37369.00104522705,104668.19690704346,142037.1979522705,-0.0010647770478333651,-0.05308534698486267,-0.004035115666584321,-0.16882787629252927
2022-07-26,92.32449922561645,0,400,0.0,36929.79969024658,104668.19690704346,141597.99659729004,-0.0030921572750826076,-0.056013356018065785,-0.011753093277738658,-0.17859671979231928
2022-07-27,95.54700164794922,0,400,0.0,38218.80065917969,104668.19690704346,142886.99756622314,0.009103242983013793,-0.04742001622517855,0.03490408774877651,-0.14992638762281751
2022-07-28,97.26149692535401,0,400,0.0,38904.5987701416,104668.19690704346,143572.79567718506,0.004799583745498381,-0.042848028818765815,0.01794399874233621,-0.13467266779142817
