index,close,BB_signal,Position,Entry/Exit Position,Portfolio Holdings,Portfolio Cash,Portfolio Total,Portfolio Daily Returns,Portfolio Cumulative Returns,Base Daily Returns,Base Cumulative Returns,Market Daily Returns,Market Cumulative Returns
2021-10-18,114.65099716186523,0,400,400.0,45860.398864746094,104139.6011352539,150000.0,,,,,,
2021-10-19,115.90499572753906,0,400,0.0,46361.998291015625,104139.6011352539,150501.59942626953,0.0033439961751302594,0.0033439961751302594,0.010937528645332373,0.010937528645332373,0.007393339551406308,0.007393339551406308
2021-10-20,116.00800399780272,0,400,0.0,46403.20159912109,104139.6011352539,150542.802734375,0.0002737732240889468,0.0036186848958335016,0.0008887302019819909,0.011835979359356541,0.0036640298040166996,0.01108445877189057
2021-10-21,115.98800430297852,0,400,0.0,46395.201721191406,104139.6011352539,150534.8028564453,-5.314022181324152e-05,0.0035653523763021777,-0.0001723992667314045,0.011661539578462499,0.002995871849622578,0.01411353823951611
2021-10-22,115.67000198364258,0,400,0.0,46268.00079345703,104139.6011352539,150407.60192871094,-0.00084499348536482,0.002717346191406289,-0.0027416828252797565,0.00888788451040412,-0.0010725536274130976,0.0130258470854685
2021-10-25,116.23699531555177,0,400,0.0,46494.7981262207,104139.6011352539,150634.3992614746,0.0015078847734781853,0.004229328409830702,0.004901818295026672,0.013833269600328046,0.004748196569493546,0.01783589293740806
2021-10-26,116.34800338745116,0,400,0.0,46539.20135498046,104139.6011352539,150678.80249023438,0.0002947748255210936,0.004525349934895839,0.0009550149812289632,0.014801495561264755,0.0018197952535197182,0.019688145864237505
2021-10-27,115.94500312805177,0,400,0.0,46378.0012512207,104139.6011352539,150517.6023864746,-0.0010698260212826938,0.003450682576497277,-0.0034637488196282984,0.011286478078857298,-0.005051568068462853,0.014537121786799556
2021-10-28,117.11349754333496,0,400,0.0,46845.399017333984,104139.6011352539,150985.0001525879,0.003105269807003541,0.006566667683919114,0.010078005811019697,0.021478229081541622,0.009829281576461124,0.024509292826614404
2021-10-29,117.58799858093262,0,400,0.0,47035.19943237305,104139.6011352539,151174.80056762695,0.0012570812653391883,0.007832003784179475,0.004051634077635535,0.025616885084051244,0.001949334719149265,0.026506404361212432
2021-11-01,117.4299961090088,0,400,0.0,46971.998443603516,104139.6011352539,151111.59957885742,-0.000418065633506548,0.007410663859049205,-0.0013436955627327274,0.02423876822649995,0.0018000771431341267,0.02835419507698389
2021-11-02,118.4340042114258,0,400,0.0,47373.60168457032,104139.6011352539,151513.20281982422,0.002657659915493271,0.010088018798827925,0.00854984361478639,0.03299584951903789,0.0036803630854131963,0.03213891189527507
2021-11-03,118.90600204467772,0,400,0.0,47562.40081787109,104139.6011352539,151702.001953125,0.0012460903062374573,0.011346679687499694,0.003985323610348646,0.037112672267518354,0.006461279195357994,0.038807849573423425
2021-11-04,120.32100105285645,0,400,0.0,48128.40042114258,104139.6011352539,152268.00155639648,0.003730996268898057,0.0151200103759761,0.011900147880231193,0.04945446643596352,0.004181942361150437,0.043152084124650214
2021-11-05,120.89100112915038,0,400,0.0,48356.400451660156,104139.6011352539,152496.00158691406,0.001497360103154266,0.016640010579426656,0.004737328241173344,0.05442607671763611,0.003732799652949259,0.04704596186224408
2021-11-08,121.79099769592288,0,400,0.0,48716.399078369155,104139.6011352539,152856.00021362305,0.0023607086281787204,0.019040001424153186,0.007444694463329071,0.062275956692965595,0.0008877879113036169,0.047975516609764624
2021-11-09,121.5869960784912,0,400,0.0,48634.79843139648,104139.6011352539,152774.3995666504,-0.0005338399988134013,0.018495997111002138,-0.0016750139278850495,0.06049662967024738,-0.003498775895770745,0.04430888513289255
2021-11-10,119.81899909973144,0,400,0.0,47927.59963989258,104139.6011352539,152067.20077514648,-0.004629039901383303,0.013781338500976181,-0.01454100385553081,0.04507594408943483,-0.008225823395229703,0.035718584673720244
2021-11-11,120.17100143432616,0,400,0.0,48068.40057373046,104139.6011352539,152208.00170898438,0.0009259125775984423,0.014720011393228871,0.0029377839678139672,0.048146151443128726,0.0005509400447352153,0.036289203517093416
2021-11-12,121.32699813842773,0,400,0.0,48530.799255371094,104139.6011352539,152670.400390625,0.0030379393753865447,0.01780266927083307,0.009619597825631265,0.0582288958824948,0.007222656026415475,0.0437739639779855
2021-11-15,121.1699993133545,0,400,0.0,48467.9997253418,104139.6011352539,152607.6008605957,-0.0004113405733436881,0.017384005737304475,-0.0012940139250301463,0.05685953295535362,-1.0739820344718431e-05,0.04376275403313179
2021-11-16,121.80299644470216,0,400,0.0,48721.19857788087,104139.6011352539,152860.79971313477,0.0016591496826581231,0.01907199808756488,0.005224041717708516,0.06238061124527028,0.003865229864862485,0.04779713700185173
2021-11-17,121.61100006103516,0,400,0.0,48644.40002441406,104139.6011352539,152784.00115966797,-0.0005024084239446669,0.018560007731119654,-0.0015762862102836062,0.06070599533769161,-0.002601625374463401,0.04507116138293754
