index,close,SMA_signal,Position,Entry/Exit Position,Portfolio Holdings,Portfolio Cash,Portfolio Total,Portfolio Daily Returns,Portfolio Cumulative Returns,Base Daily Returns,Base Cumulative Returns,Market Daily Returns,Market Cumulative Returns
2022-09-16,205.02300148010255,1,400,0.0,82009.20059204102,63330.60070037842,145339.80129241943,-0.003070225338047794,-0.031067991383870508,-0.0054282990583208734,-0.05329141201326182,-0.007182134089448455,-0.05724903705481943
2022-09-19,206.1460010528565,1,400,0.0,82458.40042114259,63330.60070037842,145789.001121521,0.003090686963289402,-0.028073325856526776,0.005477432115649439,-0.04810587998926208,0.006857100716286535,-0.05078449875152824
2022-09-20,204.11799697875972,1,400,0.0,81647.19879150389,63330.60070037842,144977.79949188232,-0.005564216939537903,-0.03348133672078457,-0.009837707565216292,-0.05747033597497664,-0.011272103097361819,-0.06148415374321503
2022-09-21,201.50600185394288,1,400,0.0,80602.40074157715,63330.60070037842,143933.00144195557,-0.007206607174260915,-0.0404466570536296,-0.01279649596546184,-0.06953141301800092,-0.017116493600784488,-0.07754825421990408
2022-09-22,199.84900035858155,1,400,0.0,79939.60014343262,63330.60070037842,143270.20084381104,-0.004604924454464476,-0.044865327707926506,-0.008223087551319508,-0.0771827376725065,-0.00842758097968943,-0.0853222910073217
2022-09-23,197.18250675201415,1,400,0.0,78873.00270080566,63330.60070037842,142203.60340118408,-0.007444656574396302,-0.05197597732543957,-0.013342541627844096,-0.0894954654100042,-0.017232619015461026,-0.10108458348832727
2022-09-26,194.5629996299744,1,400,0.0,77825.19985198976,63330.60070037842,141155.80055236816,-0.007368328395025658,-0.05896132965087897,-0.013284683135376563,-0.10159122964535583,-0.010340526208282075,-0.11037984191179506
2022-09-27,194.0629963874817,0,200,-200.0,38812.59927749634,102143.19997787476,140955.7992553711,-0.001416883303515859,-0.06029467163085944,-0.0025698783604468645,-0.10390003090312594,-0.0021203598092424114,-0.11226615674049722
2022-09-28,197.58399620056156,0,200,0.0,39516.79924011231,102143.19997787476,141659.99921798706,0.004995892090542187,-0.05560000521341968,0.018143591919242308,-0.08764155874498658,0.019672139926234733,-0.09480253235864211
2022-09-29,194.34899921417235,0,200,0.0,38869.79984283447,102143.19997787476,141012.99982070923,-0.004567269524562323,-0.059913334528605255,-0.01637276828385159,-0.10257939209547096,-0.021126437880238824,-0.11392613042811672
2022-09-30,191.9629970550537,0,200,0.0,38392.59941101074,102143.19997787476,140535.7993888855,-0.003384088221869419,-0.06309467074076347,-0.012276894497868063,-0.11359693021892747,-0.015066695771983274,-0.12727633585246023
2022-10-03,196.0700063705444,0,200,0.0,39214.00127410888,102143.19997787476,141357.20125198364,0.005844787354325254,-0.05761865832010915,0.021394796801973426,-0.094632516656316,0.025883894952576147,-0.104686848207038
2022-10-04,200.73400268554687,0,200,0.0,40146.800537109375,102143.19997787476,142290.00051498413,0.006598880387690187,-0.05139999656677252,0.02378740329200668,-0.07309617520255063,0.030583700679551518,-0.0773048587581362
2022-10-05,200.12999687194824,0,200,0.0,40025.99937438965,102143.19997787476,142169.1993522644,-0.0008489785809440153,-0.05220533765157076,-0.0030089860487901854,-0.07588521587993646,-0.002017948757084831,-0.07916681027157346
2022-10-06,198.4730010032654,0,200,0.0,39694.60020065308,102143.19997787476,141837.80017852783,-0.0023310194841530407,-0.05441466547648122,-0.008279597734381805,-0.08353651455284572,-0.010245080846639998,-0.08860082074661058
2022-10-07,194.04999465942385,0,200,0.0,38809.998931884766,102143.19997787476,140953.19890975952,-0.006236710296231962,-0.06031200726827002,-0.02228517894869131,-0.10396006732597696,-0.028003617786773516,-0.11412329501360152
2022-10-10,192.83799800872805,0,200,0.0,38567.59960174561,102143.19997787476,140710.79957962036,-0.0017197149977018489,-0.06192800280253108,-0.006245795846699043,-0.10955654981594887,-0.00749246363390188,-0.12076069400983291
2022-10-11,191.87800483703612,0,200,0.0,38375.60096740723,102143.19997787476,140518.80094528198,-0.0013644911045348485,-0.06320799369812025,-0.004978236559210147,-0.11398938795356428,-0.006519175777754405,-0.1264926095962936
2022-10-12,191.5400057792664,0,200,0.0,38308.00115585328,102143.19997787476,140451.20113372803,-0.00048107307420219847,-0.0636586591084799,-0.0017615310210087332,-0.11555012313162705,-0.0032907731480149582,-0.12936712426122676
2022-10-13,195.13700370788573,0,200,0.0,39027.40074157715,102143.19997787476,141170.6007194519,0.005122060757877911,-0.05886266187032063,0.018779355853025148,-0.09894072415975164,0.02596564246086497,-0.10676058229511909
2022-10-14,191.62299785614016,0,200,0.0,38324.599571228035,102143.19997787476,140467.79954910278,-0.0049783819489852554,-0.06354800300598151,-0.018007890789416447,-0.11516690119387352,-0.02366266361565439,-0.12789700616451272
2022-10-17,195.4249941825867,0,200,0.0,39084.998836517334,102143.19997787476,141228.1988143921,0.005413335068465308,-0.058478674570719424,0.01984102309734692,-0.09761090724316412,0.026480052302171098,-0.10480367327486906
2022-10-18,197.1739947319031,0,200,0.0,39434.798946380615,102143.19997787476,141577.99892425537,0.0024768432423540876,-0.056146673838297634,0.008949728035720472,-0.08953477028058987,0.011427569666488724,-0.09457375488603281
2022-10-19,195.9010036468506,0,200,0.0,39180.20072937012,102143.19997787476,141323.40070724487,-0.001798289416046317,-0.057843995285034366,-0.006456181439055242,-0.09541289899760952,-0.0066720972934503076,-0.10061484688547662
2022-10-20,194.45400562286372,0,200,0.0,38890.80112457275,102143.19997787476,141034.0011024475,-0.002047782627286665,-0.059773325983683456,-0.00738637371452866,-0.10209451738295527,-0.007950909706564868,-0.10776577702931522
2022-10-21,198.2409997940064,0,200,0.0,39648.19995880128,102143.19997787476,141791.39993667603,0.005370327923110763,-0.05472400042216008,0.019475012402096814,-0.08460779697307763,0.02372481982226482,-0.08659768085007724
2022-10-24,200.08899602890017,0,200,0.0,40017.79920578004,102143.19997787476,142160.99918365479,0.0026066407916405243,-0.052260005442301694,0.009321967891677385,-0.07607454024816884,0.011881976654619875,-0.07574465581766221
2022-10-25,202.84700269699096,0,200,0.0,40569.40053939819,102143.19997787476,142712.60051727295,0.0038801171684617053,-0.04858266321818061,0.013783899778738506,-0.0633392443079247,0.016266654579669915,-0.060710113390434195
2022-10-26,201.8279991149902,0,200,0.0,40365.59982299804,102143.19997787476,142508.7998008728,-0.001428049910529694,-0.04994133466084827,-0.005023508202992355,-0.0680445672975648,-0.007387716072364547,-0.06764932038234917
2022-10-27,201.21299495697025,0,200,0.0,40242.59899139405,102143.19997787476,142385.7989692688,-0.0008631104309058113,-0.050761340204874994,-0.003047169672774519,-0.0708843936284731,-0.006082610618211248,-0.07332044652608793
2022-10-28,204.57899942398072,0,200,0.0,40915.79988479614,102143.19997787476,143058.9998626709,0.004728005870497043,-0.04627333424886093,0.016728564016107894,-0.05534162372892215,0.024626377895927698,-0.0504996856538098
2022-10-31,203.3520038604736,0,200,0.0,40670.40077209472,102143.19997787476,142813.60074996948,-0.0017153699727873173,-0.047909328333537005,-0.005997661377570074,-0.061007364787281304,-0.00745440410765752,-0.057577644697294095
2022-11-01,202.6229996681213,0,200,0.0,40524.59993362426,102143.19997787476,142667.79991149902,-0.0010209170394472888,-0.04888133392334015,-0.0035849373426999342,-0.06437359454977565,-0.004101230608784645,-0.06144273610726447
2022-11-02,198.587002658844,0,200,0.0,39717.4005317688,102143.19997787476,141860.60050964355,-0.005657894790248363,-0.054262663269043276,-0.019918750664475016,-0.08301010363503769,-0.02500198485734284,-0.08490853060685977
2022-11-03,196.92800292968752,0,200,0.0,39385.60058593751,102143.19997787476,141528.80056381226,-0.0023389154186523875,-0.05647466290791858,-0.008354019683788128,-0.09067065527910545,-0.010585992315429671,-0.09459568186977074
2022-11-04,199.1653970718384,0,200,0.0,39833.07941436768,102143.19997787476,141976.27939224243,0.0031617510121442205,-0.053491470718384004,0.011361482922008559,-0.0803393254585778,0.013618724670070526,-0.08226522974606221
2022-11-07,200.5229998588562,0,200,0.0,40104.59997177124,102143.19997787476,142247.799949646,0.0019124360672491125,-0.05168133366902694,0.00681645911879003,-0.07407049606740734,0.009613981920559844,-0.07344214425697171
2022-11-08,201.3994032859802,0,200,0.0,40279.880657196045,102143.19997787476,142423.0806350708,0.0012322207126356233,-0.05051279576619494,0.004370588050951252,-0.07002363964149638,0.005597892802462701,-0.06825537270524251
2022-11-09,198.22049589157103,0,200,0.0,39644.09917831421,102143.19997787476,141787.29915618896,-0.004464034031891884,-0.054751338958740514,-0.015784095397220477,-0.08470247523055485,-0.02077788695478977,-0.08761505724190566
2022-11-10,207.2440015792847,0,200,0.0,41448.80031585694,102143.19997787476,143592.0002937317,0.0127282284681558,-0.04271999804178905,0.045522566408317644,-0.043035782875869066,0.05543448436034493,-0.037037468401967866
2022-11-11,208.6490048408509,0,200,0.0,41729.80096817018,102143.19997787476,143873.00094604492,0.0019569380727229024,-0.04084666035970075,0.006779464065832963,-0.03654807835358809,0.009240746788147902,-0.02813897548099653
2022-11-14,207.24549827575683,0,200,0.0,41449.09965515137,102143.19997787476,143592.29963302612,-0.0019510353657254953,-0.04271800244649271,-0.006726639152506819,-0.043028871771292776,-0.008935777048800997,-0.036823308918517705
2022-11-15,208.8769971847534,0,200,0.0,41775.39943695068,102143.19997787476,143918.59941482544,0.0022724044578521507,-0.04054267056783045,0.007872300834374402,-0.03549530716006566,0.008713116550319144,-0.028431038150574017
2022-11-16,207.78899564743045,0,200,0.0,41557.79912948609,102143.19997787476,143700.99910736084,-0.0015119679343000847,-0.04199333928426108,-0.0052088145271478314,-0.040519233215632555,-0.008252046497990273,-0.036448470399759625
2022-11-17,207.0109973907471,0,200,0.0,41402.19947814942,102143.19997787476,143545.39945602417,-0.0010828014579106204,-0.0430306702931722,-0.0037441744894105566,-0.04411169662570669,-0.0030893228355314273,-0.03942519214336493
2022-11-18,207.5899982452393,0,200,0.0,41517.99964904786,102143.19997787476,143661.1996269226,0.0008067146097141542,-0.04225866915384935,0.002796956981948595,-0.04143811816162091,0.00475858190881473,-0.03485421824063517
2022-11-21,206.9500052452088,0,200,0.0,41390.00104904176,102143.19997787476,143533.2010269165,-0.000890975436224295,-0.04311199315389003,-0.0030829664504087306,-0.044393332283969245,-0.003883688698329779,-0.03860254400549468
2022-11-22,209.23540153503416,0,200,0.0,41847.08030700683,102143.19997787476,143990.2802848816,0.003184484528282683,-0.040064798100789334,0.011043228953376616,-0.03384034906300781,0.013579987927526016,-0.0255467781595351
2022-11-23,210.42099742889403,0,200,0.0,42084.19948577881,102143.19997787476,144227.39946365356,0.0016467721175543737,-0.038484003575642745,0.005666325512613479,-0.028365773983645814,0.0059146891478476515,-0.019783190263230166
2022-11-25,210.39899969100952,0,200,0.0,42079.799938201904,102143.19997787476,144222.99991607666,-3.0504242559126205e-05,-0.03851333389282219,-0.00010454155314010283,-0.028467350134717684,-0.0002830441976333642,-0.020060634943648847
2022-11-28,207.81000003814697,0,200,0.0,41562.000007629395,102143.19997787476,143705.19998550415,-0.003590272916759618,-0.04196533342997233,-0.012305189932769411,-0.04042224391719673,-0.015444192913123267,-0.03519500754074267
2022-11-29,207.46000280380247,0,200,0.0,41492.00056076049,102143.19997787476,143635.20053863525,-0.00048710448109012816,-0.04243199640909823,-0.001684217478852057,-0.04203838154630901,-0.0015918653377758885,-0.03673084716595165
2022-11-30,212.753004360199,0,200,0.0,42550.600872039795,102143.19997787476,144693.80084991455,0.007370061846326825,-0.03537466100056952,0.025513359128805924,-0.01759756274308788,0.030947872397389053,-0.006919716339702453
2022-12-01,212.9099976539612,0,200,0.0,42581.999530792236,102143.19997787476,144725.199508667,0.0002170007185380296,-0.035165336608886655,0.0007379134044867008,-0.016872634816035625,-0.0008676332180498347,-0.007781345781996518
2022-12-02,212.7779960632324,0,200,0.0,42555.59921264648,102143.19997787476,144698.79919052124,-0.0001824168716669794,-0.03534133872985834,-0.0006199877515538077,-0.01748216174066708,-0.001194660488065602,-0.008966710203712425
2022-12-05,209.4630029678345,0,200,0.0,41892.6005935669,102143.19997787476,144035.80057144165,-0.004581922053179199,-0.039761329523722355,-0.015579586032066661,-0.03278938292986855,-0.017894212283564803,-0.026700470271406762
2022-12-06,207.3019931793213,0,200,0.0,41460.39863586426,102143.19997787476,143603.598613739,-0.003000656475597996,-0.042642675908406646,-0.01031690445517508,-0.04276800245421197,-0.014399194981406072,-0.040715199975279615
