index,close,RSI_signal,Position,Entry/Exit Position,Portfolio Holdings,Portfolio Cash,Portfolio Total,Portfolio Daily Returns,Portfolio Cumulative Returns,Base Daily Returns,Base Cumulative Returns
2022-02-14,105.87399816513062,0,400,0.0,42349.599266052246,105783.39786529541,148132.99713134766,-0.0007123703149020111,-0.012446685791015266,-0.0024873461099250704,-0.058047970896431544
2022-02-15,108.07900295257569,0,400,0.0,43231.60118103027,105783.39786529541,149014.99904632568,0.005954121850352934,-0.0065666730244950955,0.020826688569991925,-0.03843022933841955
2022-02-16,108.10649919509888,0,400,0.0,43242.59967803955,105783.39786529541,149025.99754333496,7.380798630785002e-05,-0.006493349711099938,0.00025440873594329005,-0.03818559758854423
2022-02-17,105.14200077056886,0,400,0.0,42056.80030822754,105783.39786529541,147840.19817352295,-0.007956996694265972,-0.014398678843180024,-0.027422018533594494,-0.06456048995734931
2022-02-18,104.19350109100343,0,400,0.0,41677.40043640137,105783.39786529541,147460.79830169678,-0.0025662835718122112,-0.016928011322021153,-0.00902113021070583,-0.07299921158168288
2022-02-22,103.37099866867065,0,400,0.0,41348.39946746826,105783.39786529541,147131.79733276367,-0.002231108014619454,-0.019121351114908425,-0.007893989679974345,-0.08031694623878516
2022-02-23,101.24250078201294,0,400,0.0,40497.000312805176,105783.39786529541,146280.3981781006,-0.005786642793042862,-0.02479734547932899,-0.020590861209342393,-0.09925401235536646
2022-02-24,104.0659996986389,0,400,0.0,41626.39987945556,105783.39786529541,147409.79774475098,0.00772078542796506,-0.01726801503499298,0.027888474650634043,-0.07413358071227882
2022-02-25,105.73450374603271,0,400,0.0,42293.801498413086,105783.39786529541,148077.1993637085,0.004527525504872898,-0.012818670908609553,0.01603313332140721,-0.059289040974024876
2022-02-28,105.45550413131714,0,400,0.0,42182.201652526855,105783.39786529541,147965.59951782227,-0.00075365989069065,-0.013562669881184375,-0.0026386808925278338,-0.06177127700699825
2022-03-01,104.12550354003906,0,400,0.0,41650.201416015625,105783.39786529541,147433.59928131104,-0.0035954318993391965,-0.017109338124592588,-0.012611959918392812,-0.07360418005567082
2022-03-02,106.39119672775269,0,400,0.0,42556.478691101074,105783.39786529541,148339.87655639648,0.006147019943237186,-0.01106748962402282,0.02175925311940885,-0.05344649892073983
2022-03-03,105.50549907684326,0,400,0.0,42202.199630737305,105783.39786529541,147985.59749603271,-0.0023882928083001076,-0.013429350026447961,-0.008324914825197927,-0.06132647619471754
2022-03-04,104.48450002670288,0,400,0.0,41793.80001068115,105783.39786529541,147577.19787597656,-0.0027597254527901294,-0.01615201416015566,-0.009677211700565125,-0.07041021860229668
2022-03-07,101.47350234985352,0,400,0.0,40589.400939941406,105783.39786529541,146372.79880523682,-0.008161146085399418,-0.024181341298420644,-0.028817649278886748,-0.0971988108958527
2022-03-08,101.1975043296814,0,400,0.0,40479.00173187256,105783.39786529541,146262.39959716797,-0.0007542330881828985,-0.024917336018879577,-0.0027199023762928265,-0.099654341995417
2022-03-09,104.08450002670287,0,400,0.0,41633.800010681145,105783.39786529541,147417.19787597656,0.007895387208121107,-0.01721868082682243,0.028528328995310215,-0.0739689848543632
2022-03-10,102.63199911117555,0,400,0.0,41052.799644470215,105783.39786529541,146836.19750976562,-0.003941198005267599,-0.021092016601562014,-0.013955016502502193,-0.08689176295254941
2022-03-11,101.08599910736085,0,400,0.0,40434.399642944336,105783.39786529541,146217.79750823975,-0.004211495612209348,-0.025214683278401262,-0.015063528112124192,-0.10064639455072588
2022-03-14,99.3575005531311,0,400,0.0,39743.00022125244,105783.39786529541,145526.39808654785,-0.004728558585030851,-0.029824012756347162,-0.017099287433405608,-0.11602470035457269
2022-03-15,101.79549903869629,0,400,0.0,40718.199615478516,105783.39786529541,146501.59748077393,0.006701185537802523,-0.023322683461506677,0.024537639050828064,-0.09433403352202563
2022-03-16,104.49850044250488,0,400,0.0,41799.40017700195,105783.39786529541,147582.79804229736,0.0073801281359087145,-0.016114679718017166,0.026553250677429974,-0.07028565808411913
2022-03-17,105.52500400543212,0,400,0.0,42210.00160217285,105783.39786529541,147993.39946746826,0.002782176721254581,-0.013377336883544477,0.009823141562610438,-0.061152942490690254
2022-03-18,107.19500408172608,0,400,0.0,42878.00163269043,105783.39786529541,148661.39949798584,0.0045137150232461565,-0.008924003346760578,0.015825633858379096,-0.04629509270953136
2022-03-21,106.92950344085693,0,400,0.0,42771.80137634277,105783.39786529541,148555.19924163818,-0.0007143768100279502,-0.009632005055745019,-0.0024768005108403157,-0.0486572295110993
2022-03-22,108.08750276565551,0,400,0.0,43235.00110626221,105783.39786529541,149018.39897155762,0.003118031090692419,-0.006544006856282092,0.010829558611380685,-0.03835460721857642
2022-03-23,106.80450239181519,0,400,0.0,42721.800956726074,105783.39786529541,148505.19882202148,-0.0034438710459778754,-0.009965341186522925,-0.011870015876136897,-0.049769353298105834
2022-03-24,109.13449811935425,0,400,0.0,43653.7992477417,105783.39786529541,149437.1971130371,0.006275863056704134,-0.0037520192464187696,0.021815519714622145,-0.029039577891542545
2022-03-25,109.37650117874145,0,400,0.0,43750.60047149658,105783.39786529541,149533.998336792,0.0006477719445023844,-0.0031066777547194002,0.0022174753497516964,-0.026886497089932515
2022-03-28,110.60400247573853,0,400,0.0,44241.60099029541,105783.39786529541,150024.99885559082,0.003283537685476512,0.0001666590372728649,0.011222714968648573,-0.015965521614629608
2022-03-29,113.02699909210206,0,400,0.0,45210.79963684082,105783.39786529541,150994.19750213623,0.006460247651648654,0.00662798334757575,0.02190695238985607,0.00559167485333556
2022-03-30,111.65650396347046,0,400,0.0,44662.60158538818,105783.39786529541,150445.9994506836,-0.003630590185062399,0.002973329671224878,-0.012125378357739414,-0.006601504677653969
2022-03-31,109.89399728775025,0,400,0.0,43957.5989151001,105783.39786529541,149740.9967803955,-0.004686084527752321,-0.0017266881306956527,-0.015785078460783808,-0.02228237786914178
2022-04-01,110.31650314331054,0,400,0.0,44126.60125732422,105783.39786529541,149909.99912261963,0.0011286310753759743,-0.0006000058492015015,0.0038446672792689096,-0.018523378918970712
2022-04-04,111.63650054931641,0,400,0.0,44654.60021972656,105783.39786529541,150437.99808502197,0.0035221063671040387,0.0029199872334808585,0.011965547931582554,-0.006779473365697952
2022-04-05,109.6810037612915,0,400,0.0,43872.4015045166,105783.39786529541,149655.799369812,-0.005199475698738687,-0.002294670867918902,-0.017516643556567235,-0.024177363303817034
2022-04-06,108.0840006828308,0,400,0.0,43233.600273132324,105783.39786529541,149016.99813842773,-0.004268469608757042,-0.006553345743814165,-0.01456043456655809,-0.038385764953998036
2022-04-07,108.07700328826904,0,400,0.0,43230.80131530762,105783.39786529541,149014.19918060303,-1.878280907330332e-05,-0.00657200546264558,-6.474033638237398e-05,-0.03844802018304494
2022-04-08,106.94250116348266,0,400,0.0,42777.00046539307,105783.39786529541,148560.39833068848,-0.0030453530764846803,-0.00959734446207594,-0.010497164894185396,-0.04854158986951396
2022-04-11,104.43950414657593,0,400,0.0,41775.80165863037,105783.39786529541,147559.19952392578,-0.00673933846444108,-0.016272003173827265,-0.023405072722961773,-0.0708105431514916
2022-04-12,104.27700214385986,0,400,0.0,41710.800857543945,105783.39786529541,147494.19872283936,-0.0004405065986813339,-0.016705341847736754,-0.0015559438360411848,-0.07225630975938946
2022-04-13,105.82049589157106,0,400,0.0,42328.198356628425,105783.39786529541,148111.59622192383,0.004185910391259817,-0.01258935852050691,0.014801861541644756,-0.05852397611031335
2022-04-14,103.9464991569519,0,400,0.0,41578.59966278076,105783.39786529541,147361.99752807617,-0.005061039871074535,-0.017586683146157855,-0.017709203862920297,-0.07519676694942745
2022-04-18,104.17499713897705,0,400,0.0,41669.99885559082,105783.39786529541,147453.39672088623,0.0006202358433193833,-0.016977355194090826,0.002198226817433646,-0.07316383968168638
2022-04-19,105.91900329589845,0,400,0.0,42367.60131835938,105783.39786529541,148150.99918365479,0.004731003003539014,-0.012326672108967207,0.016741120276631882,-0.05764756404506577
2022-04-20,106.23000268936157,0,400,0.0,42492.00107574463,105783.39786529541,148275.39894104004,0.000839682203094938,-0.011497340393065603,0.0029362001509238844,-0.05488062868039145
2022-04-21,104.86799898147584,0,400,0.0,41947.19959259033,105783.39786529541,147730.59745788574,-0.0036742540370499066,-0.0151293502807609,-0.012821271518447697,-0.06699826075742477
2022-04-22,102.05900068283081,0,400,0.0,40823.600273132324,105783.39786529541,146606.99813842773,-0.0076057319119576805,-0.02262001241048106,-0.026786038886288055,-0.09198968162575072
2022-04-25,103.0164973258972,0,400,0.0,41206.59893035888,105783.39786529541,146989.9967956543,0.0026124172931016876,-0.020066688028970714,0.009381795203364796,-0.08347091477622148
2022-04-26,99.85950450897218,0,400,0.0,39943.801803588874,105783.39786529541,145727.19966888428,-0.00859104125653909,-0.028485335540770818,-0.03064550726217896,-0.11155841351344498
2022-04-27,100.60100011825561,0,400,0.0,40240.400047302246,105783.39786529541,146023.79791259766,0.0020352977645030634,-0.026508013916014983,0.007425388428768054,-0.10496138963751134
2022-04-28,103.86400318145752,0,400,0.0,41545.60127258301,105783.39786529541,147328.99913787842,0.008938277485851964,-0.017806672414143132,0.03243509566869385,-0.0759307266832292
2022-04-29,99.50499858856202,0,400,0.0,39801.999435424805,105783.39786529541,145585.39730072021,-0.01183474975979748,-0.029430684661864492,-0.04196838615280429,-0.11471242277772864
2022-05-02,100.0635033607483,0,400,0.0,40025.40134429932,105783.39786529541,145808.79920959473,0.0015345076705257643,-0.027941338602701205,0.005612831316099243,-0.10974345294054189
2022-05-03,100.2715033531189,0,400,0.0,40108.60134124756,105783.39786529541,145891.99920654297,0.0005706102608296071,-0.02738667195637956,0.0020786798921152982,-0.10789289455734541
2022-05-04,103.21299724578857,0,400,0.0,41285.19889831543,105783.39786529541,147068.59676361084,0.008064853202828015,-0.019542688242593753,0.02933529262357637,-0.08172267156761348
2022-05-05,98.91400270462036,0,400,0.0,39565.601081848145,105783.39786529541,145348.99894714355,-0.011692488092690967,-0.031006673685708974,-0.04165167814021242,-0.11997046329493333
2022-05-06,97.9925030708313,0,400,0.0,39197.00122833252,105783.39786529541,144980.39909362793,-0.0025359641702772384,-0.03346400604247979,-0.00931616968874327,-0.12816896778998388
2022-05-09,93.75340242385865,0,400,0.0,37501.36096954346,105783.39786529541,143284.75883483887,-0.011695651752855363,-0.044768274434406896,-0.04325943836650992,-0.1658838885938838
2022-05-10,94.57550153732299,0,400,0.0,37830.2006149292,105783.39786529541,143613.5984802246,0.0022950078435404198,-0.04257601013183521,0.008768738970641676,-0.1585697421417569
2022-05-11,92.41600122451781,0,400,0.0,36966.40048980713,105783.39786529541,142749.79835510254,-0.006014751627026582,-0.04833467763264898,-0.02283361206340484,-0.1777826342281027
2022-05-12,91.78050308227539,0,400,0.0,36712.201232910156,105783.39786529541,142495.59909820557,-0.001780732861454748,-0.05002933934529541,-0.0068764946959620765,-0.18343660758276104
2022-05-13,94.5579997062683,0,400,0.0,37823.199882507324,105783.39786529541,143606.59774780273,0.0077967225418063,-0.04262268168131422,0.030262381777348413,-0.15872545445602382
2022-05-16,93.87250175476075,0,400,0.0,37549.0007019043,105783.39786529541,143332.3985671997,-0.0019093773190321794,-0.04445067621866772,-0.007249497172496899,-0.16482427189523852
2022-05-17,96.01249828338624,0,400,0.0,38404.99931335449,105783.39786529541,144188.3971786499,0.005972122283636194,-0.03874401880899969,0.02279684133928983,-0.14578490333120842
2022-05-18,92.14200019836426,0,400,0.0,36856.8000793457,105783.39786529541,142640.1979446411,-0.010737335765585665,-0.04906534703572496,-0.04031244009085133,-0.18022039824036984
2022-05-19,91.44550170898438,0,400,0.0,36578.20068359375,105783.39786529541,142361.59854888916,-0.001953161869980513,-0.05092267634073788,-0.007558968634069685,-0.18641708653692102
2022-05-20,91.67949800491334,0,400,0.0,36671.79920196534,105783.39786529541,142455.19706726074,0.0006574702681456657,-0.05029868621826061,0.0025588606498505584,-0.1843352412342696
2022-05-23,93.4535044670105,0,400,0.0,37381.4017868042,105783.39786529541,143164.7996520996,0.004981233394411255,-0.04556800231933478,0.019350089176994434,-0.16855205541362106
2022-05-24,92.64300012588501,0,400,0.0,37057.200050354004,105783.39786529541,142840.5979156494,-0.0022645352575355604,-0.047729347229002794,-0.008672808427549139,-0.17576304415449817
2022-05-25,93.58149747848512,0,400,0.0,37432.59899139405,105783.39786529541,143215.99685668945,0.0026280969592533676,-0.04522668762206916,0.01013025648267929,-0.16741331238928048
2022-05-26,95.20750036239623,0,400,0.0,38083.000144958496,105783.39786529541,143866.3980102539,0.004541400177630273,-0.04089067993163942,0.017375260363673206,-0.152946901916716
2022-05-27,98.01850280761718,0,400,0.0,39207.401123046875,105783.39786529541,144990.79898834229,0.007815591365596175,-0.03339467341105029,0.029525010472086777,-0.1279376503253935
2022-05-31,97.38499908447265,0,400,0.0,38953.99963378906,105783.39786529541,144737.39749908447,-0.001747707378853658,-0.03508401667276906,-0.006463103444743656,-0.1335738795016067
2022-06-01,97.06299962997437,0,400,0.0,38825.199851989746,105783.39786529541,144608.59771728516,-0.0008898859867929598,-0.03594268188476446,-0.0033064584640902783,-0.1364386814812375
2022-06-02,99.01199913024902,0,400,0.0,39604.79965209961,105783.39786529541,145388.19751739502,0.005391102689717098,-0.03074534988403199,0.020079736951306604,-0.11909859736405726
2022-06-03,96.9890030860901,0,400,0.0,38795.601234436035,105783.39786529541,144578.99909973145,-0.005565777906881064,-0.03614000600178924,-0.020431827070754416,-0.13709702248909983
2022-06-06,96.67999963760376,0,400,0.0,38671.999855041504,105783.39786529541,144455.3977203369,-0.0008549054853345117,-0.03696401519775283,-0.0031859637552110742,-0.13984620009971327
2022-06-07,98.01399812698364,0,400,0.0,39205.59925079346,105783.39786529541,144988.99711608887,0.003693869555397189,-0.033406685892739874,0.013798081241003901,-0.12797772808893093
2022-06-08,96.57400398254394,0,400,0.0,38629.60159301758,105783.39786529541,144412.999458313,-0.003972699096019605,-0.0372466702779124,-0.014691719264161462,-0.14078923449994463
2022-06-09,94.1180006980896,0,400,0.0,37647.20027923584,105783.39786529541,143430.59814453125,-0.006802720790141326,-0.04379601236979058,-0.025431308459554658,-0.16264008850914657
2022-06-10,91.21049728393555,0,400,0.0,36484.19891357422,105783.39786529541,142267.59677886963,-0.00810846068207638,-0.05154935480753475,-0.030892107700849936,-0.18850790107929616
2022-06-13,86.96639909744262,0,400,0.0,34786.55963897705,105783.39786529541,140569.95750427246,-0.011932719136570902,-0.06286694997151587,-0.04653080854587588,-0.22626728457066636
2022-06-14,87.11349954605102,0,400,0.0,34845.39981842041,105783.39786529541,140628.79768371582,0.00041858289273211113,-0.06247468210856011,0.001691463026353146,-0.22495854429023787
2022-06-15,88.79349851608276,0,400,0.0,35517.399406433105,105783.39786529541,141300.79727172852,0.004778534689061864,-0.05799468485514214,0.01928517369622651,-0.21001173519509886
