index,close,MACD_signal,Position,Entry/Exit Position,Portfolio Holdings,Portfolio Cash,Portfolio Total,Portfolio Daily Returns,Portfolio Cumulative Returns,Base Daily Returns,Base Cumulative Returns,Market Daily Returns,Market Cumulative Returns
2022-06-03,61.77400131225586,1,1300,1300.0,80306.20170593262,69693.79829406738,150000.0,,,,,,
2022-06-06,61.77799949645996,1,1300,0.0,80311.39934539795,69693.79829406738,150005.19763946533,3.465092976884243e-05,3.465092976884243e-05,6.472276555125056e-05,6.472276555125056e-05,0.003137400778913113,0.003137400778913113
2022-06-07,62.1859992980957,1,1300,0.0,80841.79908752441,69693.79829406738,150535.5973815918,0.0035358757594605716,0.003570649210612009,0.006604289633223237,0.006669439846664016,0.009523393173235029,0.01269067265330781
2022-06-08,61.66300048828125,1,1300,0.0,80161.90063476562,69693.79829406738,149855.698928833,-0.004516529409554382,-0.0009620071411132747,-0.008410234067436906,-0.0017968857709820263,-0.010793945785935621,0.0017597444347652313
2022-06-09,60.724001121521,1,1300,0.0,78941.2014579773,69693.79829406738,148634.99975204468,-0.008145830859379255,-0.009100001653035483,-0.015227922081714196,-0.01699744501618594,-0.02379869397635359,-0.022080829160867954
2022-06-10,59.45999851226807,0,650,-650.0,38648.99903297425,108342.79732704163,146991.79636001587,-0.011055292459851485,-0.020054690933227537,-0.02081553563513383,-0.03745916972887908,-0.029110303335524668,-0.05054835286161985
2022-06-13,57.44740056991577,0,650,0.0,37340.81037044525,108342.79732704163,145683.60769748688,-0.008899739270652574,-0.028775948683420816,-0.033847931259820885,-0.07003918558666689,-0.038768430665237275,-0.0873571032136995
2022-06-14,57.45599889755249,0,650,0.0,37346.39928340912,108342.79732704163,145689.19661045074,3.8363361892335135e-05,-0.028738689263661632,0.00014967304963175998,-0.0698999955155356,-0.0037736797459957394,-0.09080112522862882
2022-06-15,58.316999149322506,0,650,0.0,37906.04944705963,108342.79732704163,146248.84677410126,0.003841397829565496,-0.025007688172658082,0.014985384786456057,-0.05596208905845146,0.014592504858983224,-0.0775336362307455
2022-06-16,56.97149858474731,0,650,0.0,37031.47408008575,108342.79732704163,145374.27140712738,-0.005980049663740328,-0.030838190619150607,-0.02307218451227233,-0.07774310592627498,-0.03251195148816344,-0.10752481789907398
2022-06-17,57.288000392913816,0,650,0.0,37237.20025539398,108342.79732704163,145579.9975824356,0.0014151484531406133,-0.0294666827837623,0.005555441159682539,-0.07261956201713682,0.002200865698254617,-0.10556059988424449
2022-06-21,57.74300060272218,0,650,0.0,37532.95039176942,108342.79732704163,145875.74771881104,0.002031530026698647,-0.027495015207926077,0.007942330098584582,-0.06525400045170693,0.024477242280086964,-0.08366718998275546
2022-06-22,57.77900018692017,0,650,0.0,37556.350121498115,108342.79732704163,145899.14744853973,0.00016040863607980071,-0.027339017009734734,0.0006234449859243707,-0.06467123774517569,-0.0013015723144006452,-0.08485986339905083
2022-06-23,58.509001636505126,0,650,0.0,38030.85106372833,108342.79732704163,146373.64839076996,0.0032522530153755724,-0.02417567739486648,0.012634373167125235,-0.052853945128902846,0.009532217409177868,-0.07613654865710584
2022-06-24,59.41900024414062,1,1300,650.0,77244.7003173828,69720.44716835023,146965.14748573303,0.004041021737628325,-0.020232350095112706,0.015553138528819455,-0.03812285133046789,0.03056329358583576,-0.04790023876048943
2022-06-27,59.02900085449219,1,1300,0.0,76737.70111083984,69720.44716835023,146458.14827919006,-0.003449792112052874,-0.0236123448053992,-0.006563546812400123,-0.044436177023538304,-0.0029730715337762392,-0.05073089945794573
2022-06-28,58.1709997177124,1,1300,0.0,75622.29963302612,69720.44716835023,145342.74680137634,-0.0076158376363427704,-0.031048354657490673,-0.014535247494613435,-0.05832553368740012,-0.020143036075892073,-0.06985206119589393
2022-06-29,58.43299865722656,1,1300,0.0,75962.89825439453,69720.44716835023,145683.34542274475,0.002343416708876944,-0.0287776971817012,0.004503944246885494,-0.05408428439241253,-0.0007117454091590814,-0.07051408972117656
2022-06-30,58.14800119400024,1,1300,0.0,75592.4015522003,69720.44716835023,145312.84872055054,-0.002543164430492073,-0.031247675196329316,-0.0048773376307135186,-0.05869783470762868,-0.008759278267998716,-0.07865571545549288
2022-07-01,58.38600158691406,1,1300,0.0,75901.80206298828,69720.44716835023,145622.2492313385,0.0021292027065202834,-0.02918500512440947,0.004093010731697877,-0.05484507484331658,0.010553814029047315,-0.0689320192196845
