index,close,SMA_signal,Position,Entry/Exit Position,Portfolio Holdings,Portfolio Cash,Portfolio Total,Portfolio Daily Returns,Portfolio Cumulative Returns,Base Daily Returns,Base Cumulative Returns
2022-02-18,109.80300140380861,0,400,0.0,43921.200561523445,101112.79510498047,145033.9956665039,-0.002736669243645573,-0.03310669555664025,-0.008980290012293501,-0.06922948542291885
2022-02-22,108.83499946594239,0,400,0.0,43533.99978637695,101112.79510498047,144646.79489135742,-0.002669724248905214,-0.03568803405761678,-0.008815805811230204,-0.07743497753424922
2022-02-23,106.56799983978271,0,400,0.0,42627.199935913086,101112.79510498047,143739.99504089355,-0.006269062865478348,-0.04173336639404257,-0.020829692996590543,-0.09665172372160347
2022-02-24,109.71899948120118,0,400,0.0,43887.59979248047,101112.79510498047,145000.39489746094,0.008768609294920404,-0.03333070068359334,0.0295679720568629,-0.06994154713098855
2022-02-25,110.93650398254395,0,400,0.0,44374.60159301758,101112.79510498047,145487.39669799805,0.003358623960172613,-0.030084022013346035,0.011096569482948793,-0.059621088885523754
2022-02-28,111.12100410461426,0,400,0.0,44448.4016418457,101112.79510498047,145561.19674682617,0.0005072607696825493,-0.029592021687825154,0.0016631146236529837,-0.05805713096667442
2022-03-01,109.72500305175781,0,400,0.0,43890.001220703125,101112.79510498047,145002.7963256836,-0.003836190094766767,-0.033314691162108945,-0.012562890914324276,-0.06989065647786574
2022-03-02,111.68269672393798,0,400,0.0,44673.078689575195,101112.79510498047,145785.87379455566,0.005400430120762856,-0.028094174702961827,0.017841819254784674,-0.0532958136835574
2022-03-03,110.35899925231935,0,400,0.0,44143.59970092774,101112.79510498047,145256.3948059082,-0.003631895017439213,-0.03162403462727825,-0.011852305777416916,-0.06451644118054056
2022-03-04,108.87400035858154,0,400,0.0,43549.60014343262,101112.79510498047,144662.3952484131,-0.004089317776947543,-0.035584031677245664,-0.01345607430113227,-0.0771043774555028
2022-03-07,105.85800266265869,0,400,0.0,42343.20106506348,101112.79510498047,143455.99617004395,-0.008339410365060806,-0.04362669219970661,-0.02770172571954299,-0.10267017885899732
2022-03-08,105.52200393676758,0,400,0.0,42208.80157470703,101112.79510498047,143321.5966796875,-0.0009368691023352582,-0.04452268880208288,-0.003174051252051835,-0.10551834970129337
2022-03-09,108.48200016021728,0,400,0.0,43392.800064086914,101112.79510498047,144505.59516906738,0.008261131028466151,-0.03662936553955032,0.028050985699849207,-0.08042725771998682
2022-03-10,106.94999980926514,0,400,0.0,42779.999923706055,101112.79510498047,143892.79502868652,-0.004240667218898375,-0.04071469980875608,-0.01412216172903824,-0.09341361270808035
2022-03-11,105.29599857330322,0,400,0.0,42118.39942932129,101112.79510498047,143231.19453430176,-0.0045978708958490655,-0.0451253697713212,-0.015465182224512986,-0.1074341363898128
2022-03-14,103.22399921417235,0,400,0.0,41289.59968566894,101112.79510498047,142402.3947906494,-0.005786447193623423,-0.050650701395670183,-0.019677854687786822,-0.124997917753213
2022-03-15,106.0009994506836,0,400,0.0,42400.39978027344,101112.79510498047,143513.1948852539,0.007800431279526787,-0.0432453674316402,0.026902660792568645,-0.10145803354173644
2022-03-16,108.98299942016602,0,400,0.0,43593.199768066406,101112.79510498047,144705.99487304688,0.008311430797333097,-0.03529336751302048,0.028131809935148633,-0.07618042172257788
2022-03-17,109.87100391387938,0,400,0.0,43948.40156555175,101112.79510498047,145061.19667053223,0.0024546446593105564,-0.03292535552978482,0.008148101065651447,-0.06865304643234593
2022-03-18,111.91700477600098,0,400,0.0,44766.80191040039,101112.79510498047,145879.59701538086,0.005641759227365428,-0.027469353230793803,0.018621845521001434,-0.05130964733655374
2022-03-21,111.53100299835205,0,400,0.0,44612.40119934082,101112.79510498047,145725.1963043213,-0.0010584119658850755,-0.028498691304524315,-0.003449000251762424,-0.05458168060173452
2022-03-22,112.91900367736817,0,400,0.0,45167.601470947266,101112.79510498047,146280.39657592773,0.0038099126690966933,-0.0247973561604814,0.012444976210216785,-0.04281597210811994
2022-03-23,111.68900146484374,0,400,0.0,44675.6005859375,101112.79510498047,145788.39569091797,-0.003363409564961062,-0.028077362060546562,-0.010892783078734758,-0.0532423700903758
2022-03-24,114.3489984512329,0,400,0.0,45739.599380493164,101112.79510498047,146852.39448547363,0.007298240641946618,-0.020984036763508906,0.023816105001408294,-0.030694290965563753
