index,close,STOCH_signal,Position,Entry/Exit Position,Portfolio Holdings,Portfolio Cash,Portfolio Total,Portfolio Daily Returns,Portfolio Cumulative Returns,Base Daily Returns,Base Cumulative Returns
2022-03-21,232.77599353790285,0,200,0.0,46555.19870758057,100621.09733581543,147176.296043396,-0.0007305770362225905,-0.018824693044026453,-0.002305953172885844,-0.040431386207890996
2022-03-22,234.90500431060792,0,200,0.0,46981.00086212158,100621.09733581543,147602.098197937,0.002893143569909329,-0.015986012013752937,0.009146178436817198,-0.031655000443779
2022-03-23,232.82300605773926,0,200,0.0,46564.60121154785,100621.09733581543,147185.69854736328,-0.0028210957408975057,-0.018762009684244463,-0.008863149846376595,-0.04023758727783522
2022-03-24,234.88499355316165,0,200,0.0,46976.99871063233,100621.09733581543,147598.09604644775,0.002801885666573467,-0.016012693023681357,0.008856459378035142,-0.031737490456996365
2022-03-25,235.38300514221194,0,200,0.0,47076.60102844239,100621.09733581543,147697.6983642578,0.0006748211560854145,-0.015348677571614178,0.002120235871678089,-0.029684545551062258
2022-03-28,236.91199607849123,0,200,0.0,47382.39921569824,100621.09733581543,148003.49655151367,0.002070432990104454,-0.013310022989908465,0.006495757564805915,-0.023381611597577456
2022-03-29,239.37000484466552,0,200,0.0,47874.000968933105,100621.09733581543,148495.09830474854,0.0033215549949101586,-0.01003267796834284,0.010375197570662076,-0.013249002866760784
2022-03-30,238.26400470733645,0,200,0.0,47652.80094146729,100621.09733581543,148273.89827728271,-0.0014896116436912132,-0.011507344818114995,-0.00462046252640036,-0.017808248871903132
2022-03-31,235.273002243042,0,200,0.0,47054.6004486084,100621.09733581543,147675.69778442383,-0.00403442884964289,-0.0154953481038409,-0.012553312314079301,-0.030138008676126593
2022-04-01,235.56400413513188,0,200,0.0,47112.800827026374,100621.09733581543,147733.8981628418,0.0003941093848964794,-0.015107345581054421,0.0012368690385873293,-0.028938416407355394
2022-04-04,237.21599464416505,0,200,0.0,47443.19892883301,100621.09733581543,148064.29626464844,0.0022364406944874737,-0.012904691569010085,0.007012915725806312,-0.022128443357052108
2022-04-05,234.50900669097902,0,200,0.0,46901.8013381958,100621.09733581543,147522.89867401123,-0.003656503318460458,-0.01651400883992471,-0.011411490010387548,-0.033287414857125275
2022-04-06,232.56199665069582,0,200,0.0,46512.39933013916,100621.09733581543,147133.4966659546,-0.002639603827993664,-0.019110022226969003,-0.008302495787928743,-0.04131354202341175
2022-04-07,233.512996673584,0,200,0.0,46702.599334716804,100621.09733581543,147323.69667053223,0.0012927036255343527,-0.01784202219645148,0.00408923227605662,-0.0373932504168355
2022-04-08,232.8370050430298,0,200,0.0,46567.40100860596,100621.09733581543,147188.4983444214,-0.0009176957215049075,-0.018743344370523718,-0.002894877973319665,-0.04017987949317259
2022-04-11,229.4749967575073,1,400,200.0,91789.99870300293,54726.097984313965,146516.0966873169,-0.004568302990163531,-0.02322602208455371,-0.014439321124668947,-0.054039030435089064
2022-04-12,229.0149950027466,1,400,0.0,91605.99800109863,54726.097984313965,146332.0959854126,-0.00125583950203767,-0.02445269343058243,-0.0020045833370109234,-0.05593528803214154
2022-04-13,231.33600502014164,1,400,0.0,92534.40200805666,54726.097984313965,147260.4999923706,0.006344500163864009,-0.018263333384195612,0.010134751295945543,-0.046367426969068815
2022-04-14,228.79700355529786,1,400,0.0,91518.80142211914,54726.097984313965,146244.8994064331,-0.006896625951902324,-0.025034003957112194,-0.010975383899374913,-0.05683391055703202
2022-04-18,228.9229955673218,1,400,0.0,91569.19822692873,54726.097984313965,146295.29621124268,0.0003446055555722527,-0.02469802525838183,0.0005506716000041045,-0.056314535777488794
2022-04-19,231.54899616241454,1,400,0.0,92619.59846496582,54726.097984313965,147345.69644927979,0.007180000076833615,-0.01769535700480107,0.011471108826725418,-0.04548941711919352
2022-04-20,231.53599967956544,0,200,-200.0,46307.199935913086,101033.29792022705,147340.49785614014,-3.5281608251391816e-05,-0.017730014292398733,-5.6128435296676216e-05,-0.045542992304684726
2022-04-21,228.67199993133545,0,200,0.0,45734.39998626709,101033.29792022705,146767.69790649414,-0.0038875934178345117,-0.021548680623372007,-0.012369565649374747,-0.05734921092087775
2022-04-22,223.6189992904663,1,400,200.0,89447.59971618652,56309.49806213379,145757.0977783203,-0.006885712200907279,-0.028286014811197524,-0.022097155062213325,-0.0781791115766769
2022-04-25,224.8840047836304,1,400,0.0,89953.60191345215,56309.49806213379,146263.09997558594,0.0034715441304629113,-0.02491266682942661,0.0056569678657802935,-0.07296440043286112
2022-04-26,219.92100639343263,1,400,0.0,87968.40255737305,56309.49806213379,144277.90061950684,-0.013572796942020737,-0.03814732920328734,-0.022069148025769314,-0.09342328630486607
2022-04-27,220.29499778747558,1,400,0.0,88117.99911499023,56309.49806213379,144427.49717712402,0.0010368639755280462,-0.03715001881917279,0.00170057149235614,-0.09188158778992217
2022-04-28,224.5389970779419,1,400,0.0,89815.59883117676,56309.49806213379,146125.09689331055,0.011753992483194642,-0.02583268737792921,0.019265073347514816,-0.07438661997046636
2022-04-29,217.76600017547608,1,400,0.0,87106.40007019043,56309.49806213379,143415.89813232422,-0.018540270073965304,-0.043894012451171416,-0.030164011555261272,-0.10230683266138163
2022-05-02,218.56299915313724,1,400,0.0,87425.1996612549,56309.49806213379,143734.69772338867,0.00222290272707637,-0.04176868184407512,0.0036598871128594723,-0.09902137700693703
2022-05-03,219.31199760437013,1,400,0.0,87724.79904174805,56309.49806213379,144034.29710388184,0.002084391488196724,-0.03977135264078735,0.0034269224623335592,-0.0959337931257197
2022-05-04,224.83199653625488,0,200,-200.0,44966.39930725098,101275.89736938477,146242.29667663574,0.01532967923022821,-0.02505135548909465,0.025169616765985614,-0.07317879316761577
2022-05-05,218.18300342559814,0,200,0.0,43636.60068511963,101275.89736938477,144912.4980545044,-0.009093119106791225,-0.033916679636637026,-0.02957316224154316,-0.10058782708617275
2022-05-06,217.18199653625487,0,200,0.0,43436.39930725098,101275.89736938477,144712.29667663574,-0.0013815328598735244,-0.03525135548909475,-0.0045879233195386115,-0.10471426116816096
2022-05-09,211.69140663146973,1,400,200.0,84676.56265258789,58937.61604309082,143614.1786956787,-0.007588283830577414,-0.042572142028808324,-0.02528105456415486,-0.1273480287820784
2022-05-10,212.0739959716797,1,400,0.0,84829.59838867188,58937.61604309082,143767.2144317627,0.0010656032536193738,-0.04155190378824836,0.0018072974538640985,-0.12577088709638673
2022-05-11,209.4300048828125,1,400,0.0,83772.001953125,58937.61604309082,142709.61799621582,-0.007356311657890857,-0.04860254669189412,-0.012467304521485367,-0.13667016766850404
2022-05-12,209.22399864196777,1,400,0.0,83689.59945678711,58937.61604309082,142627.21549987793,-0.0005774137545521141,-0.0491518966674801,-0.0009836519889306894,-0.13751938377518014
2022-05-13,213.0750017166138,1,400,0.0,85230.00068664552,58937.61604309082,144167.61672973633,0.01080019142531552,-0.038882555135090646,0.018406125012628394,-0.1216444577319773
2022-05-16,212.44099578857424,0,200,-200.0,42488.19915771485,101425.81520080566,143914.0143585205,-0.0017590799998534745,-0.040573237609862756,-0.00297550591543716,-0.12425800984385282
2022-05-17,215.53500003814696,0,200,0.0,43107.000007629395,101425.81520080566,144532.81520843506,0.004299795629166381,-0.036447898610432405,0.014564063956148843,-0.11150364749013364
2022-05-18,209.010998916626,0,200,0.0,41802.199783325195,101425.81520080566,143228.01498413086,-0.009027709191317568,-0.04514656677246032,-0.030268871043525603,-0.13839742900689767
2022-05-19,208.2800022125244,0,200,0.0,41656.00044250488,101425.81520080566,143081.81564331055,-0.0010207454235577895,-0.04612122904459581,-0.0034974078296864386,-0.14141080458476696
2022-05-20,208.37799396514893,1,400,200.0,83351.19758605957,59750.21640777588,143101.41399383545,0.0001369730348805831,-0.04599057337442991,0.0004704808506990066,-0.14100685480970698
2022-05-23,211.13299503326417,0,200,-200.0,42226.59900665283,101976.81541442871,144203.41442108154,0.007700835348094959,-0.03864390385945593,0.013221170890895584,-0.12964995964303827
2022-05-24,210.2880002975464,0,200,0.0,42057.60005950928,101976.81541442871,144034.415473938,-0.0011719483052604618,-0.03977056350707964,-0.004002191772937369,-0.13313326741413056
2022-05-25,211.81400146484378,0,200,0.0,42362.80029296876,101976.81541442871,144339.61570739746,0.002118939646856166,-0.03773589528401644,0.007256720141606499,-0.12684265813568607
2022-05-26,214.92799968719487,0,200,0.0,42985.59993743897,101976.81541442871,144962.41535186768,0.0043148212735493185,-0.03358389765421499,0.014701569305218598,-0.11400587495990744
2022-05-27,219.00499916076663,0,200,0.0,43800.99983215333,101976.81541442871,145777.81524658203,0.005624905550415393,-0.028147898356119416,0.018969140733200884,-0.0971993277132327
2022-05-31,217.95399799346922,0,200,0.0,43590.79959869384,101976.81541442871,145567.61501312256,-0.0014419219625696478,-0.029549233245849238,-0.004798982540694885,-0.10153185237726448
2022-06-01,216.25800399780275,0,200,0.0,43251.60079956055,101976.81541442871,145228.41621398926,-0.0023301803708380975,-0.031810558573404535,-0.007781430995898897,-0.10852322027000394
2022-06-02,219.4720043182373,0,200,0.0,43894.40086364746,101976.81541442871,145871.21627807617,0.004426131475122386,-0.027525224812825155,0.014861879149070667,-0.09527420010545407
2022-06-03,216.56400299072266,0,200,0.0,43312.80059814453,101976.81541442871,145289.61601257324,-0.003987080387361841,-0.03140255991617802,-0.01324998756241369,-0.1072618057014516
2022-06-06,216.94799766540527,0,200,0.0,43389.599533081055,101976.81541442871,145366.41494750977,0.0005285920428743651,-0.0308905670166012,0.0017731232770898941,-0.10567887082879368
2022-06-07,218.59199676513674,0,200,0.0,43718.39935302735,101976.81541442871,145695.21476745605,0.002261869222440538,-0.028698568216959264,0.007577848689191313,-0.0989018406323876
2022-06-08,216.62900161743167,0,200,0.0,43325.800323486335,101976.81541442871,145302.61573791504,-0.0026946597399759575,-0.03131589508056598,-0.008980178491229007,-0.10699386294162672
2022-06-09,212.1759969711304,0,200,0.0,42435.199394226074,101976.81541442871,144412.01480865479,-0.006129283528292784,-0.03725323460896768,-0.020555902547920724,-0.12535041006969383
2022-06-10,206.9960023880005,0,200,0.0,41399.2004776001,101976.81541442871,143376.0158920288,-0.007173910827285912,-0.04415989405314091,-0.024413669109963898,-0.1467038157454179
2022-06-13,200.04940252304078,1,400,200.0,80019.76100921631,61966.93490982056,141986.69591903687,-0.00969004449138966,-0.05342202720642053,-0.03355910155182018,-0.17533966904659815
2022-06-14,199.37600317001343,1,400,0.0,79750.40126800537,61966.93490982056,141717.33617782593,-0.001897077324515939,-0.055217758814493534,-0.003366165279847788,-0.17811561202032122
2022-06-15,201.92099618911746,1,400,0.0,80768.39847564699,61966.93490982056,142735.33338546753,0.0071832934141820015,-0.048431110763549556,0.01276479104124606,-0.16762442954769818
2022-06-16,196.99349565505983,1,400,0.0,78797.39826202393,61966.93490982056,140764.33317184448,-0.013808775773131221,-0.06157111218770328,-0.02440311125170247,-0.18793698319664498
2022-06-17,197.17600088119508,1,400,0.0,78870.40035247803,61966.93490982056,140837.33526229858,0.0005186121285778444,-0.061084431584676024,0.0009264530563730666,-0.18718464493276
2022-06-21,200.9130033493042,1,400,0.0,80365.20133972168,61966.93490982056,142332.13624954224,0.010613669908335677,-0.0511190916697184,0.01895262329800862,-0.1717796616973335
2022-06-22,200.9689949989319,1,400,0.0,80387.59799957275,61966.93490982056,142354.5329093933,0.00015735490551338494,-0.05096978060404467,0.00027868604169101197,-0.17154884824960392
2022-06-23,202.71100282669067,0,200,-200.0,40542.200565338135,102509.13547515869,143051.33604049683,0.004894843296258333,-0.04632442639668777,0.008668042688714461,-0.1643677983007168
2022-06-24,207.4089996337891,0,200,0.0,41481.79992675782,102509.13547515869,143990.9354019165,0.006568266941272549,-0.04006043065388998,0.023175835260974997,-0.14500132405536836
2022-06-27,206.65699615478513,0,200,0.0,41331.399230957024,102509.13547515869,143840.53470611572,-0.0010445150271506387,-0.041063101959228465,-0.003625703225664023,-0.14810129551267925
2022-06-28,203.44499340057374,0,200,0.0,40688.998680114746,102509.13547515869,143198.13415527344,-0.004466060642466241,-0.045345772298177045,-0.015542676096025443,-0.1613420811431494
2022-06-29,203.55899810791016,0,200,0.0,40711.79962158203,102509.13547515869,143220.93509674072,0.0001592265262517767,-0.04519376602172853,0.0005603711619088791,-0.1608721214307155
2022-06-30,202.39599618911743,0,200,0.0,40479.199237823486,102509.13547515869,142988.33471298218,-0.0016240669257007179,-0.04674443524678551,-0.0057133407493792365,-0.16566634493328558
2022-07-01,204.3379981994629,0,200,0.0,40867.59963989258,102509.13547515869,143376.73511505127,0.0027163083117844877,-0.044155099232991546,0.009595061398995686,-0.157660862285672
2022-07-05,204.74799995422367,0,200,0.0,40949.599990844734,102509.13547515869,143458.73546600342,0.0005719222919000622,-0.043608430226643846,0.002006488065722012,-0.15597071885855762
2022-07-06,204.94099979400636,0,200,0.0,40988.19995880127,102509.13547515869,143497.33543395996,0.0002690666959468402,-0.04335109710693352,0.0009426213678562778,-0.15517511882305735
2022-07-07,207.17199630737304,0,200,0.0,41434.39926147461,102509.13547515869,143943.5347366333,0.0031094605438071188,-0.04037643508911115,0.010886042888485603,-0.14597831893330537
2022-07-08,206.88999671936037,0,200,0.0,41377.99934387207,102509.13547515869,143887.13481903076,-0.0003918197347712038,-0.04075243453979471,-0.0013611858409390276,-0.1471408011534283
2022-07-11,205.1880058288574,0,200,0.0,41037.60116577148,102509.13547515869,143546.73664093018,-0.002365730463176674,-0.04302175572713196,-0.008226549941956152,-0.15415688994619636
2022-07-12,203.80300531387329,0,200,0.0,40760.60106277466,102509.13547515869,143269.73653793335,-0.0019296858255281046,-0.04486842308044403,-0.006749909720060843,-0.15986625457639503
2022-07-13,203.0589960098267,0,200,0.0,40611.79920196534,102509.13547515869,143120.93467712402,-0.0010386133485345006,-0.04586043548583951,-0.003650629699502028,-0.1629332717789923
2022-07-14,202.59000177383425,0,200,0.0,40518.000354766846,102509.13547515869,143027.13582992554,-0.0006553817399955753,-0.046485761133829406,-0.0023096452026668546,-0.16486659893213995
2022-07-15,205.62800149917604,0,200,0.0,41125.600299835205,102509.13547515869,143634.7357749939,0.004248144532453368,-0.0424350948333736,0.014995802846841988,-0.15234310309891375
2022-07-18,204.3470003128052,0,200,0.0,40869.400062561035,102509.13547515869,143378.53553771973,-0.0017836927529529811,-0.04414309641520142,-0.006229702068937248,-0.15762375302328735
2022-07-19,208.47400159835817,0,200,0.0,41694.80031967163,102509.13547515869,144203.93579483032,0.005756790959086322,-0.038640428034464214,0.020196045350485026,-0.14061108413717427
2022-07-20,209.41100540161136,0,200,0.0,41882.20108032227,102509.13547515869,144391.33655548096,0.0012995537161846205,-0.03739108963012672,0.004494583478367842,-0.1367484889144448
