index,close,STOCH_signal,Position,Entry/Exit Position,Portfolio Holdings,Portfolio Cash,Portfolio Total,Portfolio Daily Returns,Portfolio Cumulative Returns,Base Daily Returns,Base Cumulative Returns,Market Daily Returns,Market Cumulative Returns
2021-12-28,118.26759872436524,0,400,0.0,47307.039489746094,106627.8010559082,153934.8405456543,-0.001672967833074579,0.026232270304362704,-0.005423307047025094,0.09072264357005433,-0.0010101548486260992,0.06684337748020042
2021-12-29,118.47400207519532,0,400,0.0,47389.600830078125,106627.8010559082,154017.40188598633,0.0005363395319692987,0.026782679239909513,0.0017452231469679003,0.09262619797453486,0.0014018951394270118,0.06833898002561978
2021-12-30,117.9400004386902,0,400,0.0,47176.00017547608,106627.8010559082,153803.80123138428,-0.0013868605234632625,0.025358674875895826,-0.004507331795596592,0.08770136917170235,-0.0029897555945093135,0.06514490758325575
2021-12-31,117.48399848937989,0,400,0.0,46993.59939575195,106627.8010559082,153621.40045166016,-0.00118593154566915,0.02414266967773493,-0.003866389245499202,0.08349589229562215,-0.0026261799136575448,0.062347645421825915
2022-01-03,118.0740016937256,0,400,0.0,47229.60067749024,106627.8010559082,153857.40173339844,0.0015362526382680652,0.025716011555990237,0.005021987776480552,0.0889371954225977,0.006374052530970564,0.0691191051198976
2022-01-04,117.45400171279908,0,400,0.0,46981.600685119636,106627.8010559082,153609.40174102783,-0.0016118821036659181,0.0240626782735196,-0.005250944086190534,0.08321924709606043,-0.000629621957060511,0.06844596425660132
2022-01-05,114.1400032043457,0,400,0.0,45656.00128173828,106627.8010559082,152283.80233764648,-0.008629676233074535,0.015225348917643933,-0.02821528819900776,0.05265590385653285,-0.019392757790687165,0.04772585045933586
2022-01-06,113.73150110244752,0,400,0.0,45492.60044097901,106627.8010559082,152120.4014968872,-0.001073002106927845,0.014136009979248687,-0.0035789564607496827,0.048888494208479294,-0.0009637690162076495,0.04671608474718325
2022-01-07,112.49099664688111,0,400,0.0,44996.39865875245,106627.8010559082,151624.19971466064,-0.003261901607830797,0.010827998097738156,-0.010907307505323316,0.03744794486335179,-0.004050216740091761,0.04247665773861686
2022-01-10,112.3985032081604,0,400,0.0,44959.40128326416,106627.8010559082,151587.20233917236,-0.00024400706191962662,0.010581348927816148,-0.0008222297026228009,0.03659492434816025,-0.0014410312534549607,0.04097441629381815
2022-01-11,113.61599779129028,0,400,0.0,45446.39911651611,106627.8010559082,152074.20017242432,0.003212657966747745,0.013828001149495783,0.010831946586291163,0.0478232652003201,0.009159984668711818,0.05050972598759085
2022-01-12,114.24850282669068,0,400,0.0,45699.40113067627,106627.8010559082,152327.20218658447,0.0016636747973903798,0.015514681243896877,0.005567042033660652,0.053656541361537746,0.002817754443029452,0.05346980443543803
2022-01-13,111.91799669265748,0,400,0.0,44767.198677062996,106627.8010559082,151394.9997329712,-0.006119737251337631,0.009299998219808314,-0.020398570452765274,0.03216345416955746,-0.0142436152864307,0.03846458582518819
2022-01-14,112.53349819183347,0,400,0.0,45013.39927673339,106627.8010559082,151641.2003326416,0.001626213548034272,0.010941335550944231,0.00549957573728066,0.03783991525901609,0.0008199802697488323,0.03931610629639781
2022-01-18,110.1889998435974,1,800,400.0,88151.19987487792,62552.20111846925,150703.40099334717,-0.006184330757322387,0.00468933995564802,-0.020833781815255192,0.016217784905346866,-0.018387945694007368,0.020205218174912387
2022-01-19,108.73500146865844,1,800,0.0,86988.00117492676,62552.20111846925,149540.202293396,-0.007718463500385964,-0.0030653180440265437,-0.013195494804406738,0.0028082884044826617,-0.009689541868338813,0.010319896999108735
2022-01-20,107.42100248336791,1,800,0.0,85936.80198669434,62552.20111846925,148489.00310516357,-0.007029542371288056,-0.010073312632242648,-0.012084415942821058,-0.009310064063505541,-0.01103737849414832,-0.0008313861042393844
2022-01-21,105.55700149536132,1,800,0.0,84445.60119628906,62552.20111846925,146997.8023147583,-0.010042499843231911,-0.02001465123494439,-0.017352295593175082,-0.026500808673059262,-0.018914821867908604,-0.019730482452082865
2022-01-24,105.87270250320437,1,800,0.0,84698.16200256349,62552.20111846925,147250.36312103274,0.0017181264093570903,-0.01833091252644814,0.0029908106839973136,-0.023589256890775956,0.002771738943381896,-0.017013431255285094
2022-01-25,103.98599615097044,1,800,0.0,83188.79692077635,62552.20111846925,145740.9980392456,-0.010250331814438463,-0.028393346405029107,-0.017820517542534886,-0.04098940166707343,-0.012171906253646725,-0.02897825161863965
2022-01-26,104.18699588775635,0,400,-400.0,41674.79835510254,104226.99947357179,145901.79782867432,0.0011033257051349388,-0.02732134780883766,0.0019329500531408694,-0.03913568208006313,-0.0014966358477518371,-0.030431517576213873
2022-01-27,103.2865023612976,0,400,0.0,41314.600944519036,104226.99947357179,145541.60041809082,-0.0024687660874916917,-0.029722663879394373,-0.008643051071641317,-0.04744048145276292,-0.00538408875771057,-0.03565176034226225
2022-01-28,107.41399936676028,0,400,0.0,42965.59974670411,104226.99947357179,147192.5992202759,0.011343827451686161,-0.018716005198160524,0.03996163013657528,-0.009374650289504016,0.024347646888076113,-0.012172149925937847
2022-01-31,109.68450117111206,0,400,0.0,43873.800468444824,104226.99947357179,148100.7999420166,0.006170152076610647,-0.0126613337198892,0.021137857427682816,0.011565047116924854,0.018885951732779516,0.006483919170856334
2022-02-01,109.78099946975708,0,400,0.0,43912.39978790283,104226.99947357179,148139.3992614746,0.0002606287033770638,-0.012404004923502576,0.0008797806218261428,0.012455002443094942,0.00686300355780145,0.013391421888995891
2022-02-02,110.85300331115722,0,400,0.0,44341.20132446289,104226.99947357179,148568.20079803467,0.0028945813112364327,-0.00954532801310215,0.00976493060345529,0.022341555281072845,0.00942251544733641,0.022940118215943217
2022-02-03,108.14550275802613,0,400,0.0,43258.20110321045,104226.99947357179,147485.20057678223,-0.007289582935211536,-0.016765329488118375,-0.024424241763944976,-0.0026283620304395905,-0.024391082077444004,-0.0020104981677721012
2022-02-04,108.5615023612976,0,400,0.0,43424.60094451904,104226.99947357179,147651.60041809082,0.001128247720163289,-0.015655997212727812,0.003846665766603863,0.0012081933059195915,0.0051569298644233985,0.0031360636986075274
2022-02-07,108.1039969444275,0,400,0.0,43241.598777770996,104226.99947357179,147468.59825134277,-0.0012394187819830815,-0.016876011657714796,-0.004214250972204736,-0.003011149296099247,-0.0037017126347429485,-0.0005772577427519687
2022-02-08,108.98149948120115,0,400,0.0,43592.59979248046,104226.99947357179,147819.59926605225,0.00238017461935347,-0.0145360048929849,0.00811720714845321,0.005081615729762623,0.008401207191663262,0.007819099787011341
2022-02-09,111.46749868392943,0,400,0.0,44586.99947357178,104226.99947357179,148813.99894714355,0.006727116607193162,-0.007906673685709631,0.02281120387003943,0.028008737372202885,0.014517207887505545,0.022449819171618035
2022-02-10,108.67750205993651,0,400,0.0,43471.00082397461,104226.99947357179,147698.0002975464,-0.007499285399847011,-0.015346664683024036,-0.025029687190739502,0.0022780002464295457,-0.01811572566845976,0.003927398737738619
2022-02-11,106.13800010681152,0,400,0.0,42455.20004272461,104226.99947357179,146682.1995162964,-0.006877552703513978,-0.022118669891357357,-0.023367319868324188,-0.021142550382313052,-0.01896945434456343,-0.015116556217873223
2022-02-14,105.87399816513062,0,400,0.0,42349.599266052246,104226.99947357179,146576.59873962402,-0.0007199290508363987,-0.022822675069173126,-0.0024873461099250704,-0.02357730765179078,-0.0038405967262932217,-0.01889909634784326
2022-02-15,108.07900295257568,0,400,0.0,43231.60118103027,104226.99947357179,147458.60065460205,0.006017344668672431,-0.016942662302653066,0.020826688569991925,-0.003241656325581599,0.01576672117072042,-0.003430351959617828
2022-02-16,108.10649919509888,0,400,0.0,43242.59967803955,104226.99947357179,147469.59915161133,7.458701601970041e-05,-0.01686933898925791,0.0002544087359435121,-0.0029880722953262717,0.0008812077558950637,-0.0025521670564749854
2022-02-17,105.14200077056886,0,400,0.0,42056.80030822754,104226.99947357179,146283.79978179932,-0.008040975066277323,-0.024774668121337995,-0.027422018533594494,-0.03032815185505866,-0.021173138152195015,-0.02367126782299578
2022-02-18,104.19350109100344,0,400,0.0,41677.400436401374,104226.99947357179,145904.39990997317,-0.002593587754707416,-0.027304000600179013,-0.009021130210705608,-0.039075687858829755,-0.0071661613961429005,-0.030667797093467786
2022-02-22,103.37099866867064,1,800,400.0,82696.79893493651,62878.600006103545,145575.39894104004,-0.0022549077967226605,-0.029497340393066618,-0.007893989679974567,-0.0466612144621088,-0.010142945264832837,-0.04049968057098863
2022-02-23,101.24250078201294,1,800,0.0,80994.00062561035,62878.600006103545,143872.6006317139,-0.011697019700531941,-0.04084932912190753,-0.02059086120934228,-0.06629128108060245,-0.018412122845487655,-0.05816611832260021
2022-02-24,104.0659996986389,1,800,0.0,83252.79975891112,62878.600006103545,146131.39976501465,0.01569999515809717,-0.025790668233235836,0.027888474650634043,-0.04025156914194283,0.014956856067329216,-0.044079244515017324
2022-02-25,105.73450374603271,0,400,-400.0,42293.801498413086,105172.40150451663,147466.20300292972,0.009134267105231908,-0.016891979980468763,0.01603313332140721,-0.024863794594984223,0.022372677655603468,-0.022692737588250855
2022-02-28,105.45550413131714,0,400,0.0,42182.201652526855,105172.40150451663,147354.6031570435,-0.000756782527885469,-0.017635978953043585,-0.0026386808925278338,-0.02743686786779853,-0.002442603440647617,-0.025079911669987687
2022-03-01,104.12550354003906,0,400,0.0,41650.201416015625,105172.40150451663,146822.60292053226,-0.0036103401258815726,-0.021182647196451798,-0.012611959918392812,-0.03970279510835639,-0.015473503680411893,-0.04016534124486959
2022-03-02,106.39119672775269,0,400,0.0,42556.478691101074,105172.40150451663,147728.8801956177,0.006172600519662286,-0.01514079869588214,0.02175925311940885,-0.018807445157258296,0.018642691757321028,-0.022271439563704254
2022-03-03,105.50549907684326,0,400,0.0,42202.199630737305,105172.40150451663,147374.60113525394,-0.002398170621036644,-0.017502659098307283,-0.008324914825197927,-0.02697578960344249,-0.005254666430088317,-0.027409077007967464
2022-03-04,104.48450002670288,0,400,0.0,41793.80001068115,105172.40150451663,146966.20151519778,-0.002771166923677293,-0.02022532323201498,-0.009677211700565125,-0.03639195087722524,-0.007934042550334475,-0.03512565477505536
2022-03-07,101.47350234985352,0,400,0.0,40589.400939941406,105172.40150451663,145761.80244445804,-0.008195075182746647,-0.028254650370279966,-0.028817649278886748,-0.06416086967915768,-0.029518158313449172,-0.06360696844999092
2022-03-08,101.1975043296814,0,400,0.0,40479.00173187256,105172.40150451663,145651.4032363892,-0.0007573946412395838,-0.02899064509073901,-0.0027199023762928265,-0.06670626075354513,-0.00723375351819977,-0.07038060483638353
2022-03-09,104.08450002670288,0,400,0.0,41633.80001068115,105172.40150451663,146806.20151519778,0.007928507746227442,-0.02129198989868164,0.028528328995310215,-0.04008094991105904,0.02569824789143582,-0.04649101517478227
2022-03-10,102.63199911117556,0,400,0.0,41052.79964447022,105172.40150451663,146225.20114898685,-0.003957600974716202,-0.025165325673421224,-0.013955016502502193,-0.053476636096116414,-0.004291813651667864,-0.05058329805284312
2022-03-11,101.08599910736083,0,400,0.0,40434.399642944336,105172.40150451663,145606.80114746097,-0.004229093184120791,-0.02928799235026036,-0.015063528112124414,-0.0677346173970651,-0.012961545123475138,-0.0628892054761121
2022-03-14,99.3575005531311,0,400,0.0,39743.00022125244,105172.40150451663,144915.40172576907,-0.004748400598346247,-0.03389732182820626,-0.017099287433405497,-0.08367569113840645,-0.007421002465963666,-0.069843506993155
2022-03-15,101.79549903869628,0,400,0.0,40718.19961547851,105172.40150451663,145890.60111999515,0.006729439263270853,-0.027395992533365887,0.024537639050828064,-0.06119125599406117,0.021408574170870942,-0.04993018272210081
2022-03-16,104.49850044250488,0,400,0.0,41799.40017700195,105172.40150451663,146971.80168151858,0.007411036442533714,-0.020187988789876377,0.026553250677430196,-0.036262832076308094,0.02238376135718223,-0.028664046659490627
2022-03-17,105.52500400543212,0,400,0.0,42210.00160217285,105172.40150451663,147382.40310668948,0.0027937428845068446,-0.0174506459554038,0.009823141562610438,-0.026795905446644452,0.01234781757145198,-0.016670167507049638
2022-03-18,107.19500408172608,0,400,0.0,42878.00163269043,105172.40150451663,148050.40313720706,0.004532427321286114,-0.01299731241862001,0.015825633858379096,-0.011394333776767684,0.011662294827948783,-0.005202285087399394
2022-03-21,106.92950344085692,0,400,0.0,42771.801376342766,105172.40150451663,147944.2028808594,-0.0007173250061955905,-0.01370531412760434,-0.0024768005108404267,-0.013842912795889117,-0.00043466036210393355,-0.005634684222383446
2022-03-22,108.08750276565551,0,400,0.0,43235.00110626221,105172.40150451663,148407.40261077884,0.003130908280958078,-0.010617315928141524,0.010829558611380685,-0.00316326681998369,0.0113041136006502,0.005605734267713158
2022-03-23,106.8045023918152,0,400,0.0,42721.80095672608,105172.40150451663,147894.2024612427,-0.0034580495346453466,-0.014038650258382357,-0.011870015876136786,-0.014995734668746818,-0.012272698789159042,-0.006735762009605573
2022-03-24,109.13449811935423,0,400,0.0,43653.79924774169,105172.40150451663,148826.20075225833,0.006301790573973731,-0.007825328318278202,0.021815519714621923,0.006492645300573807,0.01434391292056647,0.007511533727241559
2022-03-25,109.37650117874144,0,400,0.0,43750.600471496575,105172.40150451663,148923.0019760132,0.0006504313304080966,-0.0071799868265790545,0.0022174753497516964,0.008724517931234299,0.005066170567449069,0.01261575900577605
2022-03-28,110.60400247573853,0,400,0.0,44241.60099029541,105172.40150451663,149414.00249481204,0.0032970092751549718,-0.003906650034586789,0.011222714968648795,0.020045145677864307,0.007144955276586762,0.01985085331623937
2022-03-29,113.02699909210206,0,400,0.0,45210.79963684082,105172.40150451663,150383.20114135745,0.0064866654420763226,0.0025546742757158736,0.02190695238985607,0.042391226119733005,0.012256547427530462,0.032350703668917236
2022-03-30,111.65650396347046,0,400,0.0,44662.60158538818,105172.40150451663,149835.0030899048,-0.003645341017427528,-0.0010999794006351094,-0.012125378357739414,0.029751838106243378,-0.0062937001746978805,0.025853397864886718
2022-03-31,109.89399728775024,0,400,0.0,43957.5989151001,105172.40150451663,149130.00041961673,-0.004705193417756104,-0.00579999720255564,-0.01578507846078392,0.013497124546599792,-0.015652540713177343,0.009796185789055167
2022-04-01,110.31650314331054,0,400,0.0,44126.60125732422,105172.40150451663,149299.00276184085,0.0011332551582416972,-0.004673314921061489,0.0038446672792691317,0.01739368377897743,0.0034102225843584133,0.013239815547432032
2022-04-04,111.6365005493164,0,400,0.0,44654.600219726555,105172.40150451663,149827.0017242432,0.0035365203560306924,-0.0011533218383792398,0.011965547931582554,0.02956735666752408,0.008090938687879357,0.021437876771144504
2022-04-05,109.6810037612915,0,400,0.0,43872.4015045166,105172.40150451663,149044.80300903323,-0.005220679224760771,-0.006367979939778889,-0.017516643556567124,0.01153279226330195,-0.012551720801807331,0.008617073725522229
2022-04-06,108.0840006828308,0,400,0.0,43233.600273132324,105172.40150451663,148406.00177764895,-0.004285967833078774,-0.010626654815674041,-0.01456043456655809,-0.0031955647703756362,-0.009716916613271898,-0.0011835742745910371
2022-04-07,108.07700328826904,0,400,0.0,43230.80131530762,105172.40150451663,148403.20281982425,-1.8860139018528344e-05,-0.010645314534505457,-6.474033638237398e-05,-0.003260098224819874,0.004253385628492534,0.003064777156091658
2022-04-08,106.94250116348266,0,400,0.0,42777.00046539307,105172.40150451663,147949.4019699097,-0.003057891213207209,-0.013670653533935817,-0.010497164894185396,-0.013723041330368058,-0.002651026482054286,0.0004056258686349068
2022-04-11,104.43950414657591,1,800,400.0,83551.60331726073,63396.59984588626,146948.20316314697,-0.006767170353053187,-0.020345312245687253,-0.023405072722961884,-0.036806925273012436,-0.01687729010355421,-0.016478510100377708
2022-04-12,104.27700214385986,1,800,0.0,83421.60171508789,63396.59984588626,146818.20156097415,-0.0008846763646949141,-0.02121198959350612,-0.0015559438360410738,-0.038305599600551354,-0.003417447717741773,-0.019839643371385107
2022-04-13,105.82049589157106,1,800,0.0,84656.39671325685,63396.59984588626,148052.99655914312,0.00841036727763056,-0.01298002293904621,0.014801861541644756,-0.024070732240463633,0.011174577597236057,-0.008886765408504083
2022-04-14,103.9464991569519,1,800,0.0,83157.19932556152,63396.59984588626,146553.79917144778,-0.010126086080915364,-0.022974672190348544,-0.017709203862920297,-0.041353662599007746,-0.01214413784439794,-0.02092298114879032
2022-04-18,104.17499713897703,1,800,0.0,83339.99771118163,63396.59984588626,146736.59755706787,0.001247312499939035,-0.021756016286214486,0.002198226817433424,-0.03924634051169851,-0.0002048682840329885,-0.021123562977578447
2022-04-19,105.91900329589843,1,800,0.0,84735.20263671875,63396.59984588626,148131.802482605,0.00950822731864509,-0.012454650115966914,0.016741120276631882,-0.02316224794199062,0.016057604355527166,-0.0054051524389242545
2022-04-20,106.23000268936156,0,400,-400.0,42492.00107574462,105888.60092163089,148380.60199737552,0.0016795820384332139,-0.010795986684163483,0.0029362001509238844,-0.020294056786969716,-0.0006184750715809706,-0.006020284558463707
2022-04-21,104.86799898147584,0,400,0.0,41947.19959259033,105888.60092163089,147835.80051422122,-0.0036716489609870395,-0.014427996571858781,-0.012821271518447586,-0.032855132693140776,-0.014752948498371943,-0.02068441610879912
2022-04-22,102.0590006828308,1,800,400.0,81647.20054626463,65065.000648498564,146712.20119476318,-0.007600319513607623,-0.021918658701579052,-0.026786038886288166,-0.05876111271749629,-0.027740054250753654,-0.047850683534549576
2022-04-25,103.0164973258972,1,800,0.0,82413.19786071776,65065.000648498564,147478.1985092163,0.005221088009144115,-0.016812009938558248,0.009381795203365018,-0.04993060223956869,0.005697936985382235,-0.04242539672865464
