index,close,RSI_signal,Position,Entry/Exit Position,Portfolio Holdings,Portfolio Cash,Portfolio Total,Portfolio Daily Returns,Portfolio Cumulative Returns,Base Daily Returns,Base Cumulative Returns
2022-05-12,60.542000961303714,0,650,0.0,39352.30062484741,103613.0732345581,142965.37385940552,-0.0012623480583494606,-0.04689750760396327,-0.004570869020383728,-0.1453457176239462
2022-05-13,61.44300022125244,0,650,0.0,39937.95014381409,103613.0732345581,143551.0233783722,0.004096443097771463,-0.04299317747751874,0.014882218057586272,-0.13262656622977587
2022-05-16,61.16700057983398,0,650,0.0,39758.55037689209,103613.0732345581,143371.6236114502,-0.001249728233905567,-0.044189175923665336,-0.004491962313438513,-0.13652277500594945
2022-05-17,61.81299991607666,0,650,0.0,40178.44994544983,103613.0732345581,143791.52318000793,0.0029287494832010985,-0.04138984546661373,0.010561239395734834,-0.1274033853200225
2022-05-18,60.528999710083006,0,650,0.0,39343.849811553955,103613.0732345581,142956.92304611206,-0.005804237380885535,-0.046953846359252815,-0.020772332805994553,-0.14552925260553917
2022-05-19,60.35800132751465,0,650,0.0,39232.70086288452,103613.0732345581,142845.77409744263,-0.0007774995872957824,-0.04769483935038232,-0.0028250653965437023,-0.1479431883463621
2022-05-20,60.35000019073487,0,650,0.0,39227.50012397766,103613.0732345581,142840.57335853577,-3.6408069750248906e-05,-0.047729510943094744,-0.00013256132747618832,-0.14805613812840002
2022-05-23,60.85900058746338,0,650,0.0,39558.350381851196,103613.0732345581,143171.4236164093,0.002316220455395923,-0.045523842557271266,0.0084341407642059,-0.14087072367417375
2022-05-24,60.5459997177124,0,650,0.0,39354.89981651306,103613.0732345581,142967.97305107117,-0.0014210277456151443,-0.04688017965952551,-0.00514304978277047,-0.14528926831215305
2022-05-25,60.97799911499023,0,650,0.0,39635.69942474365,103613.0732345581,143248.77265930176,0.0019640735070802773,-0.04500818227132164,0.007135060933702864,-0.13919085516087049
2022-05-26,61.55400142669677,0,650,0.0,40010.1009273529,103613.0732345581,143623.174161911,0.002613645448116486,-0.04251217225392656,0.009446067763232646,-0.13105959364750974
2022-05-27,62.52700233459473,0,650,0.0,40642.55151748657,103613.0732345581,144255.62475204468,0.004403541377108633,-0.038295834986368904,0.01580727305042351,-0.11732401537975001
2022-05-31,62.23799991607667,0,650,0.0,40454.69994544984,103613.0732345581,144067.77318000793,-0.0013022131536266635,-0.03954817879994721,-0.0046220418015811005,-0.12140378067791657
2022-06-01,61.95599899291992,0,650,0.0,40271.39934539795,103613.0732345581,143884.47257995605,-0.001272322019046257,-0.0407701828002931,-0.004531008765336297,-0.12538470784885625
2022-06-02,62.6319995880127,0,650,0.0,40710.79973220825,103613.0732345581,144323.87296676636,0.0030538415920184914,-0.03784084688822431,0.01091097885726966,-0.11584179888795043
2022-06-03,61.77400131225586,0,650,0.0,40153.10085296631,103613.0732345581,143766.1740875244,-0.0038642178024862472,-0.041558839416503957,-0.013699040129656836,-0.12795391756594965
2022-06-06,61.777999496459955,0,650,0.0,40155.69967269897,103613.0732345581,143768.77290725708,1.8076712058112676e-05,-0.041541513951619424,6.472276555125056e-05,-0.12789747633180637
2022-06-07,62.1859992980957,0,650,0.0,40420.89954376221,103613.0732345581,144033.9727783203,0.0018446277706933856,-0.03977351481119784,0.006604289633223237,-0.12213785867563665
2022-06-08,61.66300048828125,0,650,0.0,40080.95031738281,103613.0732345581,143694.02355194092,-0.002360201692850672,-0.04203984298706054,-0.008410234067436906,-0.12952088476311596
2022-06-09,60.724001121521,0,650,0.0,39470.60072898865,103613.0732345581,143083.67396354675,-0.0042475641874801795,-0.04610884024302164,-0.015227922081714196,-0.14277647290370277
