index,close,SMA_signal,Position,Entry/Exit Position,Portfolio Holdings,Portfolio Cash,Portfolio Total,Portfolio Daily Returns,Portfolio Cumulative Returns,Base Daily Returns,Base Cumulative Returns
2022-05-03,63.62600135803223,0,650,0.0,41356.90088272095,102310.6043434143,143667.50522613525,0.00022174149635234564,-0.042216631825764184,0.0007707185939493932,-0.10180975739695997
2022-05-04,64.92000007629395,0,650,0.0,42198.000049591064,102310.6043434143,144508.60439300537,0.005854484391207393,-0.0366093040466301,0.020337577258394912,-0.08354274394528416
2022-05-05,63.045002174377444,0,650,0.0,40979.25141334534,102310.6043434143,143289.85575675964,-0.008433744422105316,-0.04473429495493497,-0.028881668202603294,-0.11001155833652476
2022-05-06,62.6460018157959,0,650,0.0,40719.901180267334,102310.6043434143,143030.50552368164,-0.001809969252242527,-0.04646329650878833,-0.006328818222227084,-0.11564413340369606
2022-05-09,61.1794002532959,0,650,0.0,39766.610164642334,102310.6043434143,142077.21450805664,-0.006664948936135562,-0.05281856994628831,-0.02341093637248215,-0.13634773232721342
2022-05-10,61.78400039672851,0,650,0.0,40159.60025787353,102310.6043434143,142470.20460128784,0.0027660317989195438,-0.05019863599141361,0.009882413703459436,-0.1278127633221401
2022-05-11,60.820001220703126,0,650,0.0,39533.00079345703,102310.6043434143,141843.60513687134,-0.00439810882682512,-0.05437596575419035,-0.015602731610697473,-0.14142126669030064
2022-05-12,60.542000961303714,0,650,0.0,39352.30062484741,102310.6043434143,141662.90496826172,-0.001273939480283648,-0.055580633544921154,-0.004570869020383728,-0.1453457176239462
2022-05-13,61.44300022125244,0,650,0.0,39937.95014381409,102310.6043434143,142248.5544872284,0.0041341063780802045,-0.05167630341847673,0.014882218057586272,-0.13262656622977587
2022-05-16,61.16700057983398,0,650,0.0,39758.55037689209,102310.6043434143,142069.1547203064,-0.001261171106931025,-0.05287230186462333,-0.004491962313438513,-0.13652277500594945
2022-05-17,61.81299991607666,0,650,0.0,40178.44994544983,102310.6043434143,142489.05428886414,0.002955599823089017,-0.05007297140757172,0.010561239395734834,-0.1274033853200225
2022-05-18,60.528999710083006,0,650,0.0,39343.849811553955,102310.6043434143,141654.45415496826,-0.005857292955316451,-0.05563697230021081,-0.020772332805994553,-0.14552925260553917
2022-05-19,60.35800132751465,0,650,0.0,39232.70086288452,102310.6043434143,141543.30520629883,-0.0007846484555144029,-0.056377965291340315,-0.0028250653965437023,-0.1479431883463621
2022-05-20,60.35000019073487,0,650,0.0,39227.50012397766,102310.6043434143,141538.10446739197,-3.674309356616057e-05,-0.056412636884052736,-0.00013256132747618832,-0.14805613812840002
2022-05-23,60.85900058746338,0,650,0.0,39558.350381851196,102310.6043434143,141868.9547252655,0.0023375348929428608,-0.05420696849822926,0.0084341407642059,-0.14087072367417375
2022-05-24,60.5459997177124,0,650,0.0,39354.89981651306,102310.6043434143,141665.50415992737,-0.0014340739010315628,-0.055563305600483504,-0.00514304978277047,-0.14528926831215305
2022-05-25,60.97799911499023,0,650,0.0,39635.69942474365,102310.6043434143,141946.30376815796,0.00198213114685708,-0.05369130821227952,0.007135060933702864,-0.13919085516087049
2022-05-26,61.55400142669677,0,650,0.0,40010.1009273529,102310.6043434143,142320.7052707672,0.002637627699138667,-0.05119529819488455,0.009446067763232646,-0.13105959364750974
2022-05-27,62.52700233459473,0,650,0.0,40642.55151748657,102310.6043434143,142953.15586090088,0.004443841034446949,-0.046978960927326785,0.01580727305042351,-0.11732401537975001
2022-05-31,62.23799991607667,0,650,0.0,40454.69994544984,102310.6043434143,142765.30428886414,-0.0013140778243435625,-0.04823130474090509,-0.0046220418015811005,-0.12140378067791657
2022-06-01,61.95599899291992,0,650,0.0,40271.39934539795,102310.6043434143,142582.00368881226,-0.0012839296001568856,-0.04945330874125098,-0.004531008765336297,-0.12538470784885625
2022-06-02,62.6319995880127,0,650,0.0,40710.79973220825,102310.6043434143,143021.40407562256,0.003081738055591421,-0.046523972829182414,0.01091097885726966,-0.11584179888795043
2022-06-03,61.77400131225586,0,650,0.0,40153.10085296631,102310.6043434143,142463.70519638062,-0.0038994085035486403,-0.05024196535746206,-0.013699040129656836,-0.12795391756594965
2022-06-06,61.777999496459955,0,650,0.0,40155.69967269897,102310.6043434143,142466.30401611328,1.8241977695954148e-05,-0.05022463989257753,6.472276555125056e-05,-0.12789747633180637
2022-06-07,62.1859992980957,0,650,0.0,40420.89954376221,102310.6043434143,142731.5038871765,0.0018614919008022035,-0.048456640752156055,0.006604289633223237,-0.12213785867563665
2022-06-08,61.66300048828125,0,650,0.0,40080.95031738281,102310.6043434143,142391.55466079712,-0.0023817392595267828,-0.05072296892801864,-0.008410234067436906,-0.12952088476311596
2022-06-09,60.724001121521,0,650,0.0,39470.60072898865,102310.6043434143,141781.20507240295,-0.004286417055057279,-0.054791966183979746,-0.015227922081714196,-0.14277647290370277
2022-06-10,59.459998512268065,0,650,0.0,38648.99903297424,102310.6043434143,140959.60337638855,-0.005794856205340038,-0.06026931082407572,-0.02081553563513394,-0.160620039779251
2022-06-13,57.44740056991577,0,650,0.0,37340.81037044525,102310.6043434143,139651.41471385956,-0.009280592674738797,-0.068990568574269,-0.033847931259820774,-0.18903131497367398
2022-06-14,57.45599889755249,0,650,0.0,37346.39928340912,102310.6043434143,139657.00362682343,4.002045360818052e-05,-0.06895330915450981,0.00014967304963175998,-0.18890993481743024
2022-06-15,58.316999149322506,0,650,0.0,37906.04944705963,102310.6043434143,140216.65379047394,0.004007318996660958,-0.06522230806350637,0.014985384786456057,-0.1767554380941977
2022-06-16,56.97149858474731,0,650,0.0,37031.47408008575,102310.6043434143,139342.07842350006,-0.006237314493902857,-0.0710528105099989,-0.02307218451227233,-0.19574948852521312
2022-06-17,57.288000392913816,0,650,0.0,37237.20025539398,102310.6043434143,139547.8045988083,0.0014764109853662166,-0.06968130267461081,0.005555441159682539,-0.1912815221310703
2022-06-21,57.74300060272218,0,650,0.0,37532.95039176942,102310.6043434143,139843.55473518372,0.0021193463933431023,-0.06770963509877459,0.007942330098584582,-0.18485841302301043
2022-06-22,57.77900018692017,0,650,0.0,37556.350121498115,102310.6043434143,139866.9544649124,0.0001673279099134728,-0.06755363690058325,0.0006234449859243707,-0.1843502170877912
2022-06-23,58.509001636505126,0,650,0.0,38030.85106372833,102310.6043434143,140341.45540714264,0.0033925164385362194,-0.06439029728571521,0.012634373167125235,-0.1740449933567937
2022-06-24,59.41900024414062,0,650,0.0,38622.3501586914,102310.6043434143,140932.9545021057,0.004214713986306462,-0.06044696998596133,0.015553138528819455,-0.1611988007198999
2022-06-27,59.02900085449219,0,650,0.0,38368.85055541992,102310.6043434143,140679.45489883423,-0.0017987248203733541,-0.06213696734110452,-0.006563546812400123,-0.1667043116576722
2022-06-28,58.1709997177124,0,650,0.0,37811.14981651306,102310.6043434143,140121.75415992737,-0.00396433679180741,-0.0658549722671502,-0.014535247494613435,-0.17881647072392215
2022-06-29,58.43299865722656,0,650,0.0,37981.449127197266,102310.6043434143,140292.05347061157,0.0012153666766820947,-0.06471964352925541,0.004503944246885494,-0.17511790589160203
2022-06-30,58.148001194000244,0,650,0.0,37796.20077610016,102310.6043434143,140106.80511951447,-0.0013204479264102842,-0.06595463253656952,-0.0048773376307134075,-0.1791411343700986
2022-07-01,58.38600158691406,0,650,0.0,37950.90103149414,102310.6043434143,140261.50537490845,0.0011041594679288558,-0.06492329750060966,0.004093010731697877,-0.1757813502238661
2022-07-05,58.69399986267089,0,650,0.0,38151.09991073608,102310.6043434143,140461.7042541504,0.0014273258989117021,-0.0635886383056633,0.005275207539230831,-0.17143342578859233
2022-07-06,58.85899906158447,0,650,0.0,38258.34939002991,102310.6043434143,140568.9537334442,0.0007635496085094395,-0.0628736417770378,0.002811176598964682,-0.16910417882448492
2022-07-07,59.43799896240235,0,650,0.0,38634.69932556152,102310.6043434143,140945.30366897583,0.0026773332626865987,-0.060364642206827135,0.009837066719603271,-0.16093060119454183
2022-07-08,59.42800025939942,0,650,0.0,38628.20016860962,102310.6043434143,140938.80451202393,-4.611119904474048e-05,-0.060407969919839766,-0.0001682207203720365,-0.16107175005325103
2022-07-11,59.04399948120118,0,650,0.0,38378.59966278077,102310.6043434143,140689.20400619507,-0.0017709849795665145,-0.06207197329203218,-0.006461613658916621,-0.1664925802919579
2022-07-12,58.718999576568606,0,650,0.0,38167.34972476959,102310.6043434143,140477.9540681839,-0.0015015362372927665,-0.06348030621210665,-0.005504368055826769,-0.17108051190729345
2022-07-13,58.70899982452392,0,650,0.0,38160.84988594055,102310.6043434143,140471.45422935486,-4.626945823749118e-05,-0.06352363847096698,-0.00017029840625337744,-0.171221675575028
2022-07-14,59.04599847793579,0,650,0.0,38379.899010658264,102310.6043434143,140690.50335407257,0.0015593853279260994,-0.062063310972849006,0.005740153203412257,-0.16646436102116136
2022-07-15,59.61200037002563,0,650,0.0,38747.80024051666,102310.6043434143,141058.40458393097,0.00261496846686593,-0.05961063610712636,0.009585778997392103,-0.15847427259946023
2022-07-18,59.26900119781494,0,650,0.0,38524.85077857971,102310.6043434143,140835.45512199402,-0.0015805471683489891,-0.061096965853372764,-0.005753861136711058,-0.16331629477789267
2022-07-19,60.18600187301636,0,650,0.0,39120.90121746063,102310.6043434143,141431.50556087494,0.004232247045778514,-0.057123296260833234,0.015471842897113453,-0.15037125593612144
2022-07-20,60.62500228881836,0,650,0.0,39406.25148773193,102310.6043434143,141716.85583114624,0.002017586316002795,-0.055220961125691304,0.0072940617774914784,-0.144174011388987
2022-07-21,61.03999986648559,0,650,0.0,39675.99991321563,102310.6043434143,141986.60425662994,0.0019034321916167052,-0.053422638289133295,0.006845320610301631,-0.1383156081103163
2022-07-22,60.85599918365479,0,650,0.0,39556.39946937561,102310.6043434143,141867.00381278992,-0.0008423361095660775,-0.054219974581400154,-0.0030144279690902387,-0.14091309364175708
2022-07-25,60.63500194549561,0,650,0.0,39412.75126457214,102310.6043434143,141723.35560798645,-0.0010125554282730542,-0.05517762928008996,-0.003631478262188126,-0.14403284906752745
2022-07-26,60.17000064849854,0,650,0.0,39110.50042152405,102310.6043434143,141421.10476493835,-0.002132681954582938,-0.0571926349004106,-0.007668859273972761,-0.15059714069117203
2022-07-27,61.45100116729736,0,650,0.0,39943.150758743286,102310.6043434143,142253.7551021576,0.005887737467496157,-0.05164163265228239,0.02128968763490935,-0.13251361914028825
2022-07-28,62.215999412536625,0,650,0.0,40440.399618148804,102310.6043434143,142751.0039615631,0.0034955060346100186,-0.04832664025624556,0.012448914268403666,-0.12171435555595789
2022-07-29,62.72700033187866,0,650,0.0,40772.55021572113,102310.6043434143,143083.15455913544,0.002326782918190551,-0.04611230293909674,0.00821333618630371,-0.11450070029053461
2022-08-01,62.7289999961853,0,650,0.0,40773.84999752045,102310.6043434143,143084.45434093475,9.084100803580242e-06,-0.046103637727101354,3.1878844772625925e-05,-0.11447247159581286
2022-08-02,62.34899997711181,0,650,0.0,40526.84998512267,102310.6043434143,142837.454328537,-0.001726253306381098,-0.047750304476419814,-0.006057804509821629,-0.11983682425095099
2022-08-03,63.1900016784668,0,650,0.0,41073.50109100342,102310.6043434143,143384.10543441772,0.003827085188898627,-0.04410596377054832,0.013488615722204278,-0.10796464140043716
2022-08-04,63.46199913024901,0,650,0.0,41250.29943466186,102310.6043434143,143560.90377807617,0.00123304004389313,-0.04292730814615875,0.004304438116115694,-0.10412493040195825
2022-08-05,63.16900157928467,0,650,0.0,41059.851026535034,102310.6043434143,143370.45536994934,-0.0013266035746141158,-0.044196964200337585,-0.00461689759194317,-0.10826109385346738
2022-08-08,63.048999881744386,0,650,0.0,40981.84992313385,102310.6043434143,143292.45426654816,-0.0005440528398958921,-0.044716971556345464,-0.001899692800901187,-0.1099551238337575
