index,close,MACD_signal,Position,Entry/Exit Position,Portfolio Holdings,Portfolio Cash,Portfolio Total,Portfolio Daily Returns,Portfolio Cumulative Returns,Base Daily Returns,Base Cumulative Returns
2022-04-22,102.05900068283081,0,400,0.0,40823.600273132324,102269.92275238037,143093.5230255127,-0.007791025789367301,-0.04604317982991479,-0.026786038886288055,-0.09198968162575072
2022-04-25,103.0164973258972,0,400,0.0,41206.59893035888,102269.92275238037,143476.52168273926,0.0026765617976871603,-0.043489855448404446,0.009381795203364796,-0.08347091477622148
2022-04-26,99.85950450897218,0,400,0.0,39943.801803588874,102269.92275238037,142213.72455596924,-0.008801419995128956,-0.05190850296020455,-0.03064550726217896,-0.11155841351344498
2022-04-27,100.60100011825561,0,400,0.0,40240.400047302246,102269.92275238037,142510.32279968262,0.0020855810129398744,-0.049931181335448604,0.007425388428768054,-0.10496138963751134
2022-04-28,103.86400318145752,0,400,0.0,41545.60127258301,102269.92275238037,143815.52402496338,0.009158643385541954,-0.041229839833576865,0.03243509566869385,-0.0759307266832292
2022-04-29,99.50499858856202,0,400,0.0,39801.999435424805,102269.92275238037,142071.92218780518,-0.012123877787043047,-0.052853852081298225,-0.04196838615280429,-0.11471242277772864
2022-05-02,100.0635033607483,0,400,0.0,40025.40134429932,102269.92275238037,142295.3240966797,0.0015724564392054496,-0.051364506022134826,0.005612831316099243,-0.10974345294054189
2022-05-03,100.2715033531189,0,400,0.0,40108.60134124756,102269.92275238037,142378.52409362793,0.0005846994444576037,-0.05080983937581318,0.0020786798921152982,-0.10789289455734541
2022-05-04,103.21299724578857,0,400,0.0,41285.19889831543,102269.92275238037,143555.1216506958,0.008263869600826368,-0.042965855662027486,0.02933529262357637,-0.08172267156761348
2022-05-05,98.91400270462036,0,400,0.0,39565.601081848145,102269.92275238037,141835.52383422852,-0.011978658766710448,-0.05442984110514282,-0.04165167814021242,-0.11997046329493333
2022-05-06,97.9925030708313,0,400,0.0,39197.00122833252,102269.92275238037,141466.9239807129,-0.002598783742967181,-0.05688717346191363,-0.00931616968874327,-0.12816896778998388
2022-05-09,93.75340242385865,0,400,0.0,37501.36096954346,102269.92275238037,139771.28372192383,-0.0119861251738268,-0.06819144185384074,-0.04325943836650992,-0.1658838885938838
2022-05-10,94.57550153732299,0,400,0.0,37830.2006149292,102269.92275238037,140100.12336730957,0.0023526981839845362,-0.06599917755126905,0.008768738970641676,-0.1585697421417569
2022-05-11,92.41600122451781,0,400,0.0,36966.40048980713,102269.92275238037,139236.3232421875,-0.006165591466735454,-0.07175784505208282,-0.02283361206340484,-0.1777826342281027
2022-05-12,91.78050308227539,0,400,0.0,36712.201232910156,102269.92275238037,138982.12398529053,-0.0018256676920060944,-0.07345250676472936,-0.0068764946959620765,-0.18343660758276104
2022-05-13,94.5579997062683,0,400,0.0,37823.199882507324,102269.92275238037,140093.1226348877,0.007993824081395928,-0.06604584910074818,0.030262381777348413,-0.15872545445602382
2022-05-16,93.87250175476075,0,400,0.0,37549.0007019043,102269.92275238037,139818.92345428467,-0.001957263678943333,-0.06787384363810167,-0.007249497172496899,-0.16482427189523852
2022-05-17,96.01249828338624,0,400,0.0,38404.99931335449,102269.92275238037,140674.92206573486,0.00612219426600058,-0.062167186228433646,0.02279684133928983,-0.14578490333120842
2022-05-18,92.14200019836426,0,400,0.0,36856.8000793457,102269.92275238037,139126.72283172607,-0.011005509804265956,-0.07248851445515891,-0.04031244009085133,-0.18022039824036984
2022-05-19,91.44550170898438,0,400,0.0,36578.20068359375,102269.92275238037,138848.12343597412,-0.0020024865826022697,-0.07434584376017195,-0.007558968634069685,-0.18641708653692102
2022-05-20,91.67949800491334,0,400,0.0,36671.79920196534,102269.92275238037,138941.7219543457,0.0006741071903269003,-0.07372185363769468,0.0025588606498505584,-0.1843352412342696
2022-05-23,93.4535044670105,0,400,0.0,37381.4017868042,102269.92275238037,139651.32453918457,0.0051071958433912545,-0.06899116973876895,0.019350089176994434,-0.16855205541362106
2022-05-24,92.64300012588501,0,400,0.0,37057.200050354004,102269.92275238037,139327.12280273438,-0.002321508496392566,-0.07115251464843686,-0.008672808427549139,-0.17576304415449817
2022-05-25,93.58149747848512,1,800,400.0,74865.1979827881,64837.32376098633,139702.5217437744,0.0026943708697089175,-0.06864985504150323,0.01013025648267929,-0.16741331238928048
2022-05-26,95.20750036239623,1,800,0.0,76166.00028991699,64837.32376098633,141003.32405090332,0.009311229968451684,-0.05997783966064385,0.017375260363673206,-0.152946901916716
