index,close,model_signal,Position,Entry/Exit Position,Portfolio Holdings,Portfolio Cash,Portfolio Total,Portfolio Daily Returns,Portfolio Cumulative Returns,Base Daily Returns,Base Cumulative Returns,Market Daily Returns,Market Cumulative Returns
2022-06-07,62.1859992980957,1,1300,0.0,80841.79908752441,150000.0,230841.7990875244,0.0023029678237116435,0.0023029678237116435,0.006604289633223237,0.006604289633223237,0.009523393173235029,0.009523393173235029
2022-06-08,61.66300048828125,1,1300,0.0,80161.90063476562,150000.0,230161.90063476562,-0.0029453004414551343,-0.0006491155498913326,-0.008410234067436906,-0.0018614880558782687,-0.010793945785935621,-0.0013733476023106705
2022-06-09,60.724001121521,1,1300,0.0,78941.2014579773,150000.0,228941.2014579773,-0.005303654399019808,-0.005949327264369475,-0.015227922081714196,-0.01706106354252146,-0.02379869397635359,-0.025139357699353715
2022-06-10,59.45999851226807,1,1300,0.0,77297.9980659485,150000.0,227297.9980659485,-0.007177403549751271,-0.013084030091494836,-0.02081553563513383,-0.03752146400151268,-0.029110303335524668,-0.05351784670658999
2022-06-13,57.44740056991577,1,1300,0.0,74681.6207408905,150000.0,224681.6207408905,-0.011510780329437198,-0.024444203024725053,-0.033847931259820885,-0.07009937132704247,-0.038768430665237275,-0.09021147444243005
2022-06-14,57.45599889755249,1,1300,0.0,74692.79856681824,150000.0,224692.79856681824,4.9749623003858545e-05,-0.02439566949160632,0.00014967304963175998,-0.0699601902640945,-0.0037736797459957394,-0.09364472497446596
2022-06-15,58.316999149322506,1,1300,0.0,75812.09889411926,150000.0,225812.09889411926,0.004981469519452331,-0.01953572625613309,0.014985384786456057,-0.05602318584847954,0.014592504858983224,-0.08041873121969079
2022-06-16,56.97149858474731,1,1300,0.0,74062.9481601715,150000.0,224062.9481601715,-0.007746045240773047,-0.027130446877514758,-0.02307218451227233,-0.07780279307989046,-0.03251195148816344,-0.1103161128197
2022-06-17,57.288000392913816,1,1300,0.0,74474.40051078796,150000.0,224474.40051078796,0.001836324809590284,-0.025343942380620876,0.005555441159682539,-0.0726795807592222,0.002200865698254617,-0.10835803807011501
2022-06-21,57.74300060272218,1,1300,0.0,75065.90078353883,150000.0,225065.90078353882,0.002635045561564686,-0.022775679261938797,0.007942330098584582,-0.06531449588245408,0.024477242280086964,-0.08653310174086515
2022-06-22,57.77900018692017,1,1300,0.0,75112.70024299623,150000.0,225112.70024299622,0.0002079366945169081,-0.02257247846688304,0.0006234449859243707,-0.06473177089149584,-0.0013015723144006452,-0.08772204496576064
2022-06-23,58.509001636505126,1,1300,0.0,76061.70212745667,150000.0,226061.70212745667,0.004215674564056471,-0.01845196212614708,0.012634373167125235,-0.05291524307358264,0.009532217409177868,-0.07902601316077407
2022-06-24,59.41900024414062,1,1300,0.0,77244.7003173828,150000.0,227244.7003173828,0.005233076539692405,-0.013315446116568319,0.015553138528819455,-0.03818510265057273,0.03056329358583576,-0.05087801481608911
2022-06-27,59.02900085449219,1,1300,0.0,76737.70111083984,150000.0,226737.70111083984,-0.0022310716414282172,-0.015516810043772922,-0.006563546812400123,-0.044498019754189544,-0.0029730715337762392,-0.05369982237232063
2022-06-28,58.1709997177124,1,1300,0.0,75622.29963302612,150000.0,225622.29963302612,-0.004919347211994829,-0.020359824679539895,-0.014535247494613435,-0.058386477518655666,-0.020143036075892073,-0.07276118098889806
2022-06-29,58.43299865722656,1,1300,0.0,75962.89825439453,150000.0,225962.89825439453,0.0015095964446882881,-0.018880963353802294,0.004503944246885494,-0.054145502711286264,-0.0007117454091590814,-0.07342113896152325
2022-06-30,58.14800119400024,1,1300,0.0,75592.4015522003,150000.0,225592.40155220032,-0.0016396351129162046,-0.020489640576237922,-0.0048773376307135186,-0.058758754444092176,-0.008759278267998716,-0.08153730104260459
2022-07-01,58.38600158691406,1,1300,0.0,75901.80206298828,150000.0,225901.80206298828,0.0013715023584974784,-0.019146239808115473,0.004093010731697877,-0.054906243924915166,0.010553814029047315,-0.07184401652519135
2022-07-05,58.69399986267089,1,1300,0.0,76302.19982147215,150000.0,226302.19982147217,0.0017724416309536917,-0.01740773376967386,0.005275207539230831,-0.049920678217587944,0.0015841285142366157,-0.07037369816610961
2022-07-06,58.85899906158447,1,1300,0.0,76516.69878005981,150000.0,226516.6987800598,0.0009478430114990832,-0.016476390556974363,0.002811176598964682,-0.04724983746103295,0.0035731642904301975,-0.06705199066095202
2022-07-07,59.43799896240235,1,1300,0.0,77269.39865112305,150000.0,227269.39865112305,0.003322933254444438,-0.013208207248624926,0.009837066719603271,-0.037877570545024275,0.014964587965241805,-0.05309080810820066
2022-07-08,59.42800025939942,1,1300,0.0,77256.40033721924,150000.0,227256.40033721924,-5.71934188278167e-05,-0.013264645244923656,-0.0001682207203720365,-0.03803941947319334,-0.000830271529819071,-0.053876999851552365
2022-07-11,59.04399948120118,1,1300,0.0,76757.19932556154,150000.0,226757.19932556152,-0.002196642254814196,-0.015432149819497698,-0.006461613658916621,-0.044255237099664724,-0.011527461422777274,-0.06478339623696594
2022-07-12,58.718999576568606,1,1300,0.0,76334.69944953918,150000.0,226334.69944953918,-0.001863225852493211,-0.01726662209148766,-0.005504368055826769,-0.049516008042097104,-0.009243878717321574,-0.07342842509657677
