index,close,model_signal,Position,Entry/Exit Position,Portfolio Holdings,Portfolio Cash,Portfolio Total,Portfolio Daily Returns,Portfolio Cumulative Returns,Base Daily Returns,Base Cumulative Returns,Market Daily Returns,Market Cumulative Returns
2022-06-07,218.59199676513677,1,400,0.0,87436.7987060547,150000.0,237436.7987060547,0.002777269466600618,0.002777269466600618,0.007577848689191535,0.007577848689191535,0.009523393173235029,0.009523393173235029
2022-06-08,216.62900161743167,1,400,0.0,86651.60064697267,150000.0,236651.60064697266,-0.0033069771129036196,-0.0005388920128653885,-0.008980178491229118,-0.0014703802358460027,-0.010793945785935621,-0.0013733476023106705
2022-06-09,212.1759969711304,1,400,0.0,84870.39878845215,150000.0,234870.39878845215,-0.007526684178982723,-0.008061520121860677,-0.020555902547920724,-0.02199605779093028,-0.02379869397635359,-0.025139357699353715
2022-06-10,206.9960023880005,1,400,0.0,82798.4009552002,150000.0,232798.4009552002,-0.008821877273339163,-0.01681227965404819,-0.024413669109963898,-0.04587272242426277,-0.029110303335524668,-0.05351784670658999
2022-06-13,200.0494025230408,1,400,0.0,80019.76100921632,150000.0,230019.7610092163,-0.011935820583744539,-0.02854743188423825,-0.03355910155182007,-0.07789237662578852,-0.038768430665237275,-0.09021147444243005
2022-06-14,199.37600317001343,1,400,0.0,79750.40126800537,150000.0,229750.40126800537,-0.0011710286978350304,-0.029685030720087324,-0.003366165279847899,-0.08099634329187388,-0.0037736797459957394,-0.09364472497446596
2022-06-15,201.92099618911743,1,400,0.0,80768.39847564697,150000.0,230768.39847564697,0.0044308832629811334,-0.025385678362884856,0.012764791041245838,-0.06926545364785386,0.014592504858983224,-0.08041873121969079
2022-06-16,196.99349565505983,1,400,0.0,78797.39826202393,150000.0,228797.39826202393,-0.008541031729832116,-0.03370989020833626,-0.02440311125170236,-0.09197827232828804,-0.03251195148816344,-0.1103161128197
2022-06-17,197.17600088119508,1,400,0.0,78870.40035247803,150000.0,228870.40035247803,0.00031906870886055927,-0.03340157727062032,0.0009264530563730666,-0.09113703282343344,0.002200865698254617,-0.10835803807011501
2022-06-21,200.9130033493042,1,400,0.0,80365.20133972168,150000.0,230365.20133972168,0.006531211484497534,-0.027088518551192986,0.01895262329800862,-0.07391169537702558,0.024477242280086964,-0.08653310174086515
2022-06-22,200.9689949989319,1,400,0.0,80387.59799957275,150000.0,230387.59799957275,9.722240911735902e-05,-0.026993929753108548,0.00027868604169101197,-0.07365360749315386,-0.0013015723144006452,-0.08772204496576064
2022-06-23,202.71100282669067,1,400,0.0,81084.40113067627,150000.0,231084.40113067627,0.0030244819476124007,-0.02405109045872955,0.008668042688714461,-0.06562399741836789,0.009532217409177868,-0.07902601316077407
2022-06-24,207.4089996337891,1,400,0.0,82963.59985351564,150000.0,232963.59985351562,0.008132088161920903,-0.01611458788480935,0.023175835260974997,-0.04396905311072763,0.03056329358583576,-0.05087801481608911
2022-06-27,206.65699615478516,1,400,0.0,82662.79846191406,150000.0,232662.79846191406,-0.0012911948123685013,-0.017384975624897492,-0.003625703225663912,-0.04743533759869856,-0.0029730715337762392,-0.05369982237232063
2022-06-28,203.4449934005737,1,400,0.0,81377.99736022948,150000.0,231377.9973602295,-0.0055221595810680535,-0.022811132596251893,-0.015542676096025665,-0.062240741606922056,-0.020143036075892073,-0.07276118098889806
2022-06-29,203.55899810791016,1,400,0.0,81423.59924316406,150000.0,231423.59924316406,0.0001970882428530274,-0.02261854015943976,0.0005603711619091012,-0.06171524836170528,-0.0007117454091590814,-0.07342113896152325
2022-06-30,202.39599618911743,1,400,0.0,80958.39847564697,150000.0,230958.39847564697,-0.002010169961224606,-0.024583243010669054,-0.0057133407493792365,-0.06707598886776156,-0.008759278267998716,-0.08153730104260459
2022-07-01,204.3379981994629,1,400,0.0,81735.19927978516,150000.0,231735.19927978516,0.0033633797656424935,-0.021302546027142544,0.009595061398995686,-0.05812452570035043,0.010553814029047315,-0.07184401652519135
