index,close,SMA_signal,Position,Entry/Exit Position,Portfolio Holdings,Portfolio Cash,Portfolio Total,Portfolio Daily Returns,Portfolio Cumulative Returns,Base Daily Returns,Base Cumulative Returns,Market Daily Returns,Market Cumulative Returns
2019-06-25,52.69399890899658,1,1300,0.0,68502.19858169556,84476.10139846802,152978.29998016357,-0.0018914721987155492,0.01985533320109023,-0.004214183594884013,0.04545364429969867,-0.009496397343734198,0.06301077983469305
2019-06-26,53.011999130249016,1,1300,0.0,68915.59886932372,84476.10139846802,153391.70026779175,0.002702345938487838,0.022611335118611464,0.006034847000350618,0.05176279708900622,-0.0012339337557076835,0.06169909495077386
2019-06-27,52.74800062179565,1,1300,0.0,68572.40080833434,84476.10139846802,153048.50220680237,-0.002237396550075599,0.020323348045348855,-0.004979976472962888,0.04652504310436534,0.003823175554131808,0.06575815697643361
2019-06-28,52.91099977493286,1,1300,0.0,68784.29970741272,84476.10139846802,153260.40110588074,0.0013845212205476631,0.02173600737253789,0.0030901484646956856,0.04975896085957987,0.0057574526279098315,0.0718942090780339
2019-07-01,52.88999929428101,1,1300,0.0,68756.99908256532,84476.10139846802,153233.10048103333,-0.00017813228107466106,0.021554003206888606,-0.000396901981462805,0.04934230944795637,0.007672301032188189,0.08011810412473985
2019-07-02,53.15199947357177,1,1300,0.0,69097.5993156433,84476.10139846802,153573.70071411133,0.0022227588687351307,0.023824671427408628,0.004953680899729029,0.05454041640354634,0.002928125887423194,0.083280825906902
2019-07-03,53.48200035095215,1,1300,0.0,69526.6004562378,84476.10139846802,154002.7018547058,0.00279345446908974,0.02668467903137195,0.006208625840020687,0.06108766328217552,0.007672378673070135,0.09159216661253589
2019-07-05,53.39100017547608,1,1300,0.0,69408.30022811891,84476.10139846802,153884.4016265869,-0.000768169822309428,0.025896010843912576,-0.0017015103189655933,0.0592822116737739,-0.00180590159841032,0.08962085857403812
2019-07-08,53.3670000076294,1,1300,0.0,69377.10000991823,84476.10139846802,153853.20140838623,-0.00020275101225919467,0.025688009389241317,-0.00044951710527618705,0.05880604620031171,-0.004835444424841517,0.08435205746825525
2019-07-09,53.477001094818114,1,1300,0.0,69520.10142326355,84476.10139846802,153996.20282173157,0.0009294666086652192,0.02664135214487695,0.0020612192398483664,0.060988477594007495,0.0012365569653400854,0.08569292055779854
2019-07-10,53.44700012207031,1,1300,0.0,69481.10015869139,84476.10139846802,153957.20155715942,-0.00025326120941626673,0.026381343714396044,-0.0005610070148588386,0.06039325561539277,0.0045106896075925995,0.09059014433159551
2019-07-11,53.39600048065186,1,1300,0.0,69414.80062484741,84476.10139846802,153890.90202331543,-0.00043063613246685506,0.02593934682210275,-0.0009542096151695656,0.059381418175023626,0.002285226738359958,0.09308239009001396
2019-07-12,53.45800065994263,1,1300,0.0,69495.40085792542,84476.10139846802,153971.50225639343,0.0005237491756711066,0.026476681709289407,0.001161139012897383,0.06061150726920528,0.004620174547884881,0.09813262152744895
2019-07-15,53.58000164031981,1,1300,0.0,69654.00213241574,84476.10139846802,154130.10353088376,0.0010300690203453033,0.02753402353922496,0.002282183749318545,0.06303201761543531,0.00017586919155743175,0.09832574922381987
2019-07-16,53.25000047683716,1,1300,0.0,69225.0006198883,84476.10139846802,153701.10201835632,-0.002783372635842496,0.024674013455708854,-0.0061590360839839375,0.05648476506051159,-0.003403778522185874,0.0945872916282482
2019-07-17,53.32600002288819,1,1300,0.0,69323.80002975464,84476.10139846802,153799.90142822266,0.0006428022217728202,0.02533267618815116,0.0014272215093047436,0.057992602841458796,-0.006531243569450895,0.0874382754185985
2019-07-18,53.63800067901612,1,1300,0.0,69729.40088272096,84476.10139846802,154205.50228118896,0.0026371983934956322,0.028036681874593183,0.0058508167871962335,0.06418272372289313,0.003581997784064761,0.0913334769114551
2019-07-19,53.492000579833984,1,1300,0.0,69539.60075378418,84476.10139846802,154015.7021522522,-0.001230825918200229,0.026771347681681323,-0.0027219526703808894,0.061286068716282394,-0.00617673452276668,0.0845925997487651
2019-07-22,53.6760009765625,1,1300,0.0,69778.80126953125,84476.10139846802,154254.90266799927,0.0015530917458701499,0.028366017786661812,0.0034397740733944637,0.06493665301990736,0.002828694915066654,0.08766058132059329
2019-07-23,53.7960000038147,1,1300,0.0,69934.8000049591,84476.10139846802,154410.90140342712,0.0010113048773796596,0.029406009356180984,0.002235617875195217,0.06731744443734922,0.006847482673755456,0.09510831830611277
2019-07-24,53.9089991569519,1,1300,0.0,70081.69890403748,84476.10139846802,154557.8003025055,0.0009513505700906588,0.030385335350036735,0.00210051217802798,0.06955935772721156,0.004688147952890187,0.10024234812677268
2019-07-25,53.862999820709234,1,1300,0.0,70021.89976692201,84476.10139846802,154498.00116539001,-0.00038690468548618906,0.029986674435933613,-0.0008532775039793439,0.06864672678809236,-0.005262401280453521,0.09445243138518111
2019-07-26,53.88000030517578,1,1300,0.0,70044.00039672852,84476.10139846802,154520.10179519653,0.00014304799829001347,0.03013401196797716,0.0003156245386095602,0.06898401791817155,0.007387691099234761,0.10253790787106132
2019-07-29,53.89999904632568,1,1300,0.0,70069.99876022339,84476.10139846802,154546.1001586914,0.0001682523062878083,0.030307334391276308,0.00037117188263979806,0.06938079472861403,-0.0016161146071345112,0.10075608025323146
2019-07-30,53.84200010299683,1,1300,0.0,69994.60013389587,84476.10139846802,154470.7015323639,-0.00048787142639050707,0.029804676882426273,-0.0010760472051030145,0.06823009051325557,-0.0025786549148275606,0.09791761017686018
2019-07-31,53.70399885177613,1,1300,0.0,69815.19850730896,84476.10139846802,154291.29990577698,-0.0011613958168587013,0.02860866603851342,-0.0025630780980778756,0.06549213336455328,-0.010885526112695776,0.08596619936169136
2019-08-01,53.74299964904786,1,1300,0.0,69865.89954376222,84476.10139846802,154342.00094223022,0.0003286059323124313,0.028946672948201746,0.0007262177511095924,0.06626591266547033,-0.00899879386967306,0.07619381338420328
2019-08-02,53.5689995765686,1,1300,0.0,69639.69944953918,84476.10139846802,154115.8008480072,-0.0014655770486459163,0.027438672320048374,-0.0032376323170555388,0.06281373568804982,-0.007282739927037873,0.06835617373023894
2019-08-05,53.030000305175776,1,1300,0.0,68939.0003967285,84476.10139846802,153415.10179519653,-0.0045465750361425306,0.022767345301310637,-0.010061775946037743,0.052119942007185394,-0.0297778200029859,0.03654285588982109
2019-08-06,53.36500082015991,1,1300,0.0,69374.50106620789,84476.10139846802,153850.6024646759,0.002838707952367958,0.025670683097839708,0.006317188630139192,0.05876638214237584,0.013017017169932643,0.050035552042309916
2019-08-07,53.64799871444701,1,1300,0.0,69742.39832878111,84476.10139846802,154218.49972724915,0.002391263060914639,0.028123331514994687,0.0053030617434224325,0.06438108563873679,0.0007668762331907164,0.05084079935117636
2019-08-08,53.87399978637696,1,1300,0.0,70036.19972229005,84476.10139846802,154512.30112075806,0.0019050982471526812,0.03008200747172074,0.004212665473932953,0.06886496708931444,0.018762303409984193,0.0705569932641934
2019-08-09,53.75799903869629,1,1300,0.0,69885.39875030518,84476.10139846802,154361.5001487732,-0.0009759803646118836,0.029076667658488375,-0.002153186103512672,0.0665635018956463,-0.00661660635492356,0.06347353905925379
2019-08-12,53.57500009536743,1,1300,0.0,69647.50012397766,84476.10139846802,154123.60152244568,-0.0015411785069349149,0.027490676816305015,-0.0034041249042237043,0.06293278651690737,-0.012317322177972212,0.05037439285091261
2019-08-13,53.93499927520752,1,1300,0.0,70115.49905776978,84476.10139846802,154591.6004562378,0.0030365169848691753,0.030610669708252436,0.006719536709272278,0.07007520239539677,0.015131688322181258,0.06626833078513306
2019-08-14,53.41199932098388,1,1300,0.0,69435.59911727904,84476.10139846802,153911.70051574707,-0.004398039340327453,0.026078003438314346,-0.00969685660984232,0.05969883659602071,-0.029292752911742603,0.035034396033827964
2019-08-15,53.65799884796143,1,1300,0.0,69755.39850234985,84476.10139846802,154231.49990081787,0.0020778107447267935,0.028209999338786318,0.0046056977852335645,0.06457948918074563,0.0024642680276520945,0.03758499820349437
2019-08-16,53.96100082397461,1,1300,0.0,70149.30107116699,84476.10139846802,154625.402469635,0.0025539696434933035,0.03083601646423384,0.005646911597872339,0.07059107544505738,0.014426124657807904,0.05255332873064944
2019-08-19,54.10100116729736,1,1300,0.0,70331.30151748657,84476.10139846802,154807.4029159546,0.0011770410515523633,0.032049352773031003,0.0025944726966693477,0.07336869475959751,0.012105865492430645,0.06529539775187287
2019-08-20,54.05699968338013,1,1300,0.0,70274.09958839417,84476.10139846802,154750.20098686218,-0.0003695038351845259,0.03166800657908175,-0.0008133210655597578,0.07249570138903705,-0.007914727601131322,0.056863874863927855
2019-08-21,54.14299964904785,1,1300,0.0,70385.8995437622,84476.10139846802,154862.00094223022,0.0007224543467800881,0.0324133396148687,0.0015909126694311215,0.0742019483882872,0.00824679859557964,0.06557961838287452
2019-08-22,54.04999876022339,1,1300,0.0,70264.9983882904,84476.10139846802,154741.09978675842,-0.0007807025269995771,0.03160733191172338,-0.0017176899955172464,0.07235680244837561,-0.0005060748601761755,0.06504035532649488
2019-08-23,53.63899927139283,1,1300,0.0,69730.69905281067,84476.10139846802,154206.8004512787,-0.0034528598815443123,0.028045336341858462,-0.007604061022347786,0.06420253588482838,-0.025946336754618105,0.037406459609935494
2019-08-26,53.80100021362305,1,1300,0.0,69941.30027770996,84476.10139846802,154417.40167617798,0.0013657064687353504,0.029449344507853636,0.0030202081401735636,0.06741664904650113,0.010982987735216332,0.04880028203226572
2019-08-27,53.87300128936768,1,1300,0.0,70034.90167617798,84476.10139846802,154511.003074646,0.0006061583568430784,0.030073353830973648,0.0013382850775773836,0.06884515681947767,-0.003203180635808267,0.04544078527802964
2019-08-28,53.86299934387207,1,1300,0.0,70021.89914703369,84476.10139846802,154498.0005455017,-8.415277155382483e-05,0.02998667030334512,-0.00018565784820279152,0.06864671732760064,0.006545480165679685,0.05228369720245962
2019-08-29,54.09200057983399,1,1300,0.0,70319.6007537842,84476.10139846802,154795.7021522522,0.0019268961779399518,0.03197134768168164,0.004251550020449857,0.07319012230050848,0.012687291793508804,0.06563432751841947
2019-08-30,54.0770004272461,1,1300,0.0,70300.10055541992,84476.10139846802,154776.20195388794,-0.00012597377119083486,0.031841346359253286,-0.00027730814958037975,0.07289251793354534,0.0006427872591217021,0.0663193036870311
2019-09-03,54.08000030517577,1,1300,0.0,70304.0003967285,84476.10139846802,154780.10179519653,2.5196646896263886e-05,0.03186734530131052,5.547419246587637e-05,0.07295203577958032,-0.00689910050906084,0.058962659636142556
2019-09-04,54.26699962615967,1,1300,0.0,70547.09951400757,84476.10139846802,155023.2009124756,0.001570609622680852,0.03348800608317082,0.0034578276614025683,0.07666211900825726,0.010842079212828093,0.07044401667534483
2019-09-05,54.40100078582765,1,1300,0.0,70721.30102157594,84476.10139846802,155197.40242004395,0.0011237124929881492,0.03464934946695997,0.002469293688449836,0.07932071398331741,0.013009813642266721,0.08437029384677053
2019-09-06,54.3960005760193,1,1300,0.0,70714.80074882509,84476.10139846802,155190.9021472931,-4.188390172443768e-05,0.03460601431528754,-9.191393055496544e-05,0.07922150937416572,0.0009106051537297599,0.08535772702489886
2019-09-09,54.14199962615967,1,1300,0.0,70384.59951400757,84476.10139846802,154860.7009124756,-0.002127710002639893,0.03240467274983749,-0.004669478402270721,0.074182107844877,-9.401025965849463e-05,0.08525569226315888
2019-09-10,53.86700143814087,1,1300,0.0,70027.10186958313,84476.10139846802,154503.20326805115,-0.0023085110833024336,0.03002135512034121,-0.005079202650763004,0.06872611923530902,0.0003223043548219451,0.0856054748988706
2019-09-11,54.11599941253662,1,1300,0.0,70350.79923629761,84476.10139846802,154826.90063476562,0.0020950851494832,0.03217933756510449,0.004622458420702857,0.0736662612845933,0.007229681189480308,0.09345405637994375
2019-09-12,54.21600046157837,1,1300,0.0,70480.80060005188,84476.10139846802,154956.9019985199,0.0008396561787473722,0.03304601332346646,0.0018479017319705804,0.07565029102837939,0.002879153101061016,0.09660227801723775
2019-09-13,53.87200069427491,1,1300,0.0,70033.60090255739,84476.10139846802,154509.7023010254,-0.002885961785030866,0.03006468200683643,-0.006344986062689073,0.06882530492347683,-0.0007244143620946941,0.09580788357753622
2019-09-16,53.905999660491936,1,1300,0.0,70077.79955863951,84476.10139846802,154553.90095710754,0.0002860574800411797,0.030359339714050693,0.0006311064333766048,0.06949984744956983,-0.0031355866640028207,0.09237188299148125
2019-09-17,54.05200052261353,1,1300,0.0,70267.6006793976,84476.10139846802,154743.7020778656,0.0012280577816714544,0.0316246805191045,0.0027084343679948386,0.0723965175929675,0.0025817523700197853,0.09519211668933747
2019-09-18,54.134799289703366,1,1300,0.0,70375.23907661438,84476.10139846802,154851.3404750824,0.0006955914571737942,0.03234226983388333,0.0015318353860962475,0.07403925252654275,0.00034269198975556137,0.09556743025497028
2019-09-19,54.1699990272522,1,1300,0.0,70420.99873542787,84476.10139846802,154897.10013389587,0.0002955070241761337,0.03264733422597321,0.0006502238488124146,0.07473761846309612,1.997472142156731e-05,0.09558931390918812
2019-09-20,54.04200038909912,1,1300,0.0,70254.60050582886,84476.10139846802,154730.70190429688,-0.0010742501276986838,0.03153801269531331,-0.0023629064140961997,0.0721981140509591,-0.0048955765157830955,0.0902257725930713
2019-09-23,54.151000499725335,1,1300,0.0,70396.30064964293,84476.10139846802,154872.40204811096,0.0009157855685404392,0.03248268032074053,0.002016951812320311,0.07436068598026058,-9.693591923765066e-05,0.09012009055562831
2019-09-24,53.93900089263917,1,1300,0.0,70120.70116043092,84476.10139846802,154596.80255889893,-0.001779526149057964,0.030645350392660253,-0.003914971194063921,0.070154594842613,-0.008416371322106486,0.0809452350878237
2019-09-25,53.96200017929077,1,1300,0.0,70150.600233078,84476.10139846802,154626.70163154602,0.00019340033009873636,0.03084467754364084,0.00042639437644331757,0.0706109027437789,0.006158571742003405,0.08760231386728878
2019-09-26,53.970998477935794,1,1300,0.0,70162.29802131653,84476.10139846802,154638.39941978455,7.565179956037227e-05,0.03092266279856415,0.00016675250389397434,0.07078942979250757,-0.002428916406865711,0.08496061876299144
2019-09-27,53.743001079559335,1,1300,0.0,69865.90140342714,84476.10139846802,154342.00280189514,-0.0019167077453046133,0.028946685345968115,-0.0042244428453490634,0.06626594104694528,-0.005316352490240539,0.07919258567561793
2019-09-30,53.93500089645385,1,1300,0.0,70115.50116539,84476.10139846802,154591.60256385803,0.001617186232080181,0.03061068375905407,0.0035725548078398006,0.07007523456106846,0.005047606675254723,0.08463992537495968
2019-10-01,53.63099994659424,1,1300,0.0,69720.29993057251,84476.10139846802,154196.40132904053,-0.002556421100908479,0.02797600886027074,-0.0056364317197888925,0.06404382856642798,-0.012258373372913245,0.07134400419454456
2019-10-02,53.32499990463257,1,1300,0.0,69322.49987602234,84476.10139846802,153798.60127449036,-0.0025798270979184856,0.02532400849660288,-0.005705656099389889,0.057972760405949675,-0.017903202985502964,0.052163515020148044
2019-10-03,53.66600046157837,1,1300,0.0,69765.80060005188,84476.10139846802,154241.9019985199,0.002882345615343729,0.028279346656799653,0.006394759635361513,0.06473824190950572,0.00797191259701524,0.060551270599656926
2019-10-04,53.93800048828125,1,1300,0.0,70119.40063476562,84476.10139846802,154595.50203323364,0.002292503075572494,0.030636680221558077,0.005068386396664959,0.07013474673080888,0.014216897585460186,0.0756290193979019
2019-10-07,53.7719988822937,1,1300,0.0,69903.59854698181,84476.10139846802,154379.69994544983,-0.001395914402072429,0.02919799963633274,-0.003077637370402897,0.06684126004290358,-0.004478294673592398,0.07081203568957095
2019-10-08,53.50549945831299,1,1300,0.0,69557.14929580688,84476.10139846802,154033.2506942749,-0.0022441373528860886,0.02688833796183321,-0.004956100377895067,0.06155388767085079,-0.015560819201407838,0.054149323203513955
2019-10-09,53.81100158691406,1,1300,0.0,69954.30206298828,84476.10139846802,154430.4034614563,0.0025783573701867457,0.029536023076375928,0.005709733236657133,0.06761507718578774,0.0091044925499415,0.06374681786314618
2019-10-10,53.74000034332275,1,1300,0.0,69862.00044631957,84476.10139846802,154338.1018447876,-0.0005976907046787439,0.02892067896525119,-0.0013194559011623364,0.06620640617202511,0.006415695380997066,0.0705714934090611
2019-10-11,53.76899976730347,1,1300,0.0,69899.6996974945,84476.10139846802,154375.80109596252,0.000244264058740562,0.029172007306417447,0.0005396245589031068,0.06678175733365532,0.010938977513132997,0.08228245090166397
2019-10-14,53.84199876785278,1,1300,0.0,69994.59839820862,84476.10139846802,154470.69979667664,0.0006147252356936139,0.02980466531117809,0.0013576410360101043,0.06823006402387843,-0.0013871187334510982,0.08078119663913297
2019-10-15,53.89999866485596,1,1300,0.0,70069.99826431274,84476.10139846802,154546.09966278076,0.0004881175925490755,0.030307331085205558,0.0010772240691370172,0.06938078716022078,0.009955676641137279,0.0915411047526935
2019-10-16,53.6760006904602,1,1300,0.0,69778.80089759825,84476.10139846802,154254.90229606628,-0.0018842103899734397,0.028366015307109027,-0.004155806678002971,0.06493664734361215,-0.0019995427986508885,0.08935852159725388
2019-10-17,53.75100116729737,1,1300,0.0,69876.30151748657,84476.10139846802,154352.4029159546,0.0006320746921946174,0.029016019439697782,0.0013972813896787617,0.06642466350213239,0.0027628315736780706,0.09236823571577801
2019-10-18,53.50350103378296,1,1300,0.0,69554.55134391785,84476.10139846802,154030.65274238586,-0.0020845167777784335,0.02687101828257288,-0.0046045678804023105,0.06151423874970163,-0.003919344949506964,0.08808686778812347
2019-10-21,53.63300065994263,1,1300,0.0,69722.90085792542,84476.10139846802,154199.00225639343,0.0010929611152732388,0.027993348375956684,0.0024203953696020353,0.06408352289793795,0.006871616056117524,0.09556378297926704
2019-10-22,53.4970006942749,1,1300,0.0,69546.10090255737,84476.10139846802,154022.2023010254,-0.0011465700347014218,0.026814682006836454,-0.0025357515707545852,0.06138527143333539,-0.003568666378412577,0.09165408134154251
2019-10-23,53.49200115203858,1,1300,0.0,69539.60149765016,84476.10139846802,154015.70289611816,-4.219784427261786e-05,0.026771352640788226,-9.34546268283043e-05,0.061286080068872595,0.0028471487971184484,0.09476218294610361
2019-10-24,53.77400093078614,1,1300,0.0,69906.20121002197,84476.10139846802,154382.30260849,0.002380274903651225,0.029215350723267086,0.0052718120966541715,0.06688098086379046,0.0019204463587332299,0.09686461499402133
2019-10-25,54.0789999961853,1,1300,0.0,70302.6999950409,84476.10139846802,154778.8013935089,0.002568291690948854,0.031858675956726756,0.005671868563243754,0.07293218955987446,0.004072700506109195,0.10133181606664077
2019-10-28,54.28099966049195,1,1300,0.0,70565.29955863954,84476.10139846802,155041.40095710754,0.0016966119470780416,0.03360933971405111,0.003735269962848786,0.07693988093971105,0.005581337868471481,0.10747872103740597
2019-10-29,54.121999740600586,1,1300,0.0,70358.59966278076,84476.10139846802,154834.70106124878,-0.0013331916158055845,0.03223134040832609,-0.0029292002889750313,0.07378530832925367,-0.0008324053147991117,0.1065568498639875
2019-10-30,54.289999580383295,1,1300,0.0,70576.99945449828,84476.10139846802,155053.1008529663,0.0014105351721585002,0.033687339019776275,0.003104095203205981,0.07711844015411162,0.00325337015914573,0.11015688889873321
2019-10-31,54.44800062179565,1,1300,0.0,70782.40080833435,84476.10139846802,155258.50220680237,0.0013247161953300335,0.03505668137868345,0.0029103157604268848,0.08025319492633853,-0.0030228605633046968,0.10680103942020014
2019-11-01,54.5549994468689,1,1300,0.0,70921.49928092957,84476.10139846802,155397.60067939758,0.0008959153322884994,0.03598400452931827,0.0019651561829878705,0.0823760611715405,0.009662312168146059,0.11749529657110669
2019-11-04,54.61099901199341,1,1300,0.0,70994.29871559143,84476.10139846802,155470.40011405945,0.00046847206355549176,0.03646933409373054,0.0010264790705212246,0.08348709754476635,0.003704089049704651,0.12163459866223225
2019-11-05,54.49100017547608,1,1300,0.0,70838.30022811891,84476.10139846802,155314.4016265869,-0.0010033967067563099,0.03542934417724708,-0.002197338241165858,0.08110630991152146,-0.001185699214361291,0.120304677399798
2019-11-06,54.47299957275391,1,1300,0.0,70814.89944458009,84476.10139846802,155291.0008430481,-0.000150667184071418,0.03527333895365503,-0.0003303408391147622,0.08074917634593293,0.0007024972279667807,0.1210916883301496
2019-11-07,54.36700067520142,1,1300,0.0,70677.10087776184,84476.10139846802,155153.20227622986,-0.0008873570655746343,0.03435468184153345,-0.0019458979381321573,0.07864614875204334,0.0027300951851503275,0.12415237535057178
2019-11-08,54.46000041961671,1,1300,0.0,70798.00054550172,84476.10139846802,155274.10194396973,0.0007792276663720621,0.03516067962646585,0.0017105917792097358,0.08049127198677475,0.0025606760900243053,0.12703096545967596
2019-11-11,54.45200061798095,1,1300,0.0,70787.60080337523,84476.10139846802,155263.70220184326,-6.697666897614862e-05,0.035091348012289414,-0.00014689316147853404,0.08033255520788263,-0.0019624672514313435,0.12481920409861225
2019-11-12,54.50599927902222,1,1300,0.0,70857.79906272888,84476.10139846802,155333.9004611969,0.0004521227972678066,0.03555933640798048,0.0009916745101821167,0.08140389346540222,0.0015646460846321375,0.12657914806222426
2019-11-13,54.62500028610229,1,1300,0.0,71012.50037193298,84476.10139846802,155488.601770401,0.0009959275389646027,0.036590678469341054,0.0021832643865657975,0.0837648840734988,0.0007115345908383919,0.12738074809538769
2019-11-14,54.66199998855591,1,1300,0.0,71060.59998512268,84476.10139846802,155536.7013835907,0.000309344946459289,0.03691134255727224,0.000677340087136491,0.08449896147451263,0.0008370427393644686,0.12832441396508032
2019-11-15,54.76799917221069,1,1300,0.0,71198.3989238739,84476.10139846802,155674.50032234192,0.0008859577033935029,0.03783000214894705,0.0019391749968344918,0.08660199474469699,0.007695488006902673,0.137007420960644
2019-11-18,54.79699926376343,1,1300,0.0,71236.09904289246,84476.10139846802,155712.20044136047,0.00024217273182491894,0.03808133627573729,0.0005295079606897346,0.08717735915101565,0.0005031528617669423,0.13757950949835052
2019-11-19,54.811000728607176,1,1300,0.0,71254.30094718933,84476.10139846802,155730.40234565735,0.00011689452878638207,0.038202682304383284,0.0002555151747698492,0.08745514946394506,-0.0005925944462060739,0.13690538619890402
2019-11-20,54.775,1,1300,0.0,71207.5,84476.10139846802,155683.60139846802,-0.00030052543680869626,0.0378906759897879,-0.0006568157510101758,0.08674089179325994,-0.003756184245747196,0.1326349600983585
2019-11-21,54.585999488830566,1,1300,0.0,70961.79933547974,84476.10139846802,155437.90073394775,-0.0015782051694153143,0.03625267155965295,-0.003450488565393539,0.08299110477258176,-0.0015827522106851566,0.13084227961136352
2019-11-22,54.605998229980464,1,1300,0.0,70987.79769897461,84476.10139846802,155463.89909744263,0.00016725884338453234,0.0364259939829521,0.0003663712552151033,0.08338788158302401,0.0021749356911917594,0.13330178884639898
2019-11-25,54.83399991989136,1,1300,0.0,71284.19989585876,84476.10139846802,155760.30129432678,0.0019065660812891405,0.03840200862884635,0.004175396427158695,0.08791145547301271,0.007507291353015866,0.1418098155661629
2019-11-26,54.89999904632568,1,1300,0.0,71369.99876022339,84476.10139846802,155846.1001586914,0.0005508391011808111,0.0389740010579438,0.0012036168532432168,0.08922088403565631,0.0021955703874654287,0.1443167393853373
2019-11-27,55.04899864196777,1,1300,0.0,71563.6982345581,84476.10139846802,156039.79963302612,0.00124288945400286,0.04026533088684192,0.002714018182702782,0.09217704931990878,0.004174424362754614,0.14909360306093533
2019-11-29,54.94600057601929,1,1300,0.0,71429.80074882507,84476.10139846802,155905.9021472931,-0.0008580982931786219,0.03937268098195501,-0.00187102524095617,0.09013355849303828,-0.004011219709926239,0.14448433615178713
2019-12-02,54.51399974822997,1,1300,0.0,70868.19967269896,84476.10139846802,155344.301071167,-0.0036021797019302193,0.03562867380778112,-0.007862279752129164,0.08156262348898191,-0.008631020716408422,0.13460626813685606
2019-12-03,54.482999038696285,1,1300,0.0,70827.89875030518,84476.10139846802,155304.0001487732,-0.00025942968049619264,0.03536000099182246,-0.0005686742795769639,0.08094756664325198,-0.00663809511563529,0.12707464381016753
2019-12-04,54.47700147628783,1,1300,0.0,70820.10191917418,84476.10139846802,155296.2033176422,-5.02036723041277e-05,0.035308022117615856,-0.00011008135591417112,0.08082857446944369,0.00632356747139462,0.13420177636559916
2019-12-05,54.4540015220642,1,1300,0.0,70790.20197868346,84476.10139846802,155266.3033771515,-0.0001925349097529061,0.035108689181011066,-0.00042219567157419924,0.08037225332358888,0.0015002511791302187,0.1359033639179632
2019-12-06,54.66700057983399,1,1300,0.0,71067.10075378418,84476.10139846802,155543.2021522522,0.0017833797100721416,0.03695468101501587,0.003911540966984317,0.08459817365205735,0.009135724328457329,0.14628066391448513
