index,close,STOCH_signal,Position,Entry/Exit Position,Portfolio Holdings,Portfolio Cash,Portfolio Total,Portfolio Daily Returns,Portfolio Cumulative Returns,Base Daily Returns,Base Cumulative Returns,Market Daily Returns,Market Cumulative Returns
2019-06-04,165.16000204086305,0,200,-200.0,33032.00040817261,117833.19952011108,150865.1999282837,0.005767999521891332,0.005767999521891332,0.013270181606087172,0.013270181606087172,0.021432370568193138,0.021432370568193138
2019-06-05,166.24499549865723,0,200,0.0,33248.999099731445,117833.19952011108,151082.19861984253,0.0014383614754229779,0.007214657465616892,0.006569347568340156,0.019926705609692785,0.008161854781411959,0.029769153245804203
2019-06-06,166.90500411987307,0,200,0.0,33381.00082397462,117833.19952011108,151214.2003440857,0.000873707991073891,0.008094668960571427,0.003970096177849491,0.023975912725320514,0.006135586748687638,0.036087391216666376
2019-06-07,168.2960041999817,0,200,0.0,33659.20083999634,117833.19952011108,151492.40036010742,0.0018397744086777745,0.009949335734049658,0.008334082536612275,0.03250981249747631,0.01049769746289475,0.04696392319477871
2019-06-10,168.6550008773804,0,200,0.0,33731.000175476074,117833.19952011108,151564.19969558716,0.0004739467808885234,0.010427997970581249,0.0021331265653348197,0.0347122866074836,0.0046600444669098184,0.05184282163211673
2019-06-11,168.58500490188598,0,200,0.0,33717.0009803772,117833.19952011108,151550.20050048828,-9.236478750918042e-05,0.010334670003255386,-0.0004150246072175401,0.03428285554715127,-0.00034988023558091275,0.05147480261788995
2019-06-12,168.4890025138855,0,200,0.0,33697.8005027771,117833.19952011108,151531.00002288818,-0.00012669384492192126,0.010206666819254862,-0.0005694598286267727,0.03369387300947979,-0.0020375791387226005,0.04933233949518323
2019-06-13,169.15499849319457,0,200,0.0,33830.999698638916,117833.19952011108,151664.19921875,0.0008790227467758704,0.011094661458333599,0.003952756377996636,0.03777981305891398,0.004097381912668174,0.05363185484340849
2019-06-14,168.99899883270265,0,200,0.0,33799.79976654053,117833.19952011108,151632.9992866516,-0.000205717184801113,0.010886661911011064,-0.0009222290909611797,0.036822742325298696,-0.001611511904139773,0.05193391456674745
2019-06-17,168.50399532318116,0,200,0.0,33700.79906463623,117833.19952011108,151533.9985847473,-0.0006528968125014689,0.010226657231649172,-0.0029290322010221415,0.03378585512627574,0.0009317492412306283,0.05291405319346976
2019-06-18,169.5710048675537,0,200,0.0,33914.20097351074,117833.19952011108,151747.40049362183,0.0014082774220147698,0.011649336624145912,0.006332250712074217,0.04033204634353127,0.009717399870633026,0.06314564007775969
2019-06-19,170.04299716949464,0,200,0.0,34008.599433898926,117833.19952011108,151841.79895401,0.0006220762931101742,0.012278659693400362,0.0027834493421183826,0.04322775789351074,0.002985163546397107,0.06631930368703087
2019-06-20,171.36199693679808,0,200,0.0,34272.39938735962,117833.19952011108,152105.5989074707,0.001737334220734521,0.01403732604980501,0.0077568602604003445,0.051319929831261435,0.009472185190685156,0.07641967760395696
2019-06-21,171.17700204849243,0,200,0.0,34235.400409698486,117833.19952011108,152068.59992980957,-0.0002432453369690668,0.013790666198730817,-0.001079556095356926,0.050184970992841915,-0.0012592227925193322,0.07506422541160185
2019-06-24,171.28499479293825,0,200,0.0,34256.99895858765,117833.19952011108,152090.19847869873,0.0001420316153311063,0.013934656524658529,0.0006308834899166893,0.05084751535239995,-0.0017318870104667816,0.07320233564419398
2019-06-25,170.2260004043579,0,200,0.0,34045.20008087158,117833.19952011108,151878.39960098267,-0.001392587292505465,0.012522664006551443,-0.006182645420052868,0.04435049777443245,-0.009496397343734198,0.06301077983469305
2019-06-26,170.1439937591553,0,200,0.0,34028.79875183106,117833.19952011108,151861.99827194214,-0.00010798987271143368,0.012413321812947853,-0.0004817515832351571,0.04384738026867718,-0.0012339337557076835,0.06169909495077386
2019-06-27,170.3920008659363,0,200,0.0,34078.400173187256,117833.19952011108,151911.59969329834,0.0003266216823210044,0.01274399795532255,0.0014576306885805135,0.04536892424435113,0.003823175554131808,0.06575815697643361
2019-06-28,171.12700090408325,0,200,0.0,34225.40018081665,117833.19952011108,152058.59970092773,0.0009676680906933743,0.013723998006185179,0.004313582999270205,0.049878209863936984,0.0057574526279098315,0.0718942090780339
2019-07-01,171.7580039024353,0,200,0.0,34351.60078048706,117833.19952011108,152184.80030059814,0.0008299471382653412,0.014565335337321406,0.00368733744539651,0.05374946510027412,0.007672301032188189,0.08011810412473985
2019-07-02,172.36400585174562,0,200,0.0,34472.80117034912,117833.19952011108,152306.0006904602,0.0007964027263080986,0.015373337936401832,0.0035282312063580346,0.057467336846724004,0.002928125887423194,0.083280825906902
2019-07-03,173.36800575256348,0,200,0.0,34673.601150512695,117833.19952011108,152506.80067062378,0.00131839835103853,0.01671200447082577,0.005824881452809905,0.06362695872407476,0.007672378673070135,0.09159216661253589
2019-07-05,172.98900203704835,0,200,0.0,34597.80040740967,117833.19952011108,152430.99992752075,-0.0004970318882154823,0.01620666618347233,-0.0021861226001298473,0.061301739791500776,-0.00180590159841032,0.08962085857403812
2019-07-08,172.41499576568603,0,200,0.0,34482.99915313721,117833.19952011108,152316.1986732483,-0.000753135873457822,0.015441324488322472,-0.003318166268393097,0.05778016415793763,-0.004835444424841517,0.08435205746825525
2019-07-09,172.6289999961853,0,200,0.0,34525.79999923706,117833.19952011108,152358.99951934814,0.0002809999623984982,0.015726663462321655,0.0012412158788677186,0.05909309769404181,0.0012365569653400854,0.08569292055779854
2019-07-10,173.19899749755862,0,200,0.0,34639.799499511726,117833.19952011108,152472.9990196228,0.0007482295147269724,0.01648666013081934,0.003301864121242115,0.06259007919437298,0.0045106896075925995,0.09059014433159551
2019-07-11,173.24599590301514,0,200,0.0,34649.19918060303,117833.19952011108,152482.3987007141,6.164816821163654e-05,0.01654932467142789,0.0002713549508690516,0.0628784182731068,0.002285226738359958,0.09308239009001396
