index,close,RSI_signal,Position,Entry/Exit Position,Portfolio Holdings,Portfolio Cash,Portfolio Total,Portfolio Daily Returns,Portfolio Cumulative Returns,Base Daily Returns,Base Cumulative Returns,Market Daily Returns,Market Cumulative Returns
2019-06-04,50.74599981307984,0,650,0.0,32984.8998785019,117238.05069923401,150222.9505777359,0.0014863371849060947,0.0014863371849060947,0.0068051682666725455,0.0068051682666725455,0.021432370568193138,0.021432370568193138
2019-06-05,51.06300086975097,0,650,0.0,33190.950565338135,117238.05069923401,150429.00126457214,0.0013716325371309068,0.0028600084304810647,0.006246818622921868,0.013094497541454864,0.008161854781411959,0.029769153245804203
2019-06-06,51.21899948120117,0,650,0.0,33292.34966278076,117238.05069923401,150530.40036201477,0.0006740661480846288,0.0035360024134318824,0.0030550223996452797,0.016189523924401428,0.006135586748687638,0.036087391216666376
2019-06-07,51.70600023269653,0,650,0.0,33608.90015125275,117238.05069923401,150846.95085048676,0.002102900727764645,0.005646339003245071,0.00950820508850625,0.025851662326666247,0.01049769746289475,0.04696392319477871
2019-06-10,51.7709997177124,0,650,0.0,33651.14981651306,117238.05069923401,150889.20051574707,0.0002800829915494685,0.005928003438313789,0.001257097526850659,0.02714125791429267,0.0046600444669098184,0.05184282163211673
2019-06-11,51.73699998855592,0,650,0.0,33629.04999256135,117238.05069923401,150867.10069179535,-0.00014646392105055472,0.005780671278635685,-0.0006567331004203592,0.026466700251412956,-0.00034988023558091275,0.05147480261788995
2019-06-12,51.74700040817261,0,650,0.0,33635.550265312195,117238.05069923401,150873.6009645462,4.308608517722412e-05,0.005824006430307893,0.00019329338034479449,0.026665109469715897,-0.0020375791387226005,0.04933233949518323
2019-06-13,51.87699937820435,0,650,0.0,33720.04959583283,117238.05069923401,150958.10029506683,0.0005600670361178839,0.006387335300445551,0.002512203007059899,0.02924430064496919,0.004097381912668174,0.05363185484340849
2019-06-14,51.79099864959717,0,650,0.0,33664.14912223816,117238.05069923401,150902.19982147217,-0.0003703045645473413,0.006014665476481218,-0.0016577814761451481,0.027538038508931884,-0.001611511904139773,0.05193391456674745
2019-06-17,51.912001609802246,0,650,0.0,33742.80104637146,117238.05069923401,150980.85174560547,0.0005212112495798227,0.006539011637369807,0.0023363704767260796,0.029938748045817087,0.0009317492412306283,0.05291405319346976
