index,close,BB_signal,Position,Entry/Exit Position,Portfolio Holdings,Portfolio Cash,Portfolio Total,Portfolio Daily Returns,Portfolio Cumulative Returns,Base Daily Returns,Base Cumulative Returns,Market Daily Returns,Market Cumulative Returns
2019-01-15,55.25200095176696,0,350,0.0,19338.200333118435,128113.10018658638,147451.30051970482,0.0014702715388532628,-0.016991329868634275,0.011320901823706375,-0.10202417829885468,0.010721688622945758,-0.07104112522668393
2019-01-16,55.3214991569519,0,350,0.0,19362.524704933167,128113.10018658638,147475.62489151955,0.0001649654613353757,-0.016829167389869393,0.0012578405123393477,-0.10089466793121782,0.0022219854881162515,-0.06897699208788077
2019-01-17,55.65200188159943,0,350,0.0,19478.200658559803,128113.10018658638,147591.30084514618,0.0007843733750017012,-0.016057994365691775,0.005974218516925367,-0.09552321620770621,0.0075914003822110665,-0.061909223669769364
2019-01-18,56.31499881744384,0,350,0.0,19710.249586105347,128113.10018658638,147823.34977269173,0.0015722398692659123,-0.014511001515388089,0.011913263017113929,-0.08474794638951533,0.01318305304897005,-0.049542323200658434
2019-01-22,55.51499977111816,0,350,0.0,19430.249919891357,128113.10018658638,147543.35010647774,-0.0018941504616458715,-0.01637766595681467,-0.014205789987122852,-0.09774982484838879,-0.014157306164566674,-0.06299824352756944
2019-01-23,55.65900111198425,0,350,0.0,19480.65038919449,128113.10018658638,147593.75057578087,0.0003415977017382499,-0.016041662828127135,0.002593917706201765,-0.09540946214363943,0.0022029127742235755,-0.060934110388766394
2019-01-24,56.0690013885498,0,350,0.0,19624.15048599243,128113.10018658638,147737.2506725788,0.0009722640439593366,-0.015084995516140953,0.007366288800990883,-0.0887459869951458,0.0013757255543636049,-0.059642213447197
2019-01-25,56.713999962806696,0,350,0.0,19849.899986982342,128113.10018658638,147963.00017356873,0.001528047259321319,-0.013579998842874974,0.011503657248809418,-0.07826323316293582,0.008488694060713842,-0.05165980388954017
2019-01-28,56.03800235986709,0,350,0.0,19613.300825953484,128113.10018658638,147726.40101253986,-0.0015990427387341244,-0.015157326583067343,-0.01191941325568513,-0.08924979459982585,-0.007846827493937836,-0.059101265813986115
2019-01-29,55.584999203681946,0,350,0.0,19454.74972128868,128113.10018658638,147567.84990787506,-0.0010732753494167024,-0.016214333947499382,-0.008083856260186373,-0.09661216834921604,-0.0014562465775435074,-0.06047144637545954
2019-01-30,57.02049901485443,0,350,0.0,19957.17465519905,128113.10018658638,148070.27484178543,0.0034047045763967443,-0.012864834388096935,0.025825309557212295,-0.07328189794661577,0.01554926091974429,-0.045862471753601586
2019-01-31,56.964998948574056,0,350,0.0,19937.74963200092,128113.10018658638,148050.8498185873,-0.0001311878648087017,-0.012994334542751118,-0.0009733353309643311,-0.07418390541718856,0.008597395948725328,-0.037659373633729176
2019-02-01,57.2154988527298,0,350,0.0,20025.42459845543,128113.10018658638,148138.5247850418,0.0005921949557325945,-0.012409834766387795,0.0043974354213871525,-0.07011268892917977,0.0008986100931438479,-0.036794604633834105
2019-02-04,57.9589982509613,0,350,0.0,20285.649387836456,128113.10018658638,148398.74957442284,0.0017566314350614398,-0.010675002837180925,0.012994720191905174,-0.05802906351181136,0.006776236617404008,-0.03026769696367282
2019-02-05,58.35099847316742,0,350,0.0,20422.849465608597,128113.10018658638,148535.94965219498,0.0009245366161481083,-0.00976033565203327,0.0067634057529559755,-0.051658131860849776,0.00470842037697472,-0.025701789627845972
2019-02-06,58.50500084161759,0,350,0.0,20476.750294566154,128113.10018658638,148589.85048115253,0.00036288069712253623,-0.009400996792316318,0.0026392413579860996,-0.049155228780947136,-0.0022244379802809355,-0.027869055571117518
2019-02-07,57.84149928092956,0,350,0.0,20244.524748325348,128113.10018658638,148357.62493491173,-0.001562862776218088,-0.010949167100588353,-0.011340937546248875,-0.05993869994751977,-0.009357140143940179,-0.03696542105639944
2019-02-08,58.21249861717224,0,350,0.0,20374.374516010284,128113.10018658638,148487.47470259666,0.0008752483584304471,-0.010083501982688925,0.0064140684604452325,-0.05390908241196801,0.0006762010869560964,-0.03631421602734142
2019-02-11,58.13749949932099,0,350,0.0,20348.124824762344,128113.10018658638,148461.22501134872,-0.00017678050825842284,-0.010258499924341802,-0.0012883679559001493,-0.05512799563355664,0.0007091030986317026,-0.035630863451819095
2019-02-12,58.79325037002563,0,350,0.0,20577.637629508972,128113.10018658638,148690.73781609535,0.0015459444358558727,-0.00872841455936424,0.011279309849098418,-0.044470491528568856,0.0128902247439735,-0.02319992854556141
2019-02-13,58.82249774932861,0,350,0.0,20587.874212265015,128113.10018658638,148700.9743988514,6.884479091562312e-05,-0.008660170674324008,0.0004974615133352955,-0.043995152373248136,0.003023994668760688,-0.02024609033703817
2019-02-14,58.90199975967407,0,350,0.0,20615.699915885925,128113.10018658638,148728.8001024723,0.0001871252272112045,-0.00847466598351787,0.0013515578798481975,-0.04270305648826511,-0.002651641555101225,-0.022844046517673355
2019-02-15,59.35450174808502,0,350,0.0,20774.075611829758,128113.10018658638,148887.17579841614,0.0010648623254858602,-0.007418828010558931,0.007682285665294941,-0.035348827901694246,0.01087875260858695,-0.012213808639731205
2019-02-19,59.46549942493439,0,350,0.0,20812.92479872704,128113.10018658638,148926.02498531342,0.0002609303769041116,-0.007159833431243823,0.0018700801721911464,-0.033544852871672304,0.0014987433214488366,-0.010733370682410648
2019-02-20,59.560000681877135,0,350,0.0,20846.000238656998,128113.10018658638,148959.10042524338,0.00022209308234222291,-0.006939330498377361,0.0015891778906529375,-0.03200898371954819,0.0017771107537685182,-0.008975334317106065
2019-02-21,59.54150025844574,0,350,0.0,20839.52509045601,128113.10018658638,148952.6252770424,-4.346930253007475e-05,-0.006982498153050631,-0.00031061825419065325,-0.03230965939909747,-0.003526436790880272,-0.012470120158840081
2019-02-22,60.21099987030029,0,350,0.0,21073.849954605103,128113.10018658638,149186.95014119148,0.0015731502799178898,-0.005420332392056748,0.011244251638748093,-0.021428705700995088,0.006411102394986878,-0.006138964981069361
2019-02-25,60.390502333641045,0,350,0.0,21136.675816774365,128113.10018658638,149249.77600336075,0.0004211217007239476,-0.005001493310928251,0.002981223758572682,-0.018511365708973715,0.0012318625699112573,-0.0049146647723362635
2019-02-26,60.46899788379669,0,350,0.0,21164.149259328842,128113.10018658638,149277.24944591522,0.00018407694329702906,-0.004818337027231778,0.001299799589709938,-0.017235627184817304,-0.0007904570968998437,-0.005701237037587958
2019-02-27,60.411998319625845,0,350,0.0,21144.199411869045,128113.10018658638,149257.29959845543,-0.00013364291969364395,-0.004951336010297069,-0.0009426245872369288,-0.018162005046093332,-0.0005440493877303387,-0.006242184670798734
2019-02-28,60.267500448226926,0,350,0.0,21093.625156879425,128113.10018658638,149206.7253434658,-0.00033883940769185994,-0.00528849771022788,-0.002391873724064131,-0.020510437547511362,-0.0028255083152146643,-0.009050055641320998
2019-03-01,60.57649774551391,0,350,0.0,21201.77421092987,128113.10018658638,149314.87439751625,0.0007248269392783335,-0.004567504016558255,0.005127096610758386,-0.015488499931587962,0.00689532059343434,-0.00221713808292201
2019-03-04,60.3424997806549,0,350,0.0,21119.874923229214,128113.10018658638,149232.9751098156,-0.0005485005297102274,-0.005113499267895949,-0.0038628506692819364,-0.01929152083854302,-0.003880558492514008,-0.00608909284141923
2019-03-05,60.259500575065616,0,350,0.0,21090.825201272964,128113.10018658638,149203.92538785934,-0.00019466020787217708,-0.005307164080937676,-0.0013754684656913652,-0.020640454425665755,-0.001131532823106185,-0.0072137356561123855
2019-03-06,60.00549867153168,0,350,0.0,21001.92453503609,128113.10018658638,149115.02472162247,-0.0005958332932982646,-0.005899835189183467,-0.0042151345615206726,-0.02476858669437132,-0.006524098653592381,-0.013690771186623318
2019-03-07,59.54499969482421,0,350,0.0,20840.749893188473,128113.10018658638,148953.85007977486,-0.0010808745942838538,-0.006974332801500838,-0.007674279639408144,-0.03225278527321396,-0.00812571755868352,-0.0217052414054838
2019-03-08,59.56099808216094,0,350,0.0,20846.34932875633,128113.10018658638,148959.4495153427,3.7591747812149023e-05,-0.006937003231048511,0.0002686772595301701,-0.031992773603643165,-0.0021316888487414865,-0.023790661433161997
2019-03-11,60.55599856376648,0,350,0.0,21194.599497318268,128113.10018658638,149307.69968390465,0.0023378857111449047,-0.004615335440635637,0.01670557098846781,-0.015821660165728946,0.014666041867757107,-0.009473534402045236
2019-03-12,60.88400251865387,0,350,0.0,21309.400881528854,128113.10018658638,149422.50106811523,0.0007688912524512759,-0.0038499928792318228,0.00541653944558429,-0.01049081936652696,0.0029533182046204143,-0.0065481945590364354
2019-03-13,61.20599784851074,0,350,0.0,21422.09924697876,128113.10018658638,149535.19943356514,0.000754226201839181,-0.003098670442899021,0.005288668887335701,-0.005257632949177693,0.006949583813841809,0.00035588202788794376
2019-03-14,61.30449905395508,0,350,0.0,21456.574668884277,128113.10018658638,149569.67485547066,0.00023055054619991466,-0.0028688342968622438,0.0016093390992191203,-0.0036567551642330276,-0.0008680223820187738,-0.0005124492676964465
2019-03-15,61.79149837493896,0,350,0.0,21627.024431228638,128113.10018658638,149740.12461781502,0.0011396010756128394,-0.0017325025478999168,0.007943940958644369,0.004258136747286478,0.00498490290027398,0.004469899122736765
2019-03-18,62.04600186347961,0,350,0.0,21716.100652217865,128113.10018658638,149829.20083880424,0.0005948720906743254,-0.0011386610746383363,0.004118746028723308,0.008394420959827453,0.0037059469012648005,0.008192411232804453
2019-03-19,62.17649793624878,0,350,0.0,21761.774277687073,128113.10018658638,149874.87446427345,0.000304837943561731,-0.0008341702381770011,0.002103214854299651,0.010515291084983058,-0.0001305615560248663,0.008060780062821404
2019-03-20,62.0729998588562,0,350,0.0,21725.54995059967,128113.10018658638,149838.65013718605,-0.00024169713046895414,-0.001075665752093058,-0.0016645851861695204,0.008833202301045118,-0.0029443536044478913,0.005092692671540888
2019-03-21,63.32649762630462,0,350,0.0,22164.27416920662,128113.10018658638,150277.374355793,0.0029279776493265075,0.0018491623719532058,0.020193929249410658,0.029205508612768716,0.010852481049954399,0.01600044207220641
2019-03-22,62.09344954490661,0,350,0.0,21732.707340717316,128113.10018658638,149845.8075273037,-0.0028718017621703895,-0.0010279498179754931,-0.01947128181119917,0.00916555811293085,-0.018974501239482744,-0.0032776595752076476
2019-03-25,61.861999964714045,0,350,0.0,21651.699987649914,128113.10018658638,149764.8001742363,-0.0005406047349882925,-0.0015679988384248444,-0.0037274395590661813,0.00540395448997355,-0.000839020658475631,-0.004113930209588279
2019-03-26,62.13800084590912,0,350,0.0,21748.30029606819,128113.10018658638,149861.40048265457,0.0006450134364408555,-0.0009239967823031492,0.004461557682462702,0.009889622227106765,0.007182725862306283,0.0030392464198059077
2019-03-27,61.856502485275264,0,350,0.0,21649.775869846344,128113.10018658638,149762.87605643272,-0.0006574369777977429,-0.0015808262904488668,-0.004530212700790237,0.005314607434097285,-0.0046443248906916645,-0.0016191937186822436
2019-03-28,62.03699898719787,0,350,0.0,21712.949645519253,128113.10018658638,149826.04983210564,0.0004218253370689151,-0.0011596677859627702,0.0029179875141756018,0.008248102906408317,0.003589481529391092,0.0019644757447632166
2019-03-29,62.54999983310699,0,350,0.0,21892.499941587444,128113.10018658638,150005.60012817383,0.001198391710049096,3.733418782525533e-05,0.008269272438774511,0.01658558115521891,0.0067342800173637585,0.008711985091879537
2019-04-01,63.27850129604339,0,350,0.0,22147.475453615185,128113.10018658638,150260.57564020157,0.0016997732871963933,0.001737170934676735,0.011646706073223934,0.028425454617211354,0.011568600124275408,0.020381370687971634
2019-04-02,63.59199781417847,0,350,0.0,22257.199234962463,128113.10018658638,150370.29942154884,0.0007302233528641011,0.002468662810325206,0.004954234245662992,0.033520515223587566,1.745570720723677e-05,0.020399182166418006
2019-04-03,64.09199793338776,0,350,0.0,22432.199276685715,128113.10018658638,150545.2994632721,0.0011637939300277456,0.003635329755146799,0.007862626374317339,0.04164670088498257,0.002148376881724312,0.022591384179514673
2019-04-04,63.831498408317564,0,350,0.0,22341.024442911148,128113.10018658638,150454.12462949753,-0.0006056305583742594,0.003027497529983103,-0.004064462545557368,0.03741296688353213,0.0020846350796801527,0.024723114051153905
2019-04-05,64.15399866104126,0,350,0.0,22453.89953136444,128113.10018658638,150566.99971795082,0.0007502292724195225,0.003779998119671779,0.005052368513437155,0.042654359492845906,0.004636432770241061,0.029474173877564125
2019-04-08,64.43899927139282,0,350,0.0,22553.649744987484,128113.10018658638,150666.74993157387,0.0006624971860360596,0.004444999543825379,0.004442444996411998,0.047286294135162166,0.0010474599539205265,0.030552506848296357
2019-04-09,64.15499885082244,0,350,0.0,22454.249597787853,128113.10018658638,150567.34978437424,-0.000659735125664862,0.003782331895827884,-0.004407275466434157,0.0426706149446876,-0.006067494393846573,0.02429963529042989
2019-04-10,64.6524979352951,0,350,0.0,22628.374277353287,128113.10018658638,150741.47446393967,0.0011564570925555184,0.004943163092930636,0.007754642559179015,0.050756152870543136,0.0034778715639784963,0.027862017864999977
2019-04-11,64.46399936676025,0,350,0.0,22562.399778366085,128113.10018658638,150675.49996495247,-0.0004376665361793819,0.004503333099682649,-0.002915565129803732,0.04769260487130711,3.8123067008344336e-05,0.027901203117582485
2019-04-12,64.81199827194214,0,350,0.0,22684.199395179752,128113.10018658638,150797.29958176613,0.0008083571439416737,0.005315330545107022,0.00539834494602176,0.053348410949798586,0.006609324208602496,0.03469493542339919
2019-04-15,64.72949912548066,0,350,0.0,22655.32469391823,128113.10018658638,150768.4248805046,-0.00019148022770698603,0.005122832536696986,-0.0012728992881122503,0.05200760450736652,-0.0006293691084816588,0.034043730394341276
2019-04-16,65.05549890995024,0,350,0.0,22769.424618482586,128113.10018658638,150882.52480506897,0.0007567892591222591,0.005883498700459233,0.005036340291118657,0.057305872792510204,0.0005093580038946222,0.034570428844794776
2019-04-17,65.35349898338318,0,350,0.0,22873.724644184113,128113.10018658638,150986.8248307705,0.0006912664394784773,0.006578832205136109,0.004580705373506078,0.062149079485450454,-0.0022738117853239315,0.032218010410939746
2019-04-18,65.541499876976,0,350,0.0,22939.5249569416,128113.10018658638,151052.62514352798,0.0004358016855525726,0.007017500956852718,0.0028766767888070977,0.06520453908865909,0.0015790922795098083,0.03384797790195071
2019-04-22,65.682000041008,0,350,0.0,22988.7000143528,128113.10018658638,151101.80020093918,0.00032554917443161635,0.007345334672927306,0.002143682465242769,0.06748799938100047,0.001012017561471401,0.03489425021147907
2019-04-23,66.31899878978729,0,350,0.0,23211.64957642555,128113.10018658638,151324.74976301193,0.0014754924281263904,0.00883166508674571,0.009698223994116795,0.07784073711002892,0.008841205788409079,0.04404396324684012
2019-04-24,66.24499802589416,0,350,0.0,23185.749309062958,128113.10018658638,151298.84949564934,-0.00017115684911528373,0.008658996637661787,-0.0011158305348921704,0.07663804950381081,-0.002191763174733685,0.04175566613539261
