index,close,SMA_signal,Position,Entry/Exit Position,Portfolio Holdings,Portfolio Cash,Portfolio Total,Portfolio Daily Returns,Portfolio Cumulative Returns,Base Daily Returns,Base Cumulative Returns,Market Daily Returns,Market Cumulative Returns
2019-06-04,165.16000204086305,1,400,0.0,66064.00081634521,84801.19911193848,150865.1999282837,0.005767999521891332,0.005767999521891332,0.013270181606087172,0.013270181606087172,0.021432370568193138,0.021432370568193138
2019-06-05,166.24499549865723,1,400,0.0,66497.99819946289,84801.19911193848,151299.19731140137,0.002876722950846178,0.008661315409342674,0.006569347568340156,0.019926705609692785,0.008161854781411959,0.029769153245804203
2019-06-06,166.90500411987307,1,400,0.0,66762.00164794923,84801.19911193848,151563.2007598877,0.0017449097759782983,0.010421338399251523,0.003970096177849491,0.023975912725320514,0.006135586748687638,0.036087391216666376
2019-06-07,168.2960041999817,1,400,0.0,67318.40167999268,84801.19911193848,152119.60079193115,0.0036710760214475613,0.014130671946207984,0.008334082536612275,0.03250981249747631,0.01049769746289475,0.04696392319477871
2019-06-10,168.6550008773804,1,400,0.0,67462.00035095215,84801.19911193848,152263.19946289062,0.0009439853260979625,0.015087996419271166,0.0021331265653348197,0.0347122866074836,0.0046600444669098184,0.05184282163211673
2019-06-11,168.58500490188598,1,400,0.0,67434.0019607544,84801.19911193848,152235.20107269287,-0.00018388153077375513,0.01490134048461944,-0.0004150246072175401,0.03428285554715127,-0.00034988023558091275,0.05147480261788995
2019-06-12,168.4890025138855,1,400,0.0,67395.6010055542,84801.19911193848,152196.80011749268,-0.00025224754149899553,0.01464533411661817,-0.0005694598286267727,0.03369387300947979,-0.0020375791387226005,0.04933233949518323
2019-06-13,169.15499849319457,1,400,0.0,67661.99939727783,84801.19911193848,152463.1985092163,0.0017503547480497428,0.016421323394775644,0.003952756377996636,0.03777981305891398,0.004097381912668174,0.05363185484340849
2019-06-14,168.99899883270265,1,400,0.0,67599.59953308105,84801.19911193848,152400.79864501953,-0.00040927820488434463,0.016005324300130352,-0.0009222290909611797,0.036822742325298696,-0.001611511904139773,0.05193391456674745
2019-06-17,168.50399532318116,1,400,0.0,67401.59812927246,84801.19911193848,152202.79724121094,-0.0012992150012927084,0.014685314941406347,-0.0029290322010221415,0.03378585512627574,0.0009317492412306283,0.05291405319346976
2019-06-18,169.5710048675537,1,400,0.0,67828.40194702148,84801.19911193848,152629.60105895996,0.0028041785399819386,0.017530673726399826,0.006332250712074217,0.04033204634353127,0.009717399870633026,0.06314564007775969
2019-06-19,170.04299716949464,1,400,0.0,68017.19886779785,84801.19911193848,152818.39797973633,0.001236961372279577,0.01878931986490895,0.0027834493421183826,0.04322775789351074,0.002985163546397107,0.06631930368703087
2019-06-20,171.36199693679808,1,400,0.0,68544.79877471924,84801.19911193848,153345.99788665771,0.0034524632759946883,0.022306652577718245,0.0077568602604003445,0.051319929831261435,0.009472185190685156,0.07641967760395696
2019-06-21,171.17700204849243,1,400,0.0,68470.80081939697,84801.19911193848,153271.99993133545,-0.0004825555041675367,0.021813332875569857,-0.001079556095356926,0.050184970992841915,-0.0012592227925193322,0.07506422541160185
2019-06-24,171.28499479293825,1,400,0.0,68513.9979171753,84801.19911193848,153315.19702911377,0.00028183293620287486,0.022101313527425503,0.0006308834899166893,0.05084751535239995,-0.0017318870104667816,0.07320233564419398
