index,close,SMA_signal,Position,Entry/Exit Position,Portfolio Holdings,Portfolio Cash,Portfolio Total,Portfolio Daily Returns,Portfolio Cumulative Returns,Base Daily Returns,Base Cumulative Returns
2018-11-26,56.35649900436401,0,350,0.0,19724.774651527405,127299.00138020515,147023.77603173256,0.002307314750735534,-0.01984149312178285,0.01745814179373073,-0.08407347010252986
2018-11-27,56.45100255012511,0,350,0.0,19757.85089254379,127299.00138020515,147056.85227274895,0.00022497205492300054,-0.019620984848340184,0.0016768881571898042,-0.08253756375168886
2018-11-28,58.18999924659728,0,350,0.0,20366.499736309048,127299.00138020515,147665.5011165142,0.004138867617242248,-0.015563325889905166,0.03080541740473164,-0.0542747504498976
2018-11-29,57.70900216102599,0,350,0.0,20198.150756359097,127299.00138020515,147497.15213656425,-0.0011400698110055618,-0.016685652422904762,-0.008265975112543344,-0.06209209182598263
2018-11-30,58.11750135421753,0,350,0.0,20341.125473976135,127299.00138020515,147640.1268541813,0.0009693388349942822,-0.015732487638791204,0.007078604340648553,-0.05545301283605342
2018-12-03,59.172501754760745,0,350,0.0,20710.37561416626,127299.00138020515,148009.3769943714,0.002501014785464273,-0.013270820037523667,0.018152886410466085,-0.038306758668718355
2018-12-04,57.31499834060669,0,350,0.0,20060.24941921234,127299.00138020515,147359.2507994175,-0.004392466262314154,-0.017604994670549767,-0.03139132805052658,-0.06849558669132283
2018-12-06,57.37149949073791,0,350,0.0,20080.02482175827,127299.00138020515,147379.02620196342,0.00013419858229912762,-0.017473158653576792,0.0009858004321214864,-0.06757730923816008
2018-12-07,55.72849910259246,0,350,0.0,19504.97468590736,127299.00138020515,146803.97606611252,-0.003901845131361381,-0.021306826225916176,-0.028637919572081283,-0.09427995526338129
2018-12-10,56.318998551368715,0,350,0.0,19711.64949297905,127299.00138020515,147010.6508731842,0.001407828402267608,-0.019928994178771586,0.010596004885923493,-0.08468294124407327
2018-12-11,56.361499869823454,0,350,0.0,19726.52495443821,127299.00138020515,147025.52633464336,0.00010118628392441487,-0.019829824435710464,0.0007546533061302263,-0.08399219419952575
2018-12-12,56.72600131034851,0,350,0.0,19854.10045862198,127299.00138020515,147153.10183882713,0.0008677098961265006,-0.0189793210744853,0.006467206184486374,-0.07806818285281514
2018-12-13,56.8172516465187,0,350,0.0,19886.038076281544,127299.00138020515,147185.0394564867,0.00021703665950956186,-0.018766403623421524,0.0016086156976049537,-0.07658514885963075
2018-12-14,55.6449998497963,0,350,0.0,19475.749947428703,127299.00138020515,146774.75132763386,-0.0027875667959728068,-0.021501657815773845,-0.020631969388723914,-0.0956370158014519
2018-12-17,54.74600088596344,0,350,0.0,19161.100310087204,127299.00138020515,146460.10169029236,-0.00214375861308147,-0.023599322064717265,-0.016155970280520182,-0.11024787729696617
2018-12-18,55.038500380516055,0,350,0.0,19263.47513318062,127299.00138020515,146562.47651338577,0.0006989946197764052,-0.022916823244094497,0.005342846780021393,-0.10549406803316508
2018-12-19,54.18599927425384,0,350,0.0,18965.099745988842,127299.00138020515,146264.101126194,-0.0020358238635830306,-0.02490599249203973,-0.015489177582389324,-0.11934922926190006
2018-12-20,53.433499574661255,0,350,0.0,18701.72485113144,127299.00138020515,146000.7262313366,-0.0018006803640092661,-0.02666182512442239,-0.013887345618264324,-0.13157913088413087
2018-12-21,51.872500681877135,0,350,0.0,18155.375238656998,127299.00138020515,145454.37661886215,-0.00374210201947045,-0.030304155874251948,-0.02921386218776434,-0.15694905847546037
2018-12-24,50.84199929237366,0,350,0.0,17794.69975233078,127299.00138020515,145093.70113253593,-0.002479646846731187,-0.03270865911642673,-0.019866044165160246,-0.17369714571326678
2018-12-26,53.22749900817871,0,350,0.0,18629.62465286255,127299.00138020515,145928.6260330677,0.005754384194591067,-0.027142493112881527,0.04691986446258567,-0.13492712778508553
2018-12-27,53.497500467300405,0,350,0.0,18724.12516355514,127299.00138020515,146023.1265437603,0.0006475803498018351,-0.026512489708264253,0.005072593380354151,-0.1305389648599642
2018-12-28,53.42350111007689,0,350,0.0,18698.225388526913,127299.00138020515,145997.22676873207,-0.00017736762416509233,-0.026685154875119133,-0.0013832301804220792,-0.1317416296044709
2018-12-31,53.80374962091446,0,350,0.0,18831.31236732006,127299.00138020515,146130.31374752522,0.0009115719643357778,-0.025797908349831422,0.007117626193275495,-0.12556169108481297
2019-01-02,53.927500104904176,0,350,0.0,18874.62503671646,127299.00138020515,146173.62641692162,0.00029639756656663074,-0.02550915722052216,0.002300034567509268,-0.1235504527471537
2019-01-03,51.76299984455109,0,350,0.0,18117.04994559288,127299.00138020515,145416.05132579803,-0.005182707097672989,-0.030559657828012732,-0.040137226019053784,-0.1587287063195385
2019-01-04,53.58150007724762,0,350,0.0,18753.525027036667,127299.00138020515,146052.52640724182,0.0043769245254623446,-0.02631649061838759,0.035131275972367204,-0.12917377233361982
2019-01-07,54.02499916553497,0,350,0.0,18908.74970793724,127299.00138020515,146207.7510881424,0.0010628003822936716,-0.025281659412383806,0.008277093542509384,-0.12196586218795458
2019-01-08,54.407999944686885,0,350,0.0,19042.79998064041,127299.00138020515,146341.80136084557,0.0009168479215739822,-0.024387990927696057,0.007089325035959382,-0.11574119279233663
2019-01-09,54.975500631332395,0,350,0.0,19241.42522096634,127299.00138020515,146540.4266011715,0.0013572693412196024,-0.023063822658856536,0.010430464035113385,-0.1065179631060248
2019-01-10,55.10199973583221,0,350,0.0,19285.69990754127,127299.00138020515,146584.70128774643,0.00030213291718772517,-0.022768658081690263,0.002301008686544259,-0.1044620531778605
2019-01-11,55.034000468254085,0,350,0.0,19261.90016388893,127299.00138020515,146560.9015440941,-0.00016236171608130512,-0.022927323039372505,-0.001234061702009459,-0.10556720226072991
2019-01-14,54.63350045680999,0,350,0.0,19121.725159883496,127299.00138020515,146420.72654008865,-0.0009564283688802133,-0.023861823066075427,-0.007277319621260658,-0.11207627560961697
2019-01-15,55.25200095176696,0,350,0.0,19338.200333118435,127299.00138020515,146637.2017133236,0.0014784462442594126,-0.022418655244509256,0.011320901823706375,-0.10202417829885368
2019-01-16,55.3214991569519,0,350,0.0,19362.524704933167,127299.00138020515,146661.52608513832,0.00016588131477224266,-0.022256492765744373,0.0012578405123393477,-0.10089466793121682
2019-01-17,55.65200188159943,0,350,0.0,19478.200658559803,127299.00138020515,146777.20203876495,0.0007887273282529694,-0.021485319741566866,0.005974218516925367,-0.09552321620770521
2019-01-18,56.31499881744384,0,350,0.0,19710.249586105347,127299.00138020515,147009.2509663105,0.0015809602875811457,-0.01993832689126307,0.011913263017113929,-0.08474794638951433
2019-01-22,55.51499977111816,0,350,0.0,19430.249919891357,127299.00138020515,146729.2513000965,-0.001904639771806993,-0.02180499133268965,-0.014205789987122852,-0.09774982484838779
2019-01-23,55.65900111198425,0,350,0.0,19480.65038919449,127299.00138020515,146779.65176939964,0.0003434929903654016,-0.021468988204002004,0.002593917706201765,-0.09540946214363832
2019-01-24,56.0690013885498,0,350,0.0,19624.15048599243,127299.00138020515,146923.1518661976,0.0009776566102186468,-0.020512320892015712,0.007366288800990883,-0.08874598699514469
2019-01-25,56.713999962806696,0,350,0.0,19849.899986982342,127299.00138020515,147148.9013671875,0.0015365141444523278,-0.01900732421874951,0.011503657248809418,-0.07826323316293471
2019-01-28,56.03800235986709,0,350,0.0,19613.300825953484,127299.00138020515,146912.30220615864,-0.001607889415623065,-0.02058465195894188,-0.01191941325568513,-0.08924979459982474
2019-01-29,55.584999203681946,0,350,0.0,19454.74972128868,127299.00138020515,146753.75110149384,-0.001079222789949319,-0.02164165932337392,-0.008083856260186373,-0.09661216834921493
2019-01-30,57.02049901485443,0,350,0.0,19957.17465519905,127299.00138020515,147256.1760354042,0.003423591766065881,-0.018292159763971583,0.025825309557212295,-0.07328189794661466
2019-01-31,56.964998948574056,0,350,0.0,19937.74963200092,127299.00138020515,147236.75101220608,-0.00013191313071625466,-0.018421659918625766,-0.0009733353309643311,-0.07418390541718745
2019-02-01,57.2154988527298,0,350,0.0,20025.42459845543,127299.00138020515,147324.42597866058,0.0005954693094745167,-0.01783716014226233,0.0043974354213871525,-0.07011268892917866
2019-02-04,57.9589982509613,0,350,0.0,20285.649387836456,127299.00138020515,147584.6507680416,0.0017663383899335638,-0.01610232821305546,0.012994720191905174,-0.05802906351181025
2019-02-05,58.35099847316742,0,350,0.0,20422.849465608597,127299.00138020515,147721.85084581375,0.0009296364971433935,-0.015187661027907917,0.0067634057529559755,-0.051658131860848666
2019-02-06,58.50500084161759,0,350,0.0,20476.750294566154,127299.00138020515,147775.7516747713,0.00036488054170003004,-0.014828322168190855,0.0026392413579860996,-0.049155228780946025
2019-02-07,57.84149928092956,0,350,0.0,20244.524748325348,127299.00138020515,147543.5261285305,-0.00157147261041779,-0.01637649247646289,-0.011340937546248875,-0.05993869994751866
2019-02-08,58.212498617172244,0,350,0.0,20374.374516010284,127299.00138020515,147673.37589621544,0.0008800777037945018,-0.01551082735856324,0.0064140684604454545,-0.05390908241196668
2019-02-11,58.13749949932099,0,350,0.0,20348.124824762344,127299.00138020515,147647.1262049675,-0.00017775506985351353,-0.015685825300216116,-0.0012883679559002603,-0.055127995633555416
2019-02-12,58.79325037002563,0,350,0.0,20577.637629508972,127299.00138020515,147876.63900971413,0.00155446848608487,-0.014155739935238665,0.011279309849098418,-0.044470491528567635
2019-02-13,58.82249774932861,0,350,0.0,20587.874212265015,127299.00138020515,147886.87559247017,6.92237991382072e-05,-0.014087496050198434,0.0004974615133352955,-0.043995152373246915
2019-02-14,58.90199975967407,0,350,0.0,20615.699915885925,127299.00138020515,147914.70129609108,0.00018815532824967285,-0.013901991359392296,0.0013515578798481975,-0.04270305648826389
2019-02-15,59.35450174808502,0,350,0.0,20774.075611829758,127299.00138020515,148073.0769920349,0.0010707231570363795,-0.012846153386433357,0.007682285665294941,-0.035348827901693025
2019-02-19,59.465499424934386,0,350,0.0,20812.924798727036,127299.00138020515,148111.9261789322,0.00026236495983233965,-0.012587158807118248,0.0018700801721909244,-0.033544852871671194
2019-02-20,59.560000681877135,0,350,0.0,20846.000238656998,127299.00138020515,148145.00161886215,0.000223313819374793,-0.012366655874251786,0.0015891778906531595,-0.03200898371954686
2019-02-21,59.54150025844574,0,350,0.0,20839.52509045601,127299.00138020515,148138.52647066116,-4.370817867782595e-05,-0.012409823528925057,-0.00031061825419065325,-0.032309659399096136
2019-02-22,60.210999870300284,0,350,0.0,21073.8499546051,127299.00138020515,148372.85133481026,0.001581795564812083,-0.010847657767931174,0.011244251638748093,-0.021428705700993755
2019-02-25,60.390502333641045,0,350,0.0,21136.675816774365,127299.00138020515,148435.67719697952,0.000423432330133533,-0.010428818686802788,0.002981223758572682,-0.018511365708972383
2019-02-26,60.46899788379669,0,350,0.0,21164.149259328842,127299.00138020515,148463.150639534,0.00018508651742821236,-0.010245662403106204,0.001299799589709938,-0.01723562718481597
2019-02-27,60.411998319625845,1,700,350.0,42288.39882373809,106154.8019683361,148443.2007920742,-0.00013437575165187177,-0.010378661386171495,-0.0009426245872369288,-0.018162005046092
2019-02-28,60.267500448226926,1,700,0.0,42187.25031375885,106154.8019683361,148342.05228209496,-0.0006813953716945376,-0.011052984786033115,-0.002391873724064131,-0.02051043754751003
2019-03-01,60.57649774551391,1,700,0.0,42403.54842185974,106154.8019683361,148558.35039019585,0.0014581037863057311,-0.009610997398693866,0.005127096610758386,-0.01548849993158663
2019-03-04,60.3424997806549,1,700,0.0,42239.74984645843,106154.8019683361,148394.55181479454,-0.0011025874679617687,-0.010702987901369254,-0.0038628506692819364,-0.019291520838541687
2019-03-05,60.259500575065616,1,700,0.0,42181.65040254593,106154.8019683361,148336.45237088203,-0.00039152006055465094,-0.011090317527452598,-0.0013754684656913652,-0.020640454425664423
2019-03-06,60.005498671531676,1,700,0.0,42003.849070072174,106154.8019683361,148158.65103840828,-0.0011986354643914732,-0.01227565974394429,-0.004215134561520784,-0.0247685866943701
2019-03-07,59.54499969482421,1,700,0.0,41681.499786376946,106154.8019683361,147836.30175471306,-0.0021757034195165614,-0.014424654968579143,-0.007674279639408033,-0.032252785273212625
2019-03-08,59.56099808216094,1,700,0.0,41692.69865751266,106154.8019683361,147847.50062584877,7.575183498764737e-05,-0.014349995827674378,0.0002686772595301701,-0.03199277360364183
2019-03-11,60.55599856376648,1,700,0.0,42389.198994636536,106154.8019683361,148544.00096297264,0.004710937514503355,-0.00970666024684863,0.01670557098846781,-0.015821660165727613
2019-03-12,60.88400251865387,1,700,0.0,42618.80176305771,106154.8019683361,148773.6037313938,0.0015456885968649914,-0.00817597512404089,0.00541653944558429,-0.010490819366525628
2019-03-13,61.20599784851074,1,700,0.0,42844.19849395752,106154.8019683361,148999.00046229362,0.0015150317344383435,-0.006673330251375398,0.005288668887335701,-0.005257632949176361
2019-03-14,61.30449905395508,1,700,0.0,42913.149337768555,106154.8019683361,149067.95130610466,0.00046276044535265015,-0.006213657959301844,0.0016093390992191203,-0.0036567551642316953
2019-03-15,61.79149837493896,1,700,0.0,43254.048862457275,106154.8019683361,149408.85083079338,0.0022868733466974156,-0.003940994461377079,0.007943940958644369,0.004258136747287811
2019-03-18,62.04600186347961,1,700,0.0,43432.20130443573,106154.8019683361,149587.00327277184,0.0011923821178452254,-0.00275331151485414,0.004118746028723308,0.008394420959828786
2019-03-19,62.17649793624878,1,700,0.0,43523.548555374146,106154.8019683361,149678.35052371025,0.0006106630184430362,-0.0021443298419314694,0.002103214854299651,0.01051529108498439
2019-03-20,62.0729998588562,1,700,0.0,43451.09990119934,106154.8019683361,149605.90186953545,-0.00048402894554433473,-0.002627320869763472,-0.0016645851861695204,0.00883320230104645
2019-03-21,63.32649762630462,1,700,0.0,44328.54833841324,106154.8019683361,150483.35030674934,0.005865065657497226,0.0032223353783293884,0.020193929249410658,0.02920550861277027
2019-03-22,62.09344954490661,1,700,0.0,43465.41468143463,106154.8019683361,149620.21664977074,-0.005735741895825486,-0.0025318890015280093,-0.01947128181119917,0.009165558112932404
2019-03-25,61.861999964714045,1,700,0.0,43303.39997529983,106154.8019683361,149458.20194363594,-0.001082839670751401,-0.003611987042426601,-0.0037274395590661813,0.005403954489975105
2019-03-26,62.13800084590912,1,700,0.0,43496.60059213638,106154.8019683361,149651.4025604725,0.001292673231204855,-0.0023239829301829884,0.004461557682462702,0.009889622227108319
2019-03-27,61.856502485275264,1,700,0.0,43299.55173969269,106154.8019683361,149454.3537080288,-0.0013167190488847513,-0.0036376419464743126,-0.004530212700790237,0.005314607434098839
2019-03-28,62.03699898719787,1,700,0.0,43425.899291038506,106154.8019683361,149580.70125937462,0.0008453922432574146,-0.0027953249375022304,0.0029179875141756018,0.008248102906409871
2019-03-29,62.54999983310699,1,700,0.0,43784.99988317489,106154.8019683361,149939.801851511,0.002400714725315334,-0.0004013209899264014,0.008269272438774511,0.016585581155220464
2019-04-01,63.27850129604339,1,700,0.0,44294.95090723037,106154.8019683361,150449.75287556648,0.003401038401801504,0.002998352503776891,0.011646706073223934,0.02842545461721291
2019-04-02,63.59199781417847,1,700,0.0,44514.39846992493,106154.8019683361,150669.20043826103,0.0014586103233817926,0.004461336255073833,0.004954234245662992,0.03352051522358912
2019-04-03,64.09199793338776,1,700,0.0,44864.39855337143,106154.8019683361,151019.20052170753,0.0023229703378555566,0.006794670144717019,0.007862626374317339,0.04164670088498412
2019-04-04,63.831498408317564,1,700,0.0,44682.048885822296,106154.8019683361,150836.8508541584,-0.0012074601568489163,0.005579005694389405,-0.004064462545557368,0.03741296688353368
2019-04-05,64.15399866104126,1,700,0.0,44907.79906272888,106154.8019683361,151062.601031065,0.0014966513529566239,0.007084006873766757,0.005052368513437155,0.04265435949284746
2019-04-08,64.43899927139282,1,700,0.0,45107.29948997497,106154.8019683361,151262.10145831108,0.001320647373237449,0.008414009722073956,0.004442444996411998,0.04728629413516372
2019-04-09,64.15499885082244,1,700,0.0,44908.49919557571,106154.8019683361,151063.30116391182,-0.0013142769569022272,0.007088674426078967,-0.004407275466434157,0.042670614944689156
2019-04-10,64.6524979352951,1,700,0.0,45256.74855470657,106154.8019683361,151411.55052304268,0.002305320726130544,0.009410336820284693,0.007754642559179015,0.05075615287054469
2019-04-11,64.46399936676025,1,700,0.0,45124.79955673217,106154.8019683361,151279.60152506828,-0.0008714592613218164,0.00853067683378872,-0.002915565129803732,0.047692604871308664
2019-04-12,64.81199827194214,1,700,0.0,45368.398790359504,106154.8019683361,151523.2007586956,0.0016102582976922353,0.010154671724637465,0.00539834494602176,0.05334841094980014
2019-04-15,64.72949912548066,1,700,0.0,45310.64938783646,106154.8019683361,151465.45135617256,-0.0003811258093405767,0.009769675707817171,-0.0012728992881122503,0.05200760450736808
2019-04-16,65.05549890995024,1,700,0.0,45538.84923696517,106154.8019683361,151693.65120530128,0.0015066132050940428,0.01129100803534211,0.005036340291118657,0.05730587279251176
2019-04-17,65.35349898338318,1,700,0.0,45747.449288368225,106154.8019683361,151902.25125670433,0.0013751402892974163,0.01268167504469564,0.004580705373506078,0.06214907948545201
2019-04-18,65.541499876976,1,700,0.0,45879.0499138832,106154.8019683361,152033.85188221931,0.0008663507250632474,0.013559012548128857,0.0028766767888070977,0.06520453908866064
2019-04-22,65.682000041008,1,700,0.0,45977.4000287056,106154.8019683361,152132.2019970417,0.0006468961590118116,0.014214679980278033,0.002143682465242769,0.06748799938100203
2019-04-23,66.31899878978729,1,700,0.0,46423.2991528511,106154.8019683361,152578.1011211872,0.0029309976342430932,0.01718734080791484,0.009698223994116795,0.0778407371100307
2019-04-24,66.24499802589416,1,700,0.0,46371.498618125916,106154.8019683361,152526.30058646202,-0.0003395017656173671,0.016842003909746994,-0.0011158305348921704,0.07663804950381259
2019-04-25,66.23150050640106,1,700,0.0,46362.05035448074,106154.8019683361,152516.85232281685,-6.194514394464168e-05,0.016779015485445914,-0.00020375152683715925,0.07641868285737519
2019-04-26,65.91199820041656,1,700,0.0,46138.398740291595,106154.8019683361,152293.2007086277,-0.0014664059137265983,0.015288004724185011,-0.0048240233656433595,0.07122601398005624
2019-04-29,65.90000128746031,1,700,0.0,46130.00090122222,106154.8019683361,152284.80286955833,-5.5142573865962774e-05,0.015232019130389185,-0.00018201409885598707,0.07103103574245062
2019-04-30,66.05899956226348,1,700,0.0,46241.299693584435,106154.8019683361,152396.10166192055,0.0007308594834478654,0.015974011079470607,0.002412720359588505,0.0736151341281377
2019-05-01,65.906001663208,1,700,0.0,46134.2011642456,106154.8019683361,152289.0031325817,-0.000702764231964581,0.015260020883878456,-0.002316079566286322,0.07112855605392787
2019-05-02,65.60549871921539,1,700,0.0,45923.849103450775,106154.8019683361,152078.65107178688,-0.0013812688800103334,0.01385767381191294,-0.0045595687252920625,0.06624467178897708
2019-05-03,66.19724736213684,1,700,0.0,46338.07315349578,106154.8019683361,152492.8751218319,0.0027237488439417756,0.016619167478879593,0.009019802523780207,0.07586198817054646
2019-05-06,65.80100224018096,1,700,0.0,46060.70156812667,106154.8019683361,152215.50353646278,-0.001818915048637626,0.014770023576418767,-0.0059858247547391885,0.06942206684907237
2019-05-07,64.64100186824798,1,700,0.0,45248.70130777359,106154.8019683361,151403.5032761097,-0.00533454373232467,0.009356688507398125,-0.017628916466938427,0.050569314564689494
2019-05-08,64.56599941253661,1,700,0.0,45196.19958877563,106154.8019683361,151351.00155711174,-0.00034676687039536525,0.00900667704741176,-0.0011602922842105512,0.04935034709497166
2019-05-09,64.26900157928466,1,700,0.0,44988.30110549926,106154.8019683361,151143.10307383537,-0.0013736181534148573,0.007620687158902628,-0.004599910726299172,0.04452342917772367
2019-05-10,64.49800024032592,1,700,0.0,45148.60016822814,106154.8019683361,151303.40213656425,0.0010605780844037405,0.008689347577095274,0.0035631277196481737,0.04824519956204876
2019-05-13,62.70749831199646,1,700,0.0,43895.24881839752,106154.8019683361,150050.05078673363,-0.00828369575390886,0.0003336719115578646,-0.02776058050882002,0.019145304306622313
2019-05-14,63.46499843597412,1,700,0.0,44425.498905181885,106154.8019683361,150580.300873518,0.0035338214416069658,0.0038686724901204617,0.01207989705168555,0.031456474663354994
2019-05-15,64.22650218009949,1,700,0.0,44958.55152606964,106154.8019683361,151113.35349440575,0.003539989080879158,0.007422356629372073,0.011998798753514617,0.04383271332585026
2019-05-16,64.64249835014343,1,700,0.0,45249.748845100396,106154.8019683361,151404.5508134365,0.0019270124863024485,0.009363672089577113,0.00647701736702766,0.05059363593833344
2019-05-17,64.08749790191649,1,700,0.0,44861.248531341545,106154.8019683361,151016.05049967766,-0.0025659751419068177,0.006773669997851561,-0.008585689946893904,0.04157356471998708
2019-05-20,63.28699994087219,1,700,0.0,44300.899958610535,106154.8019683361,150455.70192694664,-0.003710523291245882,0.003038012846311444,-0.012490703916533508,0.02856357771578133
2019-05-21,63.97950220108032,1,700,0.0,44785.651540756226,106154.8019683361,150940.45350909233,0.0032218890739086348,0.006269690060616062,0.010942251344748799,0.039818378907201524
2019-05-22,63.64449720382691,1,700,0.0,44551.14804267883,106154.8019683361,150705.95001101494,-0.0015536159632862923,0.004706333406766738,-0.00523613009992685,0.03437375459494829
2019-05-23,62.684498882293695,1,700,0.0,43879.14921760558,106154.8019683361,150033.9511859417,-0.0044590065954537295,0.00022634123961173813,-0.0150837600061281,0.018771509124000385
2019-05-24,62.835002183914185,1,700,0.0,43984.50152873993,106154.8019683361,150139.30349707603,0.0007021898063843679,0.0009286899805074356,0.0024009652195369213,0.02121754408406229
2019-05-28,62.81999735832214,1,700,0.0,43973.9981508255,106154.8019683361,150128.8001191616,-6.995755055327901e-05,0.0008586674610779887,-0.0002387972478798961,0.020973680145048412
2019-05-29,62.52900242805481,1,700,0.0,43770.30169963837,106154.8019683361,149925.10366797447,-0.0013568112915406383,-0.000499308880169469,-0.004632202204777447,0.016244323612860878
2019-05-30,62.833500719070436,1,700,0.0,43983.450503349304,106154.8019683361,150138.2524716854,0.0014217018931197423,0.0009216831445701956,0.004869712920272162,0.02119314172571163
2019-05-31,61.86199955940246,1,700,0.0,43303.399691581726,106154.8019683361,149458.20165991783,-0.004529497317119935,-0.0036119889338802613,-0.015461515728871555,0.00540394790270371
2019-06-03,60.94199810028076,1,700,0.0,42659.39867019653,106154.8019683361,148814.20063853264,-0.004308903855611557,-0.007905329076448142,-0.014871835143936418,-0.009548253863568168
2019-06-04,62.34549860954285,1,700,0.0,43641.84902667999,106154.8019683361,149796.6509950161,0.006601858910426195,-0.0013556600332251811,0.02303010326232835,0.01326195212630732
2019-06-05,63.09700164794922,1,700,0.0,44167.90115356445,106154.8019683361,150322.70312190056,0.003511774952178026,0.002151354146004536,0.012053845989954848,0.025475655644718875
2019-06-06,63.6455020904541,1,700,0.0,44551.85146331787,106154.8019683361,150706.65343165398,0.0025541737992966773,0.004711022877693871,0.008692971586276688,0.03439008638165686
