index,close,BB_signal,Position,Entry/Exit Position,Portfolio Holdings,Portfolio Cash,Portfolio Total,Portfolio Daily Returns,Portfolio Cumulative Returns,Base Daily Returns,Base Cumulative Returns,Market Daily Returns,Market Cumulative Returns
2018-11-09,57.53199753761292,0,400,0.0,23012.799015045166,126430.80072402954,149443.5997390747,-0.002110055644191755,-0.003709335072834996,-0.01354553554263116,-0.023607092222796444,-0.00919901370610332,-0.01028851814755083
2018-11-12,56.026998138427736,0,400,0.0,22410.799255371094,126430.80072402954,148841.59997940063,-0.004028273949002514,-0.0077226668039954705,-0.026159345470340267,-0.04914889161213043,-0.01970148934024063,-0.029787308357180575
2018-11-13,56.00499925613404,0,400,0.0,22401.999702453617,126430.80072402954,148832.80042648315,-5.9120252125066663e-05,-0.007781330490111982,-0.0003926478844956671,-0.04952224128830929,-0.0014819196931705747,-0.03122508565149007
2018-11-14,55.46000103950501,0,400,0.0,22184.000415802002,126430.80072402954,148614.80113983154,-0.0014647260955039654,-0.009234659067789308,-0.009731242279578112,-0.05877157063968319,-0.007567410690302756,-0.03855620329482812
2018-11-15,56.48899955749511,0,400,0.0,22595.599822998047,126430.80072402954,149026.4005470276,0.0027695721021001596,-0.006490663019815712,0.018553885659993608,-0.04130812598139655,0.010593753366266334,-0.028370904837006772
2018-11-16,56.433999347686765,0,400,0.0,22573.599739074707,126430.80072402954,149004.40046310425,-0.00014762541296431397,-0.006637330245971351,-0.0009736446076084038,-0.04224155115489281,0.0022233054237545957,-0.0262106765998531
2018-11-19,54.80500054359435,1,800,400.0,43844.00043487548,104508.8005065918,148352.80094146729,-0.00437302200211398,-0.010981327056884371,-0.028865556631140765,-0.06988778189898481,-0.01664310858849427,-0.042417558051518145
2018-11-20,53.8254985332489,1,800,0.0,43060.39882659912,104508.8005065918,147569.19933319092,-0.005282014247816824,-0.01620533777872679,-0.01787249339713659,-0.08651120637559129,-0.01815124083246611,-0.059798867572266046
2018-11-21,54.13399901390075,0,400,-400.0,21653.5996055603,126162.4001121521,147815.9997177124,0.001672438324777037,-0.014560001881916862,0.005731493233848806,-0.08127555153573629,0.0030432907461763747,-0.05693756216640422
2018-11-23,53.69600133895874,0,400,0.0,21478.400535583496,126162.4001121521,147640.8006477356,-0.0011852510574726915,-0.015727995681762197,-0.008090990558993094,-0.08870894237457683,-0.006554842390161242,-0.06311918781048464
2018-11-26,54.544998741149904,0,400,0.0,21817.99949645996,126162.4001121521,147980.39960861206,0.002300170138515689,-0.013464002609252401,0.015811184837243752,-0.07430035102193389,0.0155323683669224,-0.048567209919655685
2018-11-27,54.624002361297606,0,400,0.0,21849.600944519043,126162.4001121521,148012.00105667114,0.00021355157941638225,-0.013253326288858447,0.0014484118062341178,-0.07295955672132726,0.003261692144003847,-0.04546392906270291
2018-11-28,56.081999111175534,0,400,0.0,22432.799644470215,126162.4001121521,148595.1997566223,0.003940212251625885,-0.00936533495585068,0.02669150349391014,-0.04821545349055856,0.022973979644221654,-0.023534436799314107
2018-11-29,55.680001735687256,0,400,0.0,22272.000694274902,126162.4001121521,148434.400806427,-0.0010821274876892106,-0.010437327957152798,-0.007168028634132129,-0.05503787237346269,-0.0021831080910337253,-0.02566616667095334
2018-11-30,56.04100093841553,0,400,0.0,22416.40037536621,126162.4001121521,148578.8004875183,0.000972818162816802,-0.009474663416544016,0.00648346249057119,-0.04891124586398565,0.008170747552017188,-0.01770513088743253
2018-12-03,56.97700157165528,0,400,0.0,22790.800628662113,126162.4001121521,148953.2007408142,0.0025198766719574106,-0.006978661727904623,0.0167020684421455,-0.033026096397851035,0.010941426132194287,-0.006957424137003954
2018-12-04,55.40599880218505,0,400,0.0,22162.39952087402,126162.4001121521,148324.79963302612,-0.004218782172271229,-0.011168002446491854,-0.027572577112442542,-0.059688058920640885,-0.03236490314939877,-0.03909715092803934
2018-12-06,55.45199956893921,0,400,0.0,22180.799827575684,126162.4001121521,148343.19993972778,0.00012405414837690643,-0.011045333735147489,0.0008302488493781013,-0.058907366013503215,-0.0015222281477752508,-0.040559864292174064
2018-12-07,54.05099911689758,0,400,0.0,21620.399646759033,126162.4001121521,147782.79975891113,-0.0037777274660675264,-0.014781334940591861,-0.025265102483813417,-0.08268416785793398,-0.023320118765389863,-0.06293412220516237
2018-12-10,54.55899863243104,0,400,0.0,21823.599452972416,126162.4001121521,147985.9995651245,0.0013749895559218572,-0.013426669565835936,0.0093985222074211,-0.07406275463832779,0.0017621539947350051,-0.061282867825276366
2018-12-11,54.61300003528595,0,400,0.0,21845.20001411438,126162.4001121521,148007.60012626648,0.0001459635452369934,-0.013282665824889461,0.0009897799484686054,-0.07314628051932859,-0.00035634616892232795,-0.06161737607902862
2018-12-12,54.91200151443481,0,400,0.0,21964.800605773926,126162.4001121521,148127.20071792603,0.0008080706096005308,-0.012485328547159225,0.005474914012335352,-0.0680718361031587,0.005419503676349802,-0.056531807998866146
2018-12-13,54.99450128078461,0,400,0.0,21997.800512313843,126162.4001121521,148160.20062446594,0.0002227808692798483,-0.01226532917022638,0.0015023995497251974,-0.06667170764934383,-0.00019993032368359476,-0.056720435899878074
2018-12-14,53.995000052452085,0,400,0.0,21598.000020980835,126162.4001121521,147760.40013313293,-0.0026984337875348707,-0.014930665779113061,-0.018174566639478917,-0.08363454489518185,-0.019086709555430348,-0.0747245389694301
2018-12-17,53.20600066184997,0,400,0.0,21282.400264739987,126162.4001121521,147444.8003768921,-0.002135888613975623,-0.01703466415405197,-0.014612452816661903,-0.09702489187071994,-0.020773480559224233,-0.09394573077107593
2018-12-18,53.48000016212463,0,400,0.0,21392.000064849854,126162.4001121521,147554.40017700195,0.000743327671302918,-0.01630399881998612,0.005149785679552599,-0.09237476358988328,8.640058610476231e-05,-0.09386744715117179
2018-12-19,52.75699906349182,0,400,0.0,21102.79962539673,126162.4001121521,147265.19973754883,-0.0019599580839758657,-0.018232001749673654,-0.01351909305237542,-0.10464503361759592,-0.01539571453679811,-0.10781800526733243
2018-12-20,52.10899991989136,1,800,400.0,41687.199935913086,105318.80014419556,147006.00008010864,-0.0017600876371479668,-0.019959999465941514,-0.01228271423893168,-0.11564242281207926,-0.01577210632742365,-0.12188959455166903
2018-12-21,50.72700047492981,1,800,0.0,40581.60037994385,105318.80014419556,145900.4005241394,-0.007520778440109677,-0.02733066317240318,-0.026521319677716648,-0.13909675282609113,-0.020588228309714296,-0.139968332060175
2018-12-24,49.62799940109253,1,800,0.0,39702.39952087402,105318.80014419556,145021.19966506958,-0.006026034581888329,-0.03319200223286867,-0.021665011996528816,-0.15774823200396448,-0.027112254452099527,-0.16328572947822306
2018-12-26,51.69899902343749,0,400,-400.0,20679.599609374996,125998.39975357056,146677.99936294556,0.011424534493594152,-0.022146670913695377,0.04173046762588961,-0.1226006718667576,0.04959374278953943,-0.12178993715762898
2018-12-27,51.92700033187866,0,400,0.0,20770.800132751465,125998.39975357056,146769.19988632202,0.000621773706844797,-0.02153866742451882,0.004410168721793006,-0.11873119279330213,0.008562680784222065,-0.11427010472801813
2018-12-28,51.84700107574463,0,400,0.0,20738.80043029785,125998.39975357056,146737.2001838684,-0.00021802736867404526,-0.021751998774209524,-0.0015406100029413672,-0.12008888433296494,-0.0012415825080966947,-0.11536981147288616
2018-12-31,52.18749959468842,0,400,0.0,20874.999837875366,125998.39975357056,146873.39959144592,0.0009281859501670819,-0.02084400272369269,0.006567371533145128,-0.11431018112023528,0.00849248413140935,-0.10785710363465395
2019-01-02,52.28000001907349,0,400,0.0,20912.000007629395,125998.39975357056,146910.39976119995,0.0002519187943967882,-0.020597334925332444,0.001772463235515609,-0.11274032847820037,0.0012684969251244294,-0.10672542311384292
2019-01-03,50.39899973869324,0,400,0.0,20159.599895477295,125998.39975357056,146157.99964904785,-0.00512148978816418,-0.02561333567301316,-0.035979347354514135,-0.14466335239353534,-0.02475673039503723,-0.12883998098255445
2019-01-04,51.980000066757206,0,400,0.0,20792.00002670288,125998.39975357056,146790.39978027344,0.004326825303740511,-0.02139733479817585,0.03136967670511459,-0.11783171828408401,0.03433571464262353,-0.09892807916150892
2019-01-07,52.33799929618836,0,400,0.0,20935.19971847534,125998.39975357056,146933.5994720459,0.0009755385364902391,-0.02044267018635937,0.006887249499256898,-0.11175600522757578,0.007010434848680358,-0.09261117316649536
2019-01-08,52.66699953079224,0,400,0.0,21066.799812316895,125998.39975357056,147065.19956588745,0.00089564329952041,-0.01956533622741563,0.006286068230121344,-0.10617244287144079,0.009695285023358924,-0.08381377986333327
2019-01-09,53.16700067520141,0,400,0.0,21266.800270080563,125998.39975357056,147265.20002365112,0.0013599441496292553,-0.018231999842324376,0.009493632613660541,-0.09768677242409651,0.004098045450532162,-0.08005920709206193
2019-01-10,53.290000200271606,0,400,0.0,21316.000080108643,125998.39975357056,147314.3998336792,0.0003340898597914421,-0.01790400110880397,0.002313456157168048,-0.09559931033206681,0.004518418782931244,-0.07590252933420205
2019-01-11,53.23500027656555,0,400,0.0,21294.00011062622,125998.39975357056,147292.39986419678,-0.00014934025123991557,-0.018050667572020118,-0.0010320871364113415,-0.09653273065003465,-0.00014629784190933748,-0.07603772279987431
2019-01-14,52.88700013160705,0,400,0.0,21154.800052642822,125998.39975357056,147153.19980621338,-0.0009450593385113004,-0.018978667958576168,-0.00653705537992999,-0.1024387462237295,-0.005257525167898014,-0.08089547772644234
2019-01-15,53.44400072097778,0,400,0.0,21377.600288391113,125998.39975357056,147376.00004196167,0.0015140699355618015,-0.017493333053587468,0.010531899861679683,-0.09298572097923419,0.010721688622945758,-0.07104112522668393
2019-01-16,53.521999168396,0,400,0.0,21408.7996673584,125998.39975357056,147407.19942092896,0.000211699184116787,-0.01728533719380565,0.0014594425261207356,-0.09166198576863249,0.0022219854881162515,-0.06897699208788077
2019-01-17,53.81300158500672,0,400,0.0,21525.200634002686,125998.39975357056,147523.60038757324,0.0007896559130189384,-0.01650933074951033,0.005437061790146025,-0.08672329585891803,0.0075914003822110665,-0.061909223669769364
2019-01-18,54.39099884033203,0,400,0.0,21756.399536132812,125998.39975357056,147754.79928970337,0.0015671994279065071,-0.01496800473530957,0.010740847718971214,-0.07691392985445478,0.01318305304897005,-0.049542323200658434
2019-01-22,53.71300010681152,0,400,0.0,21485.20004272461,125998.39975357056,147483.59979629517,-0.0018354699455579437,-0.016776001358030923,-0.012465274548658645,-0.08842045115086139,-0.014157306164566674,-0.06299824352756944
2019-01-23,53.85200052261353,0,400,0.0,21540.80020904541,125998.39975357056,147539.19996261597,0.00037699219708220433,-0.016405333582558912,0.002587835636169933,-0.08606143310914582,0.0022029127742235755,-0.060934110388766394
2019-01-24,54.21800155639648,0,400,0.0,21687.200622558594,125998.39975357056,147685.60037612915,0.0009922814651990297,-0.015429330825804222,0.006796424092532227,-0.07984991901403449,0.0013757255543636049,-0.059642213447197
2019-01-25,54.779000234603885,0,400,0.0,21911.600093841553,125998.39975357056,147909.9998474121,0.001519440424194718,-0.013933334350584525,0.01034709251730459,-0.07032904099626736,0.008488694060713842,-0.05165980388954017
2019-01-28,54.19300229549408,0,400,0.0,21677.200918197632,125998.39975357056,147675.6006717682,-0.001584741909848808,-0.015495995521544015,-0.010697492407676812,-0.08027418902184735,-0.007846827493937836,-0.059101265813986115
2019-01-29,53.816999387741085,0,400,0.0,21526.799755096436,125998.39975357056,147525.199508667,-0.0010184564167474708,-0.016498669942218713,-0.006938218807343355,-0.08665544794117508,-0.0014562465775435074,-0.06047144637545954
2019-01-30,55.04399895668031,0,400,0.0,22017.599582672126,125998.39975357056,148015.99933624268,0.003326888078852175,-0.01322667109171427,0.02279947940053173,-0.06583166764092196,0.01554926091974429,-0.045862471753601586
2019-01-31,54.99399931430817,0,400,0.0,21997.599725723267,125998.39975357056,147995.99947929382,-0.00013511956165912498,-0.013360003471373227,-0.000908357737807064,-0.06668022667403462,0.008597395948725328,-0.037659373633729176
2019-02-01,55.2249988079071,0,400,0.0,22089.999523162838,125998.39975357056,148088.3992767334,0.0006243398319190074,-0.012744004821775956,0.004200449075883572,-0.06275986449466375,0.0008986100931438479,-0.036794604633834105
2019-02-04,55.86699838638306,0,400,0.0,22346.799354553223,125998.39975357056,148345.19910812378,0.0017340982321680798,-0.011032005945840084,0.011625162378166243,-0.051864295732079735,0.006776236617404008,-0.03026769696367282
2019-02-05,56.21299843788147,0,400,0.0,22485.199375152588,125998.39975357056,148483.59912872314,0.0009329592156095412,-0.01010933914184442,0.006193281570372244,-0.045992224348625266,0.00470842037697472,-0.025701789627845972
2019-02-06,56.34300038814544,0,400,0.0,22537.200155258175,125998.39975357056,148535.59990882874,0.0003502122821019693,-0.009762667274473835,0.0023126670677002803,-0.04378592198354636,-0.0022244379802809355,-0.027869055571117518
2019-02-07,55.77099962234497,0,400,0.0,22308.39984893799,125998.39975357056,148306.79960250854,-0.0015403735297169208,-0.011288002649941675,-0.010152117598636323,-0.05349351975304095,-0.009357140143940179,-0.03696542105639944
2019-02-08,56.08099870681763,0,400,0.0,22432.39948272705,125998.39975357056,148430.7992362976,0.0008361021485285836,-0.010461338424681332,0.005558427974607261,-0.04823243165508917,0.0006762010869560964,-0.03631421602734142
2019-02-11,56.01799931526184,0,400,0.0,22407.199726104736,125998.39975357056,148405.5994796753,-0.00016977444541144138,-0.010629336802163492,-0.0011233642946543165,-0.04930161335817784,0.0007091030986317026,-0.035630863451819095
2019-02-12,56.577500724792486,0,400,0.0,22631.000289916996,125998.39975357056,148629.40004348755,0.0015080331510193279,-0.00913733304341513,0.009987886328853834,-0.03980614593937459,0.0128902247439735,-0.02319992854556141
2019-02-13,56.621997833251946,0,400,0.0,22648.799133300778,125998.39975357056,148647.19888687134,0.0001197531805858798,-0.009018674087523326,0.0007864806308059968,-0.0390509720713369,0.003023994668760688,-0.02024609033703817
2019-02-14,56.69299983978272,0,400,0.0,22677.19993591309,125998.39975357056,148675.59968948364,0.0001910618082612281,-0.00882933540344133,0.0012539650532974456,-0.03784597557231417,-0.002651641555101225,-0.022844046517673355
2019-02-15,57.08300185203553,0,400,0.0,22833.200740814213,125998.39975357056,148831.60049438477,0.0010492697202966195,-0.0077893300374338725,0.006879191670135176,-0.03122713362208418,0.01087875260858695,-0.012213808639731205
2019-02-19,57.16999964714049,0,400,0.0,22867.999858856198,125998.39975357056,148866.39961242676,0.0002338153854852809,-0.007557335917154018,0.0015240578155029105,-0.029750667763633776,0.0014987433214488366,-0.010733370682410648
2019-02-20,57.254000902175896,0,400,0.0,22901.600360870358,125998.39975357056,148900.00011444092,0.00022570910629693408,-0.007333332570392925,0.0014693240432721577,-0.028325057091810102,0.0017771107537685182,-0.008975334317106065
2019-02-21,57.2449999332428,0,400,0.0,22897.99997329712,125998.39975357056,148896.39972686768,-2.417990309255824e-05,-0.00735733515421455,-0.0001572111781056318,-0.02847781525432047,-0.003526436790880272,-0.012470120158840081
2019-02-22,57.8229995727539,0,400,0.0,23129.19982910156,125998.39975357056,149127.59958267212,0.0015527565221762352,-0.005816002782184859,0.01009694541331374,-0.01866840878712006,0.006411102394986878,-0.006138964981069361
2019-02-25,57.97600197792053,0,400,0.0,23190.400791168213,125998.39975357056,149188.80054473877,0.0004103932621319917,-0.005407996368407164,0.0026460475294804997,-0.016071758754590104,0.0012318625699112573,-0.0049146647723362635
2019-02-26,58.04599795341491,0,400,0.0,23218.399181365963,125998.39975357056,149216.79893493652,0.0001876708579700015,-0.00522134043375555,0.001207326705988443,-0.01488383591215825,-0.0007904570968998437,-0.005701237037587958
2019-02-27,57.986998844146726,0,400,0.0,23194.79953765869,125998.39975357056,149193.19929122925,-0.00015815674827313053,-0.005378671391804035,-0.001016419931577972,-0.015885127616256822,-0.0005440493877303387,-0.006242184670798734
2019-02-28,57.8520001411438,0,400,0.0,23140.80005645752,125998.39975357056,149139.19981002808,-0.00036194331549765923,-0.005738667933145147,-0.0023280857035862246,-0.018176231381339947,-0.0028255083152146643,-0.009050055641320998
2019-03-01,58.112997627258295,0,400,0.0,23245.199050903317,125998.39975357056,149243.59880447388,0.0007000104236765115,-0.005042674636839828,0.0045114686696696715,-0.01374676421007981,0.00689532059343434,-0.00221713808292201
2019-03-04,57.92400007247925,0,400,0.0,23169.6000289917,125998.39975357056,149167.99978256226,-0.0005065478353324382,-0.005546668116250708,-0.003252242398357974,-0.01695429879903354,-0.003880558492514008,-0.00608909284141923
2019-03-05,57.86300053596497,0,400,0.0,23145.20021438599,125998.39975357056,149143.59996795654,-0.00016357271426359343,-0.005709333546955353,-0.0010530960644630216,-0.017989540358155587,-0.001131532823106185,-0.0072137356561123855
2019-03-06,57.65899872779846,0,400,0.0,23063.599491119385,125998.39975357056,149061.99924468994,-0.0005471285612264065,-0.006253338368732653,-0.0035256002329107083,-0.02145171666338963,-0.006524098653592381,-0.013690771186623318
2019-03-07,57.27999992370606,0,400,0.0,22911.999969482422,125998.39975357056,148910.39972305298,-0.001017023268204742,-0.0072640018463124845,-0.006573107623349728,-0.027883819844405244,-0.00812571755868352,-0.0217052414054838
2019-03-08,57.296998548507695,0,400,0.0,22918.799419403076,125998.39975357056,148917.19917297363,4.5661350270398415e-05,-0.007218672180174801,0.0002967637015411917,-0.02759533104845424,-0.0021316888487414865,-0.023790661433161997
2019-03-11,58.14599847793579,0,400,0.0,23258.399391174316,125998.39975357056,149256.79914474487,0.0022804617173652897,-0.004954672368366664,0.014817528857280937,-0.013186696805310039,0.014666041867757107,-0.009473534402045236
2019-03-12,58.43000235557557,0,400,0.0,23372.00094223023,125998.39975357056,149370.40069580078,0.0007611147479167357,-0.004197328694660607,0.004884323686479286,-0.00836678121438339,0.0029533182046204143,-0.0065481945590364354
2019-03-13,58.71199798583985,0,400,0.0,23484.79919433594,125998.39975357056,149483.1989479065,0.0007551579936873054,-0.003445340347289161,0.004826212885431724,-0.0035809481962580936,0.006949583813841809,0.00035588202788794376
2019-03-14,58.80099868774414,0,400,0.0,23520.399475097656,125998.39975357056,149518.7992286682,0.00023815573263274992,-0.003208005142210979,0.0015158861043318428,-0.002070490401537284,-0.0008680223820187738,-0.0005124492676964465
2019-03-15,59.21399841308593,0,400,0.0,23685.59936523437,125998.39975357056,149683.99911880493,0.001104877052176434,-0.0021066725412994813,0.007023685559066406,0.004938652683995626,0.00498490290027398,0.004469899122736765
2019-03-18,59.4370020866394,0,400,0.0,23774.80083465576,125998.39975357056,149773.20058822632,0.0005959318961714644,-0.0015119960784901743,0.0037660634230061163,0.008723315386233832,0.0037059469012648005,0.008192411232804453
2019-03-19,59.55599842071533,0,400,0.0,23822.399368286133,125998.39975357056,149820.7991218567,0.00031780407605253025,-0.0011946725209543985,0.00200205814388954,0.010742838114734088,-0.0001305615560248663,0.008060780062821404
2019-03-20,59.45700016021728,0,400,0.0,23782.80006408691,125998.39975357056,149781.19981765747,-0.0002643111265679954,-0.0014586678822825494,-0.0016622718638467093,0.009062708733351466,-0.0029443536044478913,0.005092692671540888
2019-03-21,60.56699814796447,0,400,0.0,24226.799259185787,125998.39975357056,150225.19901275635,0.0029643185903129865,0.001501326751709886,0.01866892013986754,0.027900819858812875,0.010852481049954399,0.01600044207220641
2019-03-22,59.51429948806762,0,400,0.0,23805.719795227047,125998.39975357056,149804.1195487976,-0.002802988225184433,-0.0013058696746817144,-0.017380730300107006,0.010035152933588032,-0.018974501239482744,-0.0032776595752076476
2019-03-25,59.33099980354309,0,400,0.0,23732.399921417236,125998.39975357056,149730.7996749878,-0.0004894383013674952,-0.0017946688334138372,-0.0030799267756026483,0.006924318621768011,-0.000839020658475631,-0.004113930209588279
2019-03-26,59.55200066566467,0,400,0.0,23820.80026626587,125998.39975357056,149819.20001983643,0.000590395196182314,-0.001205333201089509,0.0037248801276459353,0.010674991006245582,0.007182725862306283,0.0030392464198059077
2019-03-27,59.31900224685669,0,400,0.0,23727.600898742676,125998.39975357056,149726.00065231323,-0.0006220789292084028,-0.0018266623179108432,-0.003912520422547638,0.006720704463375471,-0.0046443248906916645,-0.0016191937186822436
2019-03-28,59.48399877548218,0,400,0.0,23793.59951019287,125998.39975357056,149791.99926376343,0.00044079592831347547,-0.0013866715749094594,0.0027815122031022987,0.009520910387956105,0.003589481529391092,0.0019644757447632166
2019-03-29,59.9050000667572,0,400,0.0,23962.000026702877,125998.39975357056,149960.39978027344,0.0011242290465292015,-0.00026400146484273357,0.007077555308009131,0.016665850465818588,0.0067342800173637585,0.008711985091879537
2019-04-01,60.52400078773498,0,400,0.0,24209.60031509399,125998.39975357056,150208.00006866455,0.0016511044832763222,0.0013866671244313622,0.01033303931705154,0.02717109867098544,0.011568600124275408,0.020381370687971634
2019-04-02,60.7709981918335,0,400,0.0,24308.3992767334,125998.39975357056,150306.79903030396,0.0006577476671965066,0.002045326868694186,0.004080982765246599,0.03136296622162105,1.745570720723677e-05,0.020399182166418006
2019-04-03,61.1839982509613,0,400,0.0,24473.59930038452,125998.39975357056,150471.99905395508,0.0010990855018995216,0.0031466603597016807,0.006796005848449305,0.038372114971937155,0.002148376881724312,0.022591384179514673
2019-04-04,60.97299885749817,0,400,0.0,24389.199542999268,125998.39975357056,150387.59929656982,-0.0005609000871650283,0.0025839953104667135,-0.00344860420199522,0.034791180533010335,0.0020846350796801527,0.024723114051153905
2019-04-05,61.24199886322021,0,400,0.0,24496.799545288086,125998.39975357056,150495.19929885864,0.0007154845398962273,0.0033013286590586333,0.00441178900107464,0.03935646088169498,0.004636432770241061,0.029474173877564125
2019-04-08,61.476999092102055,0,400,0.0,24590.79963684082,125998.39975357056,150589.19939041138,0.0006246052498064536,0.003927995936076956,0.003837239692432437,0.04334472074797624,0.0010474599539205265,0.030552506848296357
2019-04-09,61.24299855232238,0,400,0.0,24497.199420928955,125998.39975357056,150495.5991744995,-0.0006215599544373562,0.0033039944966646306,-0.0038063103800675124,0.03937342690740464,-0.006067494393846573,0.02429963529042989
2019-04-10,61.6569981098175,0,400,0.0,24662.799243927002,125998.39975357056,150661.19899749756,0.0011003632259440899,0.004407993316651648,0.006759949174294899,0.046399538446411315,0.0034778715639784963,0.027862017864999977
2019-04-11,61.52199974060059,0,400,0.0,24608.799896240238,125998.39975357056,150607.1996498108,-0.00035841575698369876,0.004047997665406644,-0.002189506031034183,0.04410844034611161,3.8123067008344336e-05,0.027901203117582485
2019-04-12,61.81599864959716,0,400,0.0,24726.399459838864,125998.39975357056,150724.79921340942,0.000780836267270546,0.004831994756064217,0.0047787606098010915,0.04909798463319848,0.006609324208602496,0.03469493542339919
2019-04-15,61.73199925422668,0,400,0.0,24692.79970169067,125998.39975357056,150691.19945526123,-0.00022292123342371184,0.004607996368409584,-0.0013588617381502521,0.04767240552230989,-0.0006293691084816588,0.034043730394341276
2019-04-16,62.00599913597107,0,400,0.0,24802.399654388428,125998.39975357056,150800.79940795898,0.0007273148869606505,0.005338662719728049,0.004438538927210134,0.052322540277184526,0.0005093580038946222,0.034570428844794776
2019-04-17,62.236998844146726,0,400,0.0,24894.79953765869,125998.39975357056,150893.19929122925,0.0006127280732795004,0.005954661941529604,0.0037254412701117623,0.05624290609820193,-0.0022738117853239315,0.032218010410939746
2019-04-18,62.41599984169007,0,400,0.0,24966.39993667603,125998.39975357056,150964.79969024658,0.00047451044416613186,0.006431997934978506,0.0028761187214634276,0.059280786094843885,0.0015790922795098083,0.03384797790195071
2019-04-22,62.52900013923645,0,400,0.0,25011.60005569458,125998.39975357056,151009.99980926514,0.0002994083330107866,0.006733332061768849,0.0018104379939918314,0.06119854827629556,0.001012017561471401,0.03489425021147907
2019-04-23,63.062998628616334,0,400,0.0,25225.199451446533,125998.39975357056,151223.5992050171,0.0014144718629345299,0.008157328033448596,0.008540013244907163,0.07026119793405128,0.008841205788409079,0.04404396324684012
2019-04-24,63.02799825668335,0,400,0.0,25211.19930267334,125998.39975357056,151209.5990562439,-9.257912684790259e-05,0.008063993708294026,-0.0005550064648702779,0.06966719605009808,-0.002191763174733685,0.04175566613539261
